Symbol,Name,Sector,Industry,Currency,Volume,TimeZone,Market
INMD,InMode Ltd.,Healthcare,Medical Devices,USD,732675.0,EDT,us_market
INN,"Summit Hotel Properties, Inc.",Real Estate,REIT—Hotel & Motel,USD,507404.0,EDT,us_market
INNV,InnovAge Holding Corp.,Healthcare,Medical Care Facilities,USD,97497.0,EDT,us_market
INO,"Inovio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,6530791.0,EDT,us_market
INOD,Innodata Inc.,Technology,Information Technology Services,USD,86289.0,EDT,us_market
INOV,"Inovalon Holdings, Inc.",Healthcare,Health Information Services,USD,263831.0,EDT,us_market
INPX,Inpixon,Technology,Software—Application,USD,1840882.0,EDT,us_market
INS,Intelligent Systems Corporation,Technology,Software—Application,USD,37429.0,EDT,us_market
INSE,"Inspired Entertainment, Inc.",Communication Services,Electronic Gaming & Multimedia,USD,81554.0,EDT,us_market
INSG,Inseego Corp.,Technology,Communication Equipment,USD,4592348.0,EDT,us_market
INSI,Insight Select Income Fund,Financial Services,Asset Management,USD,14270.0,EDT,us_market
INSM,"Insmed, Inc.",Healthcare,Biotechnology,USD,1214375.0,EDT,us_market
INSP,"Inspire Medical Systems, Inc.",Healthcare,Medical Devices,USD,266491.0,EDT,us_market
INSW,"International Seaways, Inc.",Industrials,Marine Shipping,USD,345316.0,EDT,us_market
INT,World Fuel Services Corporation,Energy,Oil & Gas Refining & Marketing,USD,282077.0,EDT,us_market
INTC,Intel Corporation,Technology,Semiconductors,USD,19959241.0,EDT,us_market
INTG,The Intergroup Corporation,Consumer Cyclical,Lodging,USD,1000.0,EDT,us_market
INTT,inTest Corporation,Technology,Semiconductors,USD,57774.0,EDT,us_market
INTU,Intuit Inc.,Technology,Software—Application,USD,965536.0,EDT,us_market
INTZ,Intrusion Inc.,Technology,Software—Application,USD,737250.0,EDT,us_market
INUV,"Inuvo, Inc.",Communication Services,Advertising Agencies,USD,933228.0,EDT,us_market
INVA,"Innoviva, Inc.",Healthcare,Biotechnology,USD,228026.0,EDT,us_market
INVE,"Identiv, Inc.",Technology,Computer Hardware,USD,971257.0,EDT,us_market
INVH,Invitation Homes Inc.,Real Estate,REIT—Residential,USD,3165229.0,EDT,us_market
INVO,"INVO BioScience, Inc.",Healthcare,Medical Devices,USD,30395.0,EDT,us_market
INVZ,Innoviz Technologies Ltd.,Consumer Cyclical,Auto Parts,USD,243704.0,EDT,us_market
INVZW,Innoviz Technologies Ltd.,,,USD,11840.0,EDT,us_market
INZY,"Inozyme Pharma, Inc.",Healthcare,Biotechnology,USD,44633.0,EDT,us_market
IO,Ion Geophysical Corporation,Energy,Oil & Gas Equipment & Services,USD,350472.0,EDT,us_market
IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,2696020.0,EDT,us_market
IOR,Income Opportunity Realty Inves,Financial Services,Mortgage Finance,USD,32.0,EDT,us_market
IOSP,Innospec Inc.,Basic Materials,Specialty Chemicals,USD,76471.0,EDT,us_market
IOVA,"Iovance Biotherapeutics, Inc.",Healthcare,Biotechnology,USD,1851912.0,EDT,us_market
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,USD,1255924.0,EDT,us_market
IPA,ImmunoPrecise Antibodies Ltd.,Healthcare,Biotechnology,USD,42333.0,EDT,us_market
IPAR,"Inter Parfums, Inc.",Consumer Defensive,Household & Personal Products,USD,70847.0,EDT,us_market
IPDN,"Professional Diversity Network,",Industrials,Staffing & Employment Services,USD,347251.0,EDT,us_market
IPG,"Interpublic Group of Companies,",Communication Services,Advertising Agencies,USD,2622110.0,EDT,us_market
IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials,USD,324422.0,EDT,us_market
IPHA,Innate Pharma S.A.,Healthcare,Biotechnology,USD,8.0,EDT,us_market
IPI,"Intrepid Potash, Inc",Basic Materials,Agricultural Inputs,USD,379707.0,EDT,us_market
IPLDP,Interstate Power and Light Comp,Utilities,Utilities—Regulated Electric,USD,6336.0,EDT,us_market
IPOD,Social Capital Hedosophia Holdi,Financial Services,Shell Companies,USD,522852.0,EDT,us_market
IPOE,Social Capital Hedosophia Holdi,Financial Services,Shell Companies,USD,5987770.0,EDT,us_market
IPOF,Social Capital Hedosophia Holdi,Financial Services,Shell Companies,USD,1920327.0,EDT,us_market
IPVA,InterPrivate II Acquisition Cor,Financial Services,Shell Companies,USD,2300.0,EDT,us_market
IPVF,InterPrivate III Financial Part,Financial Services,Shell Companies,USD,3085.0,EDT,us_market
IPVI,InterPrivate IV InfraTech Partn,Financial Services,Shell Companies,USD,110.0,EDT,us_market
IPVIU,InterPrivate IV InfraTech Partn,Financial Services,Shell Companies,USD,786.0,EDT,us_market
IPVIW,InterPrivate IV InfraTech Partners Inc. Warrant,,,,100.0,EDT,us_market
IPWR,Ideal Power Inc.,Industrials,Electrical Equipment & Parts,USD,153704.0,EDT,us_market
IQ,"iQIYI, Inc.",Communication Services,Internet Content & Information,USD,10463535.0,EDT,us_market
IQI,Invesco Quality Municipal Incom,Financial Services,Asset Management,USD,60553.0,EDT,us_market
IQV,"IQVIA Holdings, Inc.",Healthcare,Diagnostics & Research,USD,953261.0,EDT,us_market
IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery,USD,1704497.0,EDT,us_market
IRBT,iRobot Corporation,Technology,Consumer Electronics,USD,482865.0,EDT,us_market
IRCP,IRSA Propiedades Comerciales S.,Real Estate,Real Estate Services,USD,15911.0,EDT,us_market
IRDM,Iridium Communications Inc,Communication Services,Telecom Services,USD,902538.0,EDT,us_market
IRIX,IRIDEX Corporation,Healthcare,Medical Devices,USD,27629.0,EDT,us_market
IRL,"New Ireland Fund, Inc (The)",Financial Services,Asset Management,USD,15415.0,EDT,us_market
IRM,Iron Mountain Incorporated (Del,Real Estate,REIT—Specialty,USD,4483689.0,EDT,us_market
IRMD,iRadimed Corporation,Healthcare,Medical Devices,USD,10052.0,EDT,us_market
IROQ,"IF Bancorp, Inc.",Financial Services,Banks—Regional,USD,342.0,EDT,us_market
IRR,Voya Natural Resources Equity I,Financial Services,Asset Management,USD,116675.0,EDT,us_market
IRS,IRSA Inversiones Y Representaci,Industrials,Conglomerates,USD,36022.0,EDT,us_market
IRT,"Independence Realty Trust, Inc.",Real Estate,REIT—Residential,USD,1237931.0,EDT,us_market
IRTC,"iRhythm Technologies, Inc.",Healthcare,Medical Instruments & Supplies,USD,1243864.0,EDT,us_market
IRWD,"Ironwood Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,1736717.0,EDT,us_market
ISBC,"Investors Bancorp, Inc.",Financial Services,Banks—Regional,USD,1281509.0,EDT,us_market
ISD,PGIM Short Duration High Yield ,Financial Services,Asset Management,USD,105538.0,EDT,us_market
ISDR,Issuer Direct Corporation,Technology,Information Technology Services,USD,25888.0,EDT,us_market
ISEE,"IVERIC bio, Inc.",Healthcare,Biotechnology,USD,736739.0,EDT,us_market
ISIG,"Insignia Systems, Inc.",Communication Services,Advertising Agencies,USD,29690.0,EDT,us_market
ISLE,Isleworth Healthcare Acquisitio,Financial Services,Shell Companies,USD,66232.0,EDT,us_market
ISLEW,Isleworth Healthcare Acquisitio,,,USD,58078.0,EDT,us_market
ISNS,"Image Sensing Systems, Inc.",Technology,Scientific & Technical Instruments,USD,1022801.0,EDT,us_market
ISOS,Isos Acquisition Corporation,Financial Services,Shell Companies,USD,209.0,EDT,us_market
ISR,"IsoRay, Inc.",Healthcare,Medical Instruments & Supplies,USD,655849.0,EDT,us_market
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,USD,490596.0,EDT,us_market
ISSC,Innovative Solutions and Suppor,Industrials,Aerospace & Defense,USD,68976.0,EDT,us_market
ISTR,Investar Holding Corporation,Financial Services,Banks—Regional,USD,31060.0,EDT,us_market
ISUN,"iSun, Inc.",Technology,Solar,USD,70944.0,EDT,us_market
ISVL,iShares Trust iShares Internati,,,USD,2704.0,EDT,us_market
IT,"Gartner, Inc.",Technology,Information Technology Services,USD,675165.0,EDT,us_market
ITAC,"Industrial Tech Acquisitions, I",Financial Services,Shell Companies,USD,23344.0,EDT,us_market
ITACU,"Industrial Tech Acquisitions, I",Financial Services,Shell Companies,USD,669.0,EDT,us_market
ITACW,"Industrial Tech Acquisitions, I",,,USD,17001.0,EDT,us_market
ITCB,Itau CorpBanca,Financial Services,Banks—Regional,USD,32359.0,EDT,us_market
ITCI,Intra-Cellular Therapies Inc.,Healthcare,Biotechnology,USD,326659.0,EDT,us_market
ITGR,Integer Holdings Corporation,Healthcare,Medical Devices,USD,63192.0,EDT,us_market
ITHX,ITHAX Acquisition Corp.,Financial Services,Shell Companies,USD,301.0,EDT,us_market
ITHXU,ITHAX Acquisition Corp.,Financial Services,Shell Companies,USD,10252.0,EDT,us_market
ITHXW,ITHAX Acquisition Corp.,,,USD,2553.0,EDT,us_market
ITI,"Iteris, Inc.",Technology,Communication Equipment,USD,85988.0,EDT,us_market
ITIC,Investors Title Company,Financial Services,Insurance—Specialty,USD,4054.0,EDT,us_market
ITMR,Itamar Medical Ltd. - American ,Healthcare,Medical Devices,USD,11160.0,EDT,us_market
ITOS,"iTeos Therapeutics, Inc.",Healthcare,Biotechnology,USD,161405.0,EDT,us_market
ITP,"IT Tech Packaging, Inc.",Basic Materials,Paper & Paper Products,USD,1561898.0,EDT,us_market
ITQ,Itiquira Acquisition Corp.,Financial Services,Shell Companies,USD,204.0,EDT,us_market
ITQRU,Itiquira Acquisition Corp.,Financial Services,Shell Companies,USD,1607.0,EDT,us_market
ITQRW,Itiquira Acquisition Corp.,,,USD,6122.0,EDT,us_market
ITRG,Integra Resources Corp.,Basic Materials,Other Precious Metals & Mining,USD,310443.0,EDT,us_market
ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments,USD,287552.0,EDT,us_market
ITRM,Iterum Therapeutics plc,Healthcare,Biotechnology,USD,5200107.0,EDT,us_market
ITRN,Ituran Location and Control Ltd,Technology,Communication Equipment,USD,37279.0,EDT,us_market
ITT,ITT Inc.,Industrials,Specialty Industrial Machinery,USD,857269.0,EDT,us_market
ITUB,Itau Unibanco Banco Holding SA,Financial Services,Banks—Regional,USD,20708084.0,EDT,us_market
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,USD,808047.0,EDT,us_market
IVA,Inventiva S.A. - American Depos,Healthcare,Biotechnology,USD,7374.0,EDT,us_market
IVAC,"Intevac, Inc.",Industrials,Aerospace & Defense,USD,228485.0,EDT,us_market
IVAN,Ivanhoe Capital Acquisition Cor,Financial Services,Shell Companies,USD,163281.0,EDT,us_market
IVC,Invacare Corporation,Healthcare,Medical Devices,USD,764490.0,EDT,us_market
IVDG,Invesco Focused Discovery Growt,,,USD,96.0,EDT,us_market
IVH,Ivy High Income Opportunities F,Financial Services,Asset Management,USD,31989.0,EDT,us_market
IVLC,Invesco US Large Cap Core ESG E,,,USD,1232.0,EDT,us_market
IVR,INVESCO MORTGAGE CAPITAL INC,Real Estate,REIT—Mortgage,USD,16483642.0,EDT,us_market
IVRA,Invesco Real Assets ESG ETF,,,USD,1497.0,EDT,us_market
IVSG,Invesco Select Growth ETF,,,USD,223.0,EDT,us_market
IVZ,Invesco Ltd,Financial Services,Asset Management,USD,3694867.0,EDT,us_market
IX,Orix Corp,Financial Services,Credit Services,USD,14002.0,EDT,us_market
IZEA,"IZEA Worldwide, Inc.",Communication Services,Internet Content & Information,USD,1382348.0,EDT,us_market
J,Jacobs Engineering Group Inc.,Industrials,Engineering & Construction,USD,844284.0,EDT,us_market
JACK,Jack In The Box Inc.,Consumer Cyclical,Restaurants,USD,195765.0,EDT,us_market
JAGX,"Jaguar Health, Inc.",Healthcare,Biotechnology,USD,6265011.0,EDT,us_market
JAKK,"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure,USD,157336.0,EDT,us_market
JAMF,Jamf Holding Corp.,Technology,Software—Application,USD,219633.0,EDT,us_market
JAN,JanOne Inc.,Industrials,Waste Management,USD,241017.0,EDT,us_market
JAX,"J. Alexander's Holdings, Inc.",Consumer Cyclical,Restaurants,USD,13529.0,EDT,us_market
JAZZ,Jazz Pharmaceuticals plc,Healthcare,Biotechnology,USD,2304576.0,EDT,us_market
JBGS,JBG SMITH Properties,Real Estate,REIT—Office,USD,501083.0,EDT,us_market
JBHT,"J.B. Hunt Transport Services, I",Industrials,Integrated Freight & Logistics,USD,480087.0,EDT,us_market
JBL,Jabil Inc.,Technology,Electronic Components,USD,1047319.0,EDT,us_market
JBLU,JetBlue Airways Corporation,Industrials,Airlines,USD,4694160.0,EDT,us_market
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Defensive,Packaged Foods,USD,17252.0,EDT,us_market
JBT,John Bean Technologies Corporat,Industrials,Specialty Industrial Machinery,USD,72799.0,EDT,us_market
JCE,Nuveen Core Equity Alpha Fund N,Financial Services,Asset Management,USD,38058.0,EDT,us_market
JCI,Johnson Controls International ,Industrials,Engineering & Construction,USD,5670741.0,EDT,us_market
JCIC,Jack Creek Investment Corp.,Financial Services,Shell Companies,USD,3305.0,EDT,us_market
JCICU,Jack Creek Investment Corp.,Financial Services,Shell Companies,USD,5920.0,EDT,us_market
JCICW,Jack Creek Investment Corp.,,,USD,7998.0,EDT,us_market
JCO,Nuveen Credit Opportunities 202,Financial Services,Asset Management,USD,32970.0,EDT,us_market
JCOM,"j2 Global, Inc.",Technology,Software—Infrastructure,USD,374546.0,EDT,us_market
JCS,"Communications Systems, Inc.",Technology,Communication Equipment,USD,11712.0,EDT,us_market
JCTCF,Jewett-Cameron Trading Company,Basic Materials,Lumber & Wood Production,USD,2609.0,EDT,us_market
JD,"JD.com, Inc.",Consumer Cyclical,Internet Retail,USD,7533364.0,EDT,us_market
JDD,Nuveen Diversified Dividend and,Financial Services,Asset Management,USD,42233.0,EDT,us_market
JEF,Jefferies Financial Group Inc.,Financial Services,Financial Conglomerates,USD,1885467.0,EDT,us_market
JELD,"JELD-WEN Holding, Inc.",Industrials,Building Products & Equipment,USD,306552.0,EDT,us_market
JEMA,J.P. Morgan Exchange-Traded Fun,,,USD,23047.0,EDT,us_market
JEMD,Nuveen Emerging Markets Debt 20,,,USD,55769.0,EDT,us_market
JEQ,"Aberdeen Japan Equity Fund, Inc",Financial Services,Asset Management,USD,304292.0,EDT,us_market
JFIN,Jiayin Group Inc.,Communication Services,Internet Content & Information,USD,400635.0,EDT,us_market
JFR,Nuveen Floating Rate Income Fun,Financial Services,Asset Management,USD,196403.0,EDT,us_market
JFU,9F Inc.,Technology,Software—Application,USD,742911.0,EDT,us_market
JG,Aurora Mobile Limited,Technology,Software—Application,USD,521750.0,EDT,us_market
JGH,Nuveen Global High Income Fund ,Financial Services,Asset Management,USD,42539.0,EDT,us_market
JHAA,Nuveen High Income 2023 Target ,,,USD,4597.0,EDT,us_market
JHB,Nuveen High Income November 202,,,USD,81733.0,EDT,us_market
JHG,Janus Henderson Group plc,Financial Services,Asset Management,USD,1176982.0,EDT,us_market
JHI,John Hancock Investors Trust,Financial Services,Asset Management,USD,1828.0,EDT,us_market
JHS,John Hancock Income Securities ,Financial Services,Asset Management,USD,17273.0,EDT,us_market
JHX,James Hardie Industries plc,Basic Materials,Building Materials,USD,17144.0,EDT,us_market
JIH,"Juniper Industrial Holdings, In",Financial Services,Shell Companies,USD,142094.0,EDT,us_market
JILL,"J. Jill, Inc.",Consumer Cyclical,Apparel Retail,USD,38399.0,EDT,us_market
JJSF,J & J Snack Foods Corp.,Consumer Defensive,Packaged Foods,USD,46167.0,EDT,us_market
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,USD,466578.0,EDT,us_market
JKS,JinkoSolar Holding Company Limi,Technology,Solar,USD,934290.0,EDT,us_market
JLL,Jones Lang LaSalle Incorporated,Real Estate,Real Estate Services,USD,230716.0,EDT,us_market
JLS,Nuveen Mortgage Opportunity Ter,Financial Services,Asset Management,USD,15095.0,EDT,us_market
JMIA,Jumia Technologies AG,Consumer Cyclical,Internet Retail,USD,6571919.0,EDT,us_market
JMM,Nuveen Multi-Market Income Fund,,,USD,3151.0,EDT,us_market
JMP,JMP Group LLC,Financial Services,Capital Markets,USD,66600.0,EDT,us_market
JMPNL,JMP Group LLC - 7.25% Senior No,,,,,EDT,us_market
JMPNZ,JMP Group LLC - 6.875% Senior N,,,USD,13236.0,EDT,us_market
JNCE,"Jounce Therapeutics, Inc.",Healthcare,Biotechnology,USD,347860.0,EDT,us_market
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers—General,USD,5316209.0,EDT,us_market
JNPR,"Juniper Networks, Inc.",Technology,Communication Equipment,USD,3998724.0,EDT,us_market
JOAN,"JOANN, Inc.",Consumer Cyclical,Specialty Retail,USD,298273.0,EDT,us_market
JOB,GEE Group Inc.,Industrials,Staffing & Employment Services,USD,12348834.0,EDT,us_market
JOBS,"51job, Inc.",Industrials,Staffing & Employment Services,USD,315893.0,EDT,us_market
JOE,St. Joe Company (The),Real Estate,Real Estate—Diversified,USD,238016.0,EDT,us_market
JOF,Japan Smaller Capitalization Fu,Financial Services,Asset Management,USD,61712.0,EDT,us_market
JOFF,JOFF Fintech Acquisition Corp.,Financial Services,Shell Companies,USD,9345.0,EDT,us_market
JOFFU,JOFF Fintech Acquisition Corp.,Financial Services,Shell Companies,USD,6072.0,EDT,us_market
JOFFW,JOFF Fintech Acquisition Corp.,,,USD,1805.0,EDT,us_market
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Leisure,USD,227204.0,EDT,us_market
JP,Jupai Holdings Limited,Financial Services,Asset Management,USD,30963.0,EDT,us_market
JPC,Nuveen Preferred & Income Oppor,Financial Services,Asset Management,USD,126136.0,EDT,us_market
JPI,Nuveen Preferred and Income Ter,Financial Services,Asset Management,USD,23034.0,EDT,us_market
JPM,JP Morgan Chase & Co.,Financial Services,Banks—Diversified,USD,14257828.0,EDT,us_market
JPS,Nuveen Preferred & Income Secur,Financial Services,Asset Management,USD,317161.0,EDT,us_market
JPT,Nuveen Preferred and Income 202,,,USD,6542.0,EDT,us_market
JQC,Nuveen Credit Strategies Income,Financial Services,Asset Management,USD,579377.0,EDT,us_market
JRI,Nuveen Real Asset Income and Gr,Financial Services,Asset Management,USD,58130.0,EDT,us_market
JRJC,China Finance Online Co. Limite,Financial Services,Capital Markets,USD,4709.0,EDT,us_market
JRO,Nuveen Floating Rate Income Opp,Financial Services,Asset Management,USD,113981.0,EDT,us_market
JRS,Nuveen Real Estate Income Fund ,Financial Services,Asset Management,USD,75454.0,EDT,us_market
JRSH,"Jerash Holdings (US), Inc.",Consumer Cyclical,Apparel Manufacturing,USD,5305.0,EDT,us_market
JRVR,"James River Group Holdings, Ltd",Financial Services,Insurance—Specialty,USD,3509221.0,EDT,us_market
JSD,Nuveen Short Duration Credit Op,Financial Services,Asset Management,USD,16369.0,EDT,us_market
JSM,Navient Corporation - 6% Senior,,,USD,35084.0,EDT,us_market
JT,Jianpu Technology Inc.,Financial Services,Credit Services,USD,299898.0,EDT,us_market
JTA,Nuveen Tax-Advantaged Total Ret,Financial Services,Asset Management,USD,46214.0,EDT,us_market
JTD,Nuveen Tax-Advantaged Dividend ,Financial Services,Asset Management,USD,31078.0,EDT,us_market
JUPW,"Jupiter Wellness, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,94237.0,EDT,us_market
JUPWW,"Jupiter Wellness, Inc.",,,USD,6803.0,EDT,us_market
JVA,"Coffee Holding Co., Inc.",Consumer Defensive,Packaged Foods,USD,159655.0,EDT,us_market
JW-A,"John Wiley & Sons, Inc.",Communication Services,Publishing,USD,226749.0,EDT,us_market
JW-B,"John Wiley & Sons, Inc.",Communication Services,Publishing,USD,10.0,EDT,us_market
JWEL,Jowell Global Ltd.,Consumer Cyclical,Internet Retail,USD,15427.0,EDT,us_market
JWN,"Nordstrom, Inc.",Consumer Cyclical,Department Stores,USD,2198385.0,EDT,us_market
JWS,Jaws Acquisition Corp.,Financial Services,Shell Companies,USD,680071.0,EDT,us_market
JWSM,Jaws Mustang Acquisition Corp.,Financial Services,Shell Companies,USD,400605.0,EDT,us_market
JYAC,Jiya Acquisition Corp.,Financial Services,Shell Companies,USD,20257.0,EDT,us_market
JYNT,The Joint Corp.,Healthcare,Medical Care Facilities,USD,125462.0,EDT,us_market
K,Kellogg Company,Consumer Defensive,Packaged Foods,USD,3926401.0,EDT,us_market
