,GSK
1999-04-12,65.375
1999-04-13,65.0625
1999-04-14,62.625
1999-04-15,60.9375
1999-04-16,60.75
1999-04-19,59.0
1999-04-20,60.125
1999-04-21,61.5625
1999-04-22,62.1875
1999-04-23,60.4375
1999-04-26,60.625
1999-04-27,63.125
1999-04-28,60.875
1999-04-29,59.75
1999-04-30,58.0
1999-05-03,59.5
1999-05-04,58.75
1999-05-05,59.8125
1999-05-06,58.375
1999-05-07,57.875
1999-05-10,58.3125
1999-05-11,59.3125
1999-05-12,59.5
1999-05-13,60.0625
1999-05-14,57.625
1999-05-17,56.75
1999-05-18,55.6875
1999-05-19,55.8125
1999-05-20,58.1875
1999-05-21,57.1875
1999-05-24,54.875
1999-05-25,54.5625
1999-05-26,54.8125
1999-05-27,54.375
1999-05-28,56.25
1999-06-01,57.125
1999-06-02,57.625
1999-06-03,58.25
1999-06-04,59.25
1999-06-07,59.0
1999-06-08,60.5625
1999-06-09,60.5625
1999-06-10,59.875
1999-06-11,60.0625
1999-06-14,60.0625
1999-06-15,59.0
1999-06-16,58.4375
1999-06-17,58.4375
1999-06-18,57.625
1999-06-21,57.0
1999-06-22,56.0625
1999-06-23,55.375
1999-06-24,55.125
1999-06-25,56.4375
1999-06-28,55.4375
1999-06-29,55.4375
1999-06-30,56.625
1999-07-01,58.4375
1999-07-02,57.9375
1999-07-06,57.0
1999-07-07,56.6875
1999-07-08,55.8125
1999-07-09,55.5
1999-07-12,54.625
1999-07-13,54.9375
1999-07-14,55.3125
1999-07-15,55.75
1999-07-16,55.5
1999-07-19,54.5
1999-07-20,52.8125
1999-07-21,52.1875
1999-07-22,51.25
1999-07-23,50.4375
1999-07-26,51.125
1999-07-27,54.125
1999-07-28,55.3125
1999-07-29,51.1875
1999-07-30,52.1875
1999-08-02,52.6875
1999-08-03,51.8125
1999-08-04,51.375
1999-08-05,50.3125
1999-08-06,49.6875
1999-08-09,49.625
1999-08-10,49.0625
1999-08-11,49.375
1999-08-12,50.5625
1999-08-13,51.875
1999-08-16,51.25
1999-08-17,51.625
1999-08-18,52.0
1999-08-19,52.4375
1999-08-20,53.75
1999-08-23,54.5625
1999-08-24,53.5625
1999-08-25,54.375
1999-08-26,54.0
1999-08-27,53.6875
1999-08-30,53.375
1999-08-31,52.9375
1999-09-01,53.875
1999-09-02,52.8125
1999-09-03,55.25
1999-09-07,54.4375
1999-09-08,54.1875
1999-09-09,54.875
1999-09-10,54.6875
1999-09-13,53.0
1999-09-14,52.0625
1999-09-15,51.9375
1999-09-16,52.375
1999-09-17,52.6875
1999-09-20,53.375
1999-09-21,52.4375
1999-09-22,52.4375
1999-09-23,51.6875
1999-09-24,51.75
1999-09-27,52.5
1999-09-28,52.0
1999-09-29,51.4375
1999-09-30,52.0
1999-10-01,51.125
1999-10-04,53.4375
1999-10-05,52.875
1999-10-06,53.75
1999-10-07,54.375
1999-10-08,56.5
1999-10-11,59.25
1999-10-12,58.3125
1999-10-13,58.375
1999-10-14,58.6875
1999-10-15,57.5
1999-10-18,58.4375
1999-10-19,60.875
1999-10-20,60.9375
1999-10-21,59.6875
1999-10-22,59.5625
1999-10-25,59.75
1999-10-26,59.5625
1999-10-27,59.8125
1999-10-28,59.5
1999-10-29,59.875
1999-11-01,59.3125
1999-11-02,57.9375
1999-11-03,60.625
1999-11-04,62.0
1999-11-05,63.0
1999-11-08,61.5
1999-11-09,61.1875
1999-11-10,59.4375
1999-11-11,60.25
1999-11-12,61.0
1999-11-15,58.5
1999-11-16,61.1875
1999-11-17,58.3125
1999-11-18,59.5
1999-11-19,59.25
1999-11-22,59.125
1999-11-23,59.875
1999-11-24,59.875
1999-11-26,60.5
1999-11-29,61.5625
1999-11-30,59.4375
1999-12-01,59.0
1999-12-02,60.5625
1999-12-03,59.9375
1999-12-06,58.5
1999-12-07,58.8125
1999-12-08,57.0625
1999-12-09,56.125
1999-12-10,55.9375
1999-12-13,54.125
1999-12-14,52.9375
1999-12-15,53.8125
1999-12-16,53.1875
1999-12-17,54.3125
1999-12-20,53.4375
1999-12-21,52.0
1999-12-22,53.0625
1999-12-23,54.0
1999-12-27,53.875
1999-12-28,53.3125
1999-12-29,54.5625
1999-12-30,55.9375
1999-12-31,55.875
2000-01-03,55.5625
2000-01-04,54.125
2000-01-05,55.9375
2000-01-06,55.125
2000-01-07,58.0
2000-01-10,58.125
2000-01-11,57.5625
2000-01-12,58.3125
2000-01-13,58.0
2000-01-14,60.0
2000-01-18,54.0625
2000-01-19,57.0
2000-01-20,54.875
2000-01-21,54.125
2000-01-24,52.125
2000-01-25,51.5625
2000-01-26,51.875
2000-01-27,51.0
2000-01-28,52.0
2000-01-31,52.75
2000-02-01,50.9375
2000-02-02,51.875
2000-02-03,51.3125
2000-02-04,49.3125
2000-02-07,48.3125
2000-02-08,50.125
2000-02-09,50.5
2000-02-10,50.9375
2000-02-11,48.3125
2000-02-14,48.625
2000-02-15,48.6875
2000-02-16,47.25
2000-02-17,46.75
2000-02-18,46.0
2000-02-22,46.5625
2000-02-23,46.8125
2000-02-24,46.875
2000-02-25,47.125
2000-02-28,48.5
2000-02-29,48.75
2000-03-01,50.4375
2000-03-02,50.0
2000-03-03,48.4375
2000-03-06,47.5
2000-03-07,46.8125
2000-03-08,48.9375
2000-03-09,50.3125
2000-03-10,51.5
2000-03-13,52.3125
2000-03-14,52.875
2000-03-15,58.0
2000-03-16,59.25
2000-03-17,56.5
2000-03-20,55.875
2000-03-21,59.0
2000-03-22,58.375
2000-03-23,57.8125
2000-03-24,57.75
2000-03-27,56.5625
2000-03-28,55.6875
2000-03-29,56.0
2000-03-30,54.9375
2000-03-31,57.3125
2000-04-03,60.625
2000-04-04,61.375
2000-04-05,61.8125
2000-04-06,58.125
2000-04-07,57.75
2000-04-10,60.25
2000-04-11,62.25
2000-04-12,61.6875
2000-04-13,60.8125
2000-04-14,57.0
2000-04-17,57.6875
2000-04-18,59.625
2000-04-19,60.0625
2000-04-20,60.5625
2000-04-24,61.0
2000-04-25,63.75
2000-04-26,61.3125
2000-04-27,61.5625
2000-04-28,62.8125
2000-05-01,61.8125
2000-05-02,60.1875
2000-05-03,57.375
2000-05-04,57.6875
2000-05-05,58.0
2000-05-08,59.484375
2000-05-09,59.875
2000-05-10,58.078125
2000-05-11,58.4375
2000-05-12,58.6875
2000-05-15,58.5
2000-05-16,59.4375
2000-05-17,59.0
2000-05-18,59.3125
2000-05-19,59.6875
2000-05-22,59.5625
2000-05-23,58.6875
2000-05-24,58.5
2000-05-25,57.25
2000-05-26,57.8125
2000-05-30,58.0
2000-05-31,56.3125
2000-06-01,56.375
2000-06-02,56.3125
2000-06-05,53.25
2000-06-06,53.625
2000-06-07,55.0
2000-06-08,53.5625
2000-06-09,53.25
2000-06-12,53.3125
2000-06-13,55.0625
2000-06-14,55.5
2000-06-15,55.3125
2000-06-16,56.125
2000-06-19,56.875
2000-06-20,56.6875
2000-06-21,57.5
2000-06-22,56.5
2000-06-23,56.875
2000-06-26,55.6875
2000-06-27,58.0
2000-06-28,57.9375
2000-06-29,58.5625
2000-06-30,57.8125
2000-07-03,60.9375
2000-07-05,59.109375
2000-07-06,59.1875
2000-07-07,59.0625
2000-07-10,58.875
2000-07-11,59.375
2000-07-12,59.0625
2000-07-13,56.875
2000-07-14,55.1875
2000-07-17,56.1875
2000-07-18,55.0625
2000-07-19,54.5625
2000-07-20,54.4375
2000-07-21,53.8125
2000-07-24,54.25
2000-07-25,54.0
2000-07-26,55.0
2000-07-27,58.625
2000-07-28,58.5
2000-07-31,57.125
2000-08-01,58.9375
2000-08-02,59.4375
2000-08-03,59.5625
2000-08-04,58.625
2000-08-07,59.625
2000-08-08,58.1875
2000-08-09,56.3125
2000-08-10,57.25
2000-08-11,58.625
2000-08-14,58.6875
2000-08-15,57.875
2000-08-16,58.8125
2000-08-17,59.0
2000-08-18,58.25
2000-08-21,59.125
2000-08-22,59.4375
2000-08-23,59.1875
2000-08-24,59.375
2000-08-25,59.5
2000-08-28,58.875
2000-08-29,58.3125
2000-08-30,57.125
2000-08-31,57.5625
2000-09-01,57.5
2000-09-05,56.5
2000-09-06,55.5
2000-09-07,56.125
2000-09-08,54.5625
2000-09-11,54.5625
2000-09-12,56.0
2000-09-13,55.1875
2000-09-14,55.125
2000-09-15,53.875
2000-09-18,54.375
2000-09-19,54.375
2000-09-20,54.5
2000-09-21,56.25
2000-09-22,58.625
2000-09-25,58.5625
2000-09-26,57.5
2000-09-27,58.125
2000-09-28,59.0
2000-09-29,60.4375
2000-10-02,59.625
2000-10-03,59.375
2000-10-04,59.625
2000-10-05,59.6875
2000-10-06,59.3125
2000-10-09,58.375
2000-10-10,59.4375
2000-10-11,58.6875
2000-10-12,58.1875
2000-10-13,57.9375
2000-10-16,58.125
2000-10-17,58.6875
2000-10-18,59.125
2000-10-19,57.375
2000-10-20,56.5
2000-10-23,58.0625
2000-10-24,58.8125
2000-10-25,58.8125
2000-10-26,59.375
2000-10-27,59.125
2000-10-30,59.75
2000-10-31,58.1875
2000-11-01,57.9375
2000-11-02,57.75
2000-11-03,58.0
2000-11-06,58.3125
2000-11-07,57.0625
2000-11-08,59.5
2000-11-09,59.5
2000-11-10,59.0
2000-11-13,57.8125
2000-11-14,59.0625
2000-11-15,58.5625
2000-11-16,57.125
2000-11-17,57.9375
2000-11-20,58.1875
2000-11-21,58.9375
2000-11-22,58.0
2000-11-24,58.6875
2000-11-27,58.875
2000-11-28,56.5625
2000-11-29,58.25
2000-11-30,57.3125
2000-12-01,55.875
2000-12-04,57.3125
2000-12-05,57.875
2000-12-06,54.9375
2000-12-07,54.9375
2000-12-08,54.625
2000-12-11,54.375
2000-12-12,56.1875
2000-12-13,57.6875
2000-12-14,58.375
2000-12-15,57.125
2000-12-18,56.3125
2000-12-19,54.4375
2000-12-20,55.375
2000-12-21,54.0
2000-12-22,54.8125
2000-12-26,54.875
2000-12-27,55.375
2000-12-28,56.8125
2000-12-29,56.0
2001-01-02,55.875
2001-01-03,54.8125
2001-01-04,52.125
2001-01-05,51.8125
2001-01-08,51.8125
2001-01-09,51.9375
2001-01-10,52.625
2001-01-11,53.3125
2001-01-12,52.75
2001-01-16,53.375
2001-01-17,52.0
2001-01-18,53.375
2001-01-19,52.75
2001-01-22,52.75
2001-01-23,53.4375
2001-01-24,51.9375
2001-01-25,52.5625
2001-01-26,53.375
2001-01-29,51.810001373291016
2001-01-30,52.150001525878906
2001-01-31,52.54999923706055
2001-02-01,53.40999984741211
2001-02-02,53.04999923706055
2001-02-05,54.459999084472656
2001-02-06,54.02000045776367
2001-02-07,53.75
2001-02-08,53.52000045776367
2001-02-09,53.63999938964844
2001-02-12,53.970001220703125
2001-02-13,54.79999923706055
2001-02-14,55.310001373291016
2001-02-15,55.04999923706055
2001-02-16,54.88999938964844
2001-02-20,53.2599983215332
2001-02-21,55.900001525878906
2001-02-22,56.4900016784668
2001-02-23,55.650001525878906
2001-02-26,55.40999984741211
2001-02-27,54.70000076293945
2001-02-28,55.310001373291016
2001-03-01,55.189998626708984
2001-03-02,56.209999084472656
2001-03-05,56.25
2001-03-06,54.540000915527344
2001-03-07,53.689998626708984
2001-03-08,54.38999938964844
2001-03-09,54.79999923706055
2001-03-12,53.5
2001-03-13,53.11000061035156
2001-03-14,51.11000061035156
2001-03-15,51.79999923706055
2001-03-16,49.22999954223633
2001-03-19,49.79999923706055
2001-03-20,49.619998931884766
2001-03-21,50.0
2001-03-22,48.79999923706055
2001-03-23,49.79999923706055
2001-03-26,50.900001525878906
2001-03-27,53.150001525878906
2001-03-28,51.97999954223633
2001-03-29,51.29999923706055
2001-03-30,52.29999923706055
2001-04-02,50.849998474121094
2001-04-03,50.43000030517578
2001-04-04,51.25
2001-04-05,52.599998474121094
2001-04-06,51.939998626708984
2001-04-09,52.4900016784668
2001-04-10,52.79999923706055
2001-04-11,52.099998474121094
2001-04-12,52.54999923706055
2001-04-16,52.38999938964844
2001-04-17,53.849998474121094
2001-04-18,52.599998474121094
2001-04-19,50.84000015258789
2001-04-20,51.06999969482422
2001-04-23,51.58000183105469
2001-04-24,51.61000061035156
2001-04-25,53.5
2001-04-26,53.70000076293945
2001-04-27,53.599998474121094
2001-04-30,53.56999969482422
2001-05-01,53.34000015258789
2001-05-02,52.58000183105469
2001-05-03,52.689998626708984
2001-05-04,53.61000061035156
2001-05-07,53.84000015258789
2001-05-08,54.43000030517578
2001-05-09,54.099998474121094
2001-05-10,55.209999084472656
2001-05-11,54.95000076293945
2001-05-14,54.630001068115234
2001-05-15,55.099998474121094
2001-05-16,55.90999984741211
2001-05-17,55.75
2001-05-18,55.099998474121094
2001-05-21,55.79999923706055
2001-05-22,54.65999984741211
2001-05-23,54.0
2001-05-24,54.88999938964844
2001-05-25,53.77000045776367
2001-05-29,54.150001525878906
2001-05-30,54.400001525878906
2001-05-31,54.689998626708984
2001-06-01,55.5099983215332
2001-06-04,55.290000915527344
2001-06-05,55.970001220703125
2001-06-06,54.900001525878906
2001-06-07,55.47999954223633
2001-06-08,54.650001525878906
2001-06-11,54.0099983215332
2001-06-12,54.880001068115234
2001-06-13,55.18000030517578
2001-06-14,55.290000915527344
2001-06-15,55.029998779296875
2001-06-18,55.04999923706055
2001-06-19,54.72999954223633
2001-06-20,55.5
2001-06-21,56.900001525878906
2001-06-22,56.439998626708984
2001-06-25,56.29999923706055
2001-06-26,55.38999938964844
2001-06-27,55.630001068115234
2001-06-28,56.119998931884766
2001-06-29,56.20000076293945
2001-07-02,57.029998779296875
2001-07-03,56.29999923706055
2001-07-05,55.75
2001-07-06,56.20000076293945
2001-07-09,57.290000915527344
2001-07-10,56.5099983215332
2001-07-11,56.099998474121094
2001-07-12,56.189998626708984
2001-07-13,56.4900016784668
2001-07-16,56.279998779296875
2001-07-17,56.459999084472656
2001-07-18,57.15999984741211
2001-07-19,57.279998779296875
2001-07-20,57.599998474121094
2001-07-23,55.70000076293945
2001-07-24,55.06999969482422
2001-07-25,56.380001068115234
2001-07-26,56.38999938964844
2001-07-27,56.779998779296875
2001-07-30,57.279998779296875
2001-07-31,57.7599983215332
2001-08-01,57.619998931884766
2001-08-02,57.18000030517578
2001-08-03,56.900001525878906
2001-08-06,55.630001068115234
2001-08-07,55.84000015258789
2001-08-08,54.709999084472656
2001-08-09,54.36000061035156
2001-08-10,55.900001525878906
2001-08-13,55.310001373291016
2001-08-14,55.2400016784668
2001-08-15,54.790000915527344
2001-08-16,54.060001373291016
2001-08-17,52.939998626708984
2001-08-20,53.689998626708984
2001-08-21,54.150001525878906
2001-08-22,54.5099983215332
2001-08-23,54.0099983215332
2001-08-24,54.220001220703125
2001-08-27,53.689998626708984
2001-08-28,53.349998474121094
2001-08-29,52.90999984741211
2001-08-30,52.959999084472656
2001-08-31,52.95000076293945
2001-09-04,52.130001068115234
2001-09-05,52.11000061035156
2001-09-06,50.90999984741211
2001-09-07,50.75
2001-09-10,50.95000076293945
2001-09-17,51.54999923706055
2001-09-18,51.5
2001-09-19,51.66999816894531
2001-09-20,50.40999984741211
2001-09-21,49.380001068115234
2001-09-24,51.349998474121094
2001-09-25,52.5099983215332
2001-09-26,53.29999923706055
2001-09-27,55.779998779296875
2001-09-28,56.119998931884766
2001-10-01,55.9900016784668
2001-10-02,55.599998474121094
2001-10-03,56.75
2001-10-04,55.900001525878906
2001-10-05,56.70000076293945
2001-10-08,56.61000061035156
2001-10-09,55.349998474121094
2001-10-10,56.93000030517578
2001-10-11,55.61000061035156
2001-10-12,56.2400016784668
2001-10-15,55.84000015258789
2001-10-16,55.630001068115234
2001-10-17,55.220001220703125
2001-10-18,54.849998474121094
2001-10-19,54.630001068115234
2001-10-22,55.220001220703125
2001-10-23,53.599998474121094
2001-10-24,53.97999954223633
2001-10-25,54.119998931884766
2001-10-26,53.529998779296875
2001-10-29,52.61000061035156
2001-10-30,53.61000061035156
2001-10-31,53.400001525878906
2001-11-01,54.95000076293945
2001-11-02,55.060001373291016
2001-11-05,55.310001373291016
2001-11-06,56.04999923706055
2001-11-07,55.27000045776367
2001-11-08,54.349998474121094
2001-11-09,54.27000045776367
2001-11-12,54.59000015258789
2001-11-13,54.150001525878906
2001-11-14,53.18000030517578
2001-11-15,52.849998474121094
2001-11-16,53.959999084472656
2001-11-19,52.91999816894531
2001-11-20,53.0
2001-11-21,53.470001220703125
2001-11-23,52.650001525878906
2001-11-26,52.119998931884766
2001-11-27,51.0099983215332
2001-11-28,51.95000076293945
2001-11-29,51.060001373291016
2001-11-30,50.810001373291016
2001-12-03,50.45000076293945
2001-12-04,51.13999938964844
2001-12-05,50.720001220703125
2001-12-06,50.869998931884766
2001-12-07,50.2599983215332
2001-12-10,49.79999923706055
2001-12-11,49.400001525878906
2001-12-12,50.310001373291016
2001-12-13,50.189998626708984
2001-12-14,50.650001525878906
2001-12-17,49.349998474121094
2001-12-18,49.869998931884766
2001-12-19,50.22999954223633
2001-12-20,48.95000076293945
2001-12-21,49.93000030517578
2001-12-24,49.84000015258789
2001-12-26,49.68000030517578
2001-12-27,49.400001525878906
2001-12-28,49.939998626708984
2001-12-31,49.81999969482422
2002-01-02,49.849998474121094
2002-01-03,50.209999084472656
2002-01-04,49.91999816894531
2002-01-07,49.16999816894531
2002-01-08,49.16999816894531
2002-01-09,49.310001373291016
2002-01-10,50.369998931884766
2002-01-11,49.849998474121094
2002-01-14,49.189998626708984
2002-01-15,49.29999923706055
2002-01-16,48.5099983215332
2002-01-17,47.5
2002-01-18,48.61000061035156
2002-01-22,49.459999084472656
2002-01-23,50.869998931884766
2002-01-24,49.91999816894531
2002-01-25,48.439998626708984
2002-01-28,48.18000030517578
2002-01-29,47.75
2002-01-30,48.06999969482422
2002-01-31,48.220001220703125
2002-02-01,47.5
2002-02-04,48.11000061035156
2002-02-05,47.689998626708984
2002-02-06,47.5
2002-02-07,47.5
2002-02-08,48.099998474121094
2002-02-11,49.02000045776367
2002-02-12,49.91999816894531
2002-02-13,49.709999084472656
2002-02-14,50.04999923706055
2002-02-15,50.150001525878906
2002-02-19,50.099998474121094
2002-02-20,50.209999084472656
2002-02-21,49.810001373291016
2002-02-22,49.970001220703125
2002-02-25,49.900001525878906
2002-02-26,49.650001525878906
2002-02-27,49.650001525878906
2002-02-28,48.95000076293945
2002-03-01,50.22999954223633
2002-03-04,49.27000045776367
2002-03-05,48.380001068115234
2002-03-06,47.95000076293945
2002-03-07,47.959999084472656
2002-03-08,48.72999954223633
2002-03-11,48.650001525878906
2002-03-12,48.66999816894531
2002-03-13,48.810001373291016
2002-03-14,48.27000045776367
2002-03-15,47.619998931884766
2002-03-18,47.810001373291016
2002-03-19,47.959999084472656
2002-03-20,47.119998931884766
2002-03-21,47.349998474121094
2002-03-22,47.11000061035156
2002-03-25,46.56999969482422
2002-03-26,46.4900016784668
2002-03-27,46.38999938964844
2002-03-28,47.0
2002-04-01,47.400001525878906
2002-04-02,47.06999969482422
2002-04-03,46.16999816894531
2002-04-04,45.689998626708984
2002-04-05,46.52000045776367
2002-04-08,46.5099983215332
2002-04-09,46.29999923706055
2002-04-10,47.439998626708984
2002-04-11,46.119998931884766
2002-04-12,46.2599983215332
2002-04-15,46.720001220703125
2002-04-16,46.83000183105469
2002-04-17,46.93000030517578
2002-04-18,47.650001525878906
2002-04-19,47.20000076293945
2002-04-22,47.150001525878906
2002-04-23,47.099998474121094
2002-04-24,48.31999969482422
2002-04-25,49.18000030517578
2002-04-26,48.90999984741211
2002-04-29,48.540000915527344
2002-04-30,48.04999923706055
2002-05-01,48.2599983215332
2002-05-02,47.75
2002-05-03,47.560001373291016
2002-05-06,47.369998931884766
2002-05-07,47.25
2002-05-08,48.040000915527344
2002-05-09,47.56999969482422
2002-05-10,47.369998931884766
2002-05-13,48.119998931884766
2002-05-14,47.939998626708984
2002-05-15,48.099998474121094
2002-05-16,47.66999816894531
2002-05-17,47.70000076293945
2002-05-20,47.540000915527344
2002-05-21,47.36000061035156
2002-05-22,47.95000076293945
2002-05-23,46.38999938964844
2002-05-24,42.540000915527344
2002-05-28,43.209999084472656
2002-05-29,43.529998779296875
2002-05-30,42.060001373291016
2002-05-31,40.75
2002-06-03,40.79999923706055
2002-06-04,40.720001220703125
2002-06-05,39.93000030517578
2002-06-06,38.540000915527344
2002-06-07,39.45000076293945
2002-06-10,41.0099983215332
2002-06-11,39.119998931884766
2002-06-12,39.599998474121094
2002-06-13,39.310001373291016
2002-06-14,39.29999923706055
2002-06-17,41.36000061035156
2002-06-18,41.209999084472656
2002-06-19,40.90999984741211
2002-06-20,40.849998474121094
2002-06-21,41.099998474121094
2002-06-24,41.0
2002-06-25,40.79999923706055
2002-06-26,41.70000076293945
2002-06-27,43.189998626708984
2002-06-28,43.13999938964844
2002-07-01,42.380001068115234
2002-07-02,41.040000915527344
2002-07-03,40.369998931884766
2002-07-05,41.20000076293945
2002-07-08,41.2400016784668
2002-07-09,40.560001373291016
2002-07-10,38.54999923706055
2002-07-11,38.79999923706055
2002-07-12,38.150001525878906
2002-07-15,36.650001525878906
2002-07-16,35.90999984741211
2002-07-17,36.54999923706055
2002-07-18,36.91999816894531
2002-07-19,34.79999923706055
2002-07-22,34.02000045776367
2002-07-23,32.86000061035156
2002-07-24,34.54999923706055
2002-07-25,35.61000061035156
2002-07-26,37.439998626708984
2002-07-29,39.5
2002-07-30,39.54999923706055
2002-07-31,39.5
2002-08-01,37.40999984741211
2002-08-02,39.0
2002-08-05,37.52000045776367
2002-08-06,38.25
2002-08-07,39.5099983215332
2002-08-08,41.86000061035156
2002-08-09,41.45000076293945
2002-08-12,41.15999984741211
2002-08-13,40.5
2002-08-14,41.130001068115234
2002-08-15,40.66999816894531
2002-08-16,40.880001068115234
2002-08-19,42.0
2002-08-20,40.59000015258789
2002-08-21,41.09000015258789
2002-08-22,40.88999938964844
2002-08-23,40.130001068115234
2002-08-26,40.2599983215332
2002-08-27,39.88999938964844
2002-08-28,38.810001373291016
2002-08-29,38.650001525878906
2002-08-30,37.88999938964844
2002-09-03,36.34000015258789
2002-09-04,37.72999954223633
2002-09-05,37.130001068115234
2002-09-06,37.45000076293945
2002-09-09,38.09000015258789
2002-09-10,38.68000030517578
2002-09-11,39.220001220703125
2002-09-12,38.2599983215332
2002-09-13,38.0
2002-09-16,38.0
2002-09-17,37.470001220703125
2002-09-18,37.56999969482422
2002-09-19,35.18000030517578
2002-09-20,36.45000076293945
2002-09-23,35.560001373291016
2002-09-24,35.5099983215332
2002-09-25,36.849998474121094
2002-09-26,38.529998779296875
2002-09-27,38.86000061035156
2002-09-30,38.43000030517578
2002-10-01,40.4900016784668
2002-10-02,41.0099983215332
2002-10-03,41.619998931884766
2002-10-04,40.650001525878906
2002-10-07,39.689998626708984
2002-10-08,40.099998474121094
2002-10-09,39.5
2002-10-10,40.209999084472656
2002-10-11,41.08000183105469
2002-10-14,41.75
2002-10-15,42.959999084472656
2002-10-16,41.97999954223633
2002-10-17,43.09000015258789
2002-10-18,41.97999954223633
2002-10-21,41.81999969482422
2002-10-22,41.34000015258789
2002-10-23,39.27000045776367
2002-10-24,38.0
2002-10-25,38.77000045776367
2002-10-28,38.5
2002-10-29,38.5
2002-10-30,37.68000030517578
2002-10-31,37.689998626708984
2002-11-01,37.650001525878906
2002-11-04,38.0
2002-11-05,38.599998474121094
2002-11-06,39.70000076293945
2002-11-07,39.65999984741211
2002-11-08,39.75
2002-11-11,39.119998931884766
2002-11-12,39.29999923706055
2002-11-13,39.41999816894531
2002-11-14,39.689998626708984
2002-11-15,39.81999969482422
2002-11-18,38.689998626708984
2002-11-19,39.5099983215332
2002-11-20,39.459999084472656
2002-11-21,39.970001220703125
2002-11-22,39.56999969482422
2002-11-25,39.439998626708984
2002-11-26,38.08000183105469
2002-11-27,38.400001525878906
2002-11-29,38.0
2002-12-02,37.45000076293945
2002-12-03,37.25
2002-12-04,37.439998626708984
2002-12-05,36.84000015258789
2002-12-06,36.849998474121094
2002-12-09,36.599998474121094
2002-12-10,37.43000030517578
2002-12-11,37.70000076293945
2002-12-12,37.2400016784668
2002-12-13,36.75
2002-12-16,37.79999923706055
2002-12-17,36.90999984741211
2002-12-18,36.560001373291016
2002-12-19,36.099998474121094
2002-12-20,36.7400016784668
2002-12-23,36.650001525878906
2002-12-24,36.88999938964844
2002-12-26,36.599998474121094
2002-12-27,35.91999816894531
2002-12-30,36.810001373291016
2002-12-31,37.459999084472656
2003-01-02,38.5099983215332
2003-01-03,38.83000183105469
2003-01-06,38.900001525878906
2003-01-07,38.5099983215332
2003-01-08,39.380001068115234
2003-01-09,39.72999954223633
2003-01-10,39.93000030517578
2003-01-13,39.61000061035156
2003-01-14,39.70000076293945
2003-01-15,39.209999084472656
2003-01-16,38.70000076293945
2003-01-17,38.38999938964844
2003-01-21,37.7599983215332
2003-01-22,37.11000061035156
2003-01-23,36.650001525878906
2003-01-24,35.27000045776367
2003-01-27,34.439998626708984
2003-01-28,35.29999923706055
2003-01-29,36.84000015258789
2003-01-30,36.29999923706055
2003-01-31,38.7599983215332
2003-02-03,38.52000045776367
2003-02-04,37.459999084472656
2003-02-05,37.220001220703125
2003-02-06,36.65999984741211
2003-02-07,35.95000076293945
2003-02-10,36.45000076293945
2003-02-11,36.29999923706055
2003-02-12,35.86000061035156
2003-02-13,35.849998474121094
2003-02-14,36.380001068115234
2003-02-18,37.58000183105469
2003-02-19,36.560001373291016
2003-02-20,36.43000030517578
2003-02-21,36.93000030517578
2003-02-24,35.720001220703125
2003-02-25,35.5
2003-02-26,34.959999084472656
2003-02-27,34.7599983215332
2003-02-28,35.04999923706055
2003-03-03,35.27000045776367
2003-03-04,34.150001525878906
2003-03-05,34.15999984741211
