,TRV
2016-12-12,120.91000366210938
2016-12-13,121.43000030517578
2016-12-14,120.37000274658203
2016-12-15,120.4000015258789
2016-12-16,121.5999984741211
2016-12-19,121.75
2016-12-20,122.44000244140625
2016-12-21,122.56999969482422
2016-12-22,122.12000274658203
2016-12-23,122.12000274658203
2016-12-27,121.9800033569336
2016-12-28,122.08000183105469
2016-12-29,122.29000091552734
2016-12-30,122.41999816894531
2017-01-03,120.9000015258789
2017-01-04,120.25
2017-01-05,118.33000183105469
2017-01-06,118.2699966430664
2017-01-09,117.31999969482422
2017-01-10,117.18000030517578
2017-01-11,117.6500015258789
2017-01-12,116.75
2017-01-13,117.05000305175781
2017-01-17,117.45999908447266
2017-01-18,118.54000091552734
2017-01-19,117.98999786376953
2017-01-20,118.0199966430664
2017-01-23,118.04000091552734
2017-01-24,116.83999633789062
2017-01-25,117.66999816894531
2017-01-26,118.12999725341797
2017-01-27,118.0999984741211
2017-01-30,117.51000213623047
2017-01-31,117.77999877929688
2017-02-01,116.54000091552734
2017-02-02,117.62999725341797
2017-02-03,117.77999877929688
2017-02-06,117.66999816894531
2017-02-07,117.76000213623047
2017-02-08,117.80999755859375
2017-02-09,118.77999877929688
2017-02-10,119.7300033569336
2017-02-13,119.70999908447266
2017-02-14,120.23999786376953
2017-02-15,120.9800033569336
2017-02-16,121.79000091552734
2017-02-17,121.94999694824219
2017-02-21,121.55000305175781
2017-02-22,121.9000015258789
2017-02-23,122.36000061035156
2017-02-24,122.2699966430664
2017-02-27,122.04000091552734
2017-02-28,122.23999786376953
2017-03-01,124.98999786376953
2017-03-02,124.5199966430664
2017-03-03,124.12999725341797
2017-03-06,122.31999969482422
2017-03-07,122.13999938964844
2017-03-08,121.23999786376953
2017-03-09,121.9000015258789
2017-03-10,122.83000183105469
2017-03-13,122.1500015258789
2017-03-14,122.62000274658203
2017-03-15,122.98999786376953
2017-03-16,122.73999786376953
2017-03-17,123.13999938964844
2017-03-20,122.36000061035156
2017-03-21,121.69000244140625
2017-03-22,122.02999877929688
2017-03-23,121.29000091552734
2017-03-24,120.7699966430664
2017-03-27,121.01000213623047
2017-03-28,121.80000305175781
2017-03-29,120.52999877929688
2017-03-30,121.02999877929688
2017-03-31,120.54000091552734
2017-04-03,120.37999725341797
2017-04-04,120.61000061035156
2017-04-05,120.91000366210938
2017-04-06,120.54000091552734
2017-04-07,120.1500015258789
2017-04-10,121.11000061035156
2017-04-11,121.19000244140625
2017-04-12,121.45999908447266
2017-04-13,120.52999877929688
2017-04-17,121.91999816894531
2017-04-18,120.75
2017-04-19,120.4000015258789
2017-04-20,118.87999725341797
2017-04-21,119.0999984741211
2017-04-24,120.56999969482422
2017-04-25,121.31999969482422
2017-04-26,122.01000213623047
2017-04-27,122.16000366210938
2017-04-28,121.66000366210938
2017-05-01,121.18000030517578
2017-05-02,120.36000061035156
2017-05-03,120.80999755859375
2017-05-04,120.80999755859375
2017-05-05,121.30000305175781
2017-05-08,121.01000213623047
2017-05-09,119.94999694824219
2017-05-10,120.69000244140625
2017-05-11,120.54000091552734
2017-05-12,120.58999633789062
2017-05-15,120.25
2017-05-16,119.93000030517578
2017-05-17,120.25
2017-05-18,120.87999725341797
2017-05-19,120.79000091552734
2017-05-22,121.6500015258789
2017-05-23,121.66000366210938
2017-05-24,122.05000305175781
2017-05-25,123.72000122070312
2017-05-26,123.66000366210938
2017-05-30,123.7300033569336
2017-05-31,124.8499984741211
2017-06-01,125.4000015258789
2017-06-02,125.1500015258789
2017-06-05,125.37999725341797
2017-06-06,124.02999877929688
2017-06-07,123.5
2017-06-08,123.77999877929688
2017-06-09,125.2300033569336
2017-06-12,125.66999816894531
2017-06-13,126.0999984741211
2017-06-14,127.95999908447266
2017-06-15,129.02000427246094
2017-06-16,129.44000244140625
2017-06-19,128.27000427246094
2017-06-20,128.75
2017-06-21,128.5800018310547
2017-06-22,128.30999755859375
2017-06-23,127.66000366210938
2017-06-26,127.94999694824219
2017-06-27,127.37999725341797
2017-06-28,127.77999877929688
2017-06-29,126.38999938964844
2017-06-30,126.52999877929688
2017-07-03,127.33999633789062
2017-07-05,126.37000274658203
2017-07-06,126.18000030517578
2017-07-07,127.16999816894531
2017-07-10,125.7699966430664
2017-07-11,125.05000305175781
2017-07-12,125.25
2017-07-13,125.43000030517578
2017-07-14,125.72000122070312
2017-07-17,126.2300033569336
2017-07-18,125.52999877929688
2017-07-19,126.45999908447266
2017-07-20,124.56999969482422
2017-07-21,125.1500015258789
2017-07-24,126.37999725341797
2017-07-25,127.45999908447266
2017-07-26,126.0
2017-07-27,125.87999725341797
2017-07-28,127.20999908447266
2017-07-31,128.08999633789062
2017-08-01,129.2100067138672
2017-08-02,128.72999572753906
2017-08-03,129.55999755859375
2017-08-04,129.69000244140625
2017-08-07,128.8000030517578
2017-08-08,128.5500030517578
2017-08-09,130.14999389648438
2017-08-10,129.69000244140625
2017-08-11,128.17999267578125
2017-08-14,128.7899932861328
2017-08-15,129.0500030517578
2017-08-16,129.47000122070312
2017-08-17,128.19000244140625
2017-08-18,127.88999938964844
2017-08-21,127.44999694824219
2017-08-22,127.7699966430664
2017-08-23,127.16000366210938
2017-08-24,125.56999969482422
2017-08-25,126.47000122070312
2017-08-28,123.2300033569336
2017-08-29,123.01000213623047
2017-08-30,121.80999755859375
2017-08-31,121.18000030517578
2017-09-01,119.9000015258789
2017-09-05,115.43000030517578
2017-09-06,117.7300033569336
2017-09-07,115.18000030517578
2017-09-08,119.76000213623047
2017-09-11,122.55999755859375
2017-09-12,122.4800033569336
2017-09-13,121.51000213623047
2017-09-14,119.95999908447266
2017-09-15,120.69999694824219
2017-09-18,120.72000122070312
2017-09-19,120.58000183105469
2017-09-20,121.91000366210938
2017-09-21,121.48999786376953
2017-09-22,122.04000091552734
2017-09-25,122.66999816894531
2017-09-26,122.56999969482422
2017-09-27,122.58999633789062
2017-09-28,122.80000305175781
2017-09-29,122.5199966430664
2017-10-02,123.31999969482422
2017-10-03,123.69999694824219
2017-10-04,123.9000015258789
2017-10-05,124.44000244140625
2017-10-06,125.06999969482422
2017-10-09,124.94999694824219
2017-10-10,125.94000244140625
2017-10-11,125.61000061035156
2017-10-12,125.94999694824219
2017-10-13,126.66999816894531
2017-10-16,128.82000732421875
2017-10-17,128.64999389648438
2017-10-18,130.02000427246094
2017-10-19,133.1699981689453
2017-10-20,133.32000732421875
2017-10-23,134.4499969482422
2017-10-24,133.19000244140625
2017-10-25,131.77999877929688
2017-10-26,131.94000244140625
2017-10-27,131.05999755859375
2017-10-30,132.6199951171875
2017-10-31,132.4499969482422
2017-11-01,133.47000122070312
2017-11-02,134.69000244140625
2017-11-03,133.32000732421875
2017-11-06,133.44000244140625
2017-11-07,133.72000122070312
2017-11-08,133.52000427246094
2017-11-09,134.52999877929688
2017-11-10,135.5399932861328
2017-11-13,133.32000732421875
2017-11-14,133.86000061035156
2017-11-15,133.7100067138672
2017-11-16,130.80999755859375
2017-11-17,129.9199981689453
2017-11-20,129.77000427246094
2017-11-21,130.6300048828125
2017-11-22,130.00999450683594
2017-11-24,129.8300018310547
2017-11-27,130.47999572753906
2017-11-28,133.00999450683594
2017-11-29,134.52999877929688
2017-11-30,135.57000732421875
2017-12-01,136.2100067138672
2017-12-04,136.36000061035156
2017-12-05,135.32000732421875
2017-12-06,135.36000061035156
2017-12-07,134.2100067138672
2017-12-08,133.75
2017-12-11,133.16000366210938
2017-12-12,134.35000610351562
2017-12-13,133.55999755859375
2017-12-14,132.5800018310547
2017-12-15,134.88999938964844
2017-12-18,135.2100067138672
2017-12-19,135.5399932861328
2017-12-20,135.25999450683594
2017-12-21,134.44000244140625
2017-12-22,134.38999938964844
2017-12-26,134.77999877929688
2017-12-27,134.77000427246094
2017-12-28,135.66000366210938
2017-12-29,135.63999938964844
2018-01-02,131.97999572753906
2018-01-03,132.39999389648438
2018-01-04,132.39999389648438
2018-01-05,132.16000366210938
2018-01-08,131.4499969482422
2018-01-09,132.47000122070312
2018-01-10,132.11000061035156
2018-01-11,132.33999633789062
2018-01-12,134.72999572753906
2018-01-16,135.52000427246094
2018-01-17,136.86000061035156
2018-01-18,137.33999633789062
2018-01-19,137.85000610351562
2018-01-22,139.35000610351562
2018-01-23,146.25999450683594
2018-01-24,147.6199951171875
2018-01-25,148.47000122070312
2018-01-26,149.4199981689453
2018-01-29,148.9600067138672
2018-01-30,148.72000122070312
2018-01-31,149.9199981689453
2018-02-01,150.0
2018-02-02,147.9499969482422
2018-02-05,141.52000427246094
2018-02-06,140.85000610351562
2018-02-07,142.13999938964844
2018-02-08,135.00999450683594
2018-02-09,137.0800018310547
2018-02-12,138.13999938964844
2018-02-13,138.5800018310547
2018-02-14,140.60000610351562
2018-02-15,140.8800048828125
2018-02-16,141.16000366210938
2018-02-20,139.07000732421875
2018-02-21,138.5399932861328
2018-02-22,137.63999938964844
2018-02-23,139.74000549316406
2018-02-26,142.5800018310547
2018-02-27,141.5399932861328
2018-02-28,139.0
2018-03-01,138.97000122070312
2018-03-02,137.8800048828125
2018-03-05,139.5800018310547
2018-03-06,141.38999938964844
2018-03-07,138.8800048828125
2018-03-08,139.6699981689453
2018-03-09,142.3000030517578
2018-03-12,141.49000549316406
2018-03-13,140.69000244140625
2018-03-14,139.52000427246094
2018-03-15,140.47000122070312
2018-03-16,141.32000732421875
2018-03-19,140.02000427246094
2018-03-20,141.47999572753906
2018-03-21,141.10000610351562
2018-03-22,138.14999389648438
2018-03-23,134.89999389648438
2018-03-26,138.22000122070312
2018-03-27,136.75
2018-03-28,138.7899932861328
2018-03-29,138.86000061035156
2018-04-02,134.83999633789062
2018-04-03,136.99000549316406
2018-04-04,138.6300048828125
2018-04-05,139.2899932861328
2018-04-06,137.25
2018-04-09,137.22999572753906
2018-04-10,137.86000061035156
2018-04-11,136.58999633789062
2018-04-12,137.2899932861328
2018-04-13,136.2899932861328
2018-04-16,137.5500030517578
2018-04-17,137.33999633789062
2018-04-18,136.47000122070312
2018-04-19,136.58999633789062
2018-04-20,136.83999633789062
2018-04-23,137.22999572753906
2018-04-24,132.8800048828125
2018-04-25,132.22000122070312
2018-04-26,132.9499969482422
2018-04-27,133.19000244140625
2018-04-30,131.60000610351562
2018-05-01,131.08999633789062
2018-05-02,128.32000732421875
2018-05-03,127.30999755859375
2018-05-04,129.7100067138672
2018-05-07,128.99000549316406
2018-05-08,128.66000366210938
2018-05-09,129.75
2018-05-10,130.8800048828125
2018-05-11,131.25
2018-05-14,130.0
2018-05-15,129.86000061035156
2018-05-16,130.14999389648438
2018-05-17,130.72000122070312
2018-05-18,129.85000610351562
2018-05-21,131.13999938964844
2018-05-22,131.4199981689453
2018-05-23,130.89999389648438
2018-05-24,130.64999389648438
2018-05-25,131.02999877929688
2018-05-29,128.2100067138672
2018-05-30,130.1699981689453
2018-05-31,128.52000427246094
2018-06-01,129.2899932861328
2018-06-04,129.72000122070312
2018-06-05,129.1699981689453
2018-06-06,128.77000427246094
2018-06-07,129.77000427246094
2018-06-08,131.32000732421875
2018-06-11,130.5
2018-06-12,129.5800018310547
2018-06-13,129.72000122070312
2018-06-14,128.86000061035156
2018-06-15,129.3699951171875
2018-06-18,127.58999633789062
2018-06-19,128.16000366210938
2018-06-20,124.98999786376953
2018-06-21,123.44999694824219
2018-06-22,124.41000366210938
2018-06-25,123.72000122070312
2018-06-26,122.62000274658203
2018-06-27,121.33999633789062
2018-06-28,122.44999694824219
2018-06-29,122.33999633789062
2018-07-02,122.38999938964844
2018-07-03,122.7699966430664
2018-07-05,122.5999984741211
2018-07-06,123.18000030517578
2018-07-09,125.4000015258789
2018-07-10,125.87000274658203
2018-07-11,125.05000305175781
2018-07-12,126.0199966430664
2018-07-13,126.62999725341797
2018-07-16,128.19000244140625
2018-07-17,128.7899932861328
2018-07-18,130.0
2018-07-19,125.18000030517578
2018-07-20,125.19999694824219
2018-07-23,124.23999786376953
2018-07-24,124.75
2018-07-25,126.27999877929688
2018-07-26,129.49000549316406
2018-07-27,130.72999572753906
2018-07-30,131.10000610351562
2018-07-31,130.13999938964844
2018-08-01,128.9600067138672
2018-08-02,128.3300018310547
2018-08-03,129.6999969482422
2018-08-06,130.0
2018-08-07,129.94000244140625
2018-08-08,129.2100067138672
2018-08-09,129.55999755859375
2018-08-10,128.8699951171875
2018-08-13,128.0500030517578
2018-08-14,127.54000091552734
2018-08-15,128.77000427246094
2018-08-16,130.33999633789062
2018-08-17,130.4199981689453
2018-08-20,131.4199981689453
2018-08-21,131.7100067138672
2018-08-22,129.41000366210938
2018-08-23,129.52000427246094
2018-08-24,130.50999450683594
2018-08-27,131.88999938964844
2018-08-28,132.27999877929688
2018-08-29,132.66000366210938
2018-08-30,131.64999389648438
2018-08-31,131.60000610351562
2018-09-04,132.1300048828125
2018-09-05,132.58999633789062
2018-09-06,132.57000732421875
2018-09-07,130.08999633789062
2018-09-10,127.5999984741211
2018-09-11,127.8499984741211
2018-09-12,126.88999938964844
2018-09-13,128.8300018310547
2018-09-14,130.00999450683594
2018-09-17,129.88999938964844
2018-09-18,131.3699951171875
2018-09-19,132.5
2018-09-20,134.14999389648438
2018-09-21,134.44000244140625
2018-09-24,132.8300018310547
2018-09-25,131.2899932861328
2018-09-26,129.5
2018-09-27,129.1199951171875
2018-09-28,129.7100067138672
2018-10-01,128.97000122070312
2018-10-02,129.50999450683594
2018-10-03,129.5399932861328
2018-10-04,130.7899932861328
2018-10-05,130.1300048828125
2018-10-08,131.66000366210938
2018-10-09,131.58999633789062
2018-10-10,128.1699981689453
2018-10-11,124.30999755859375
2018-10-12,123.6500015258789
2018-10-15,123.38999938964844
2018-10-16,124.75
2018-10-17,126.44000244140625
2018-10-18,125.13999938964844
2018-10-19,126.06999969482422
2018-10-22,124.06999969482422
2018-10-23,123.80000305175781
2018-10-24,121.55999755859375
2018-10-25,121.23999786376953
2018-10-26,121.29000091552734
2018-10-29,122.31999969482422
2018-10-30,125.87000274658203
2018-10-31,125.12999725341797
2018-11-01,125.19999694824219
2018-11-02,124.9000015258789
2018-11-05,126.52999877929688
2018-11-06,128.60000610351562
2018-11-07,130.27999877929688
2018-11-08,130.99000549316406
2018-11-09,131.02999877929688
2018-11-12,127.04000091552734
2018-11-13,126.80999755859375
2018-11-14,123.04000091552734
2018-11-15,125.58999633789062
2018-11-16,128.77000427246094
2018-11-19,130.52000427246094
2018-11-20,128.3699951171875
2018-11-21,127.76000213623047
2018-11-23,126.5999984741211
2018-11-26,130.33999633789062
2018-11-27,129.61000061035156
2018-11-28,130.6999969482422
2018-11-29,130.6300048828125
2018-11-30,130.3699951171875
2018-12-03,130.11000061035156
2018-12-04,126.69000244140625
2018-12-06,125.41000366210938
2018-12-07,123.55999755859375
2018-12-10,123.0
2018-12-11,120.97000122070312
2018-12-12,122.01000213623047
2018-12-13,121.5
2018-12-14,120.55000305175781
2018-12-17,119.93000030517578
2018-12-18,119.30000305175781
2018-12-19,119.16000366210938
2018-12-20,117.31999969482422
2018-12-21,116.05999755859375
2018-12-24,112.62999725341797
2018-12-26,117.16999816894531
2018-12-27,118.66999816894531
2018-12-28,118.23999786376953
2018-12-31,119.75
2019-01-02,117.37000274658203
2019-01-03,115.26000213623047
2019-01-04,118.68000030517578
2019-01-07,118.30000305175781
2019-01-08,117.83999633789062
2019-01-09,118.68000030517578
2019-01-10,120.2699966430664
2019-01-11,120.47000122070312
2019-01-14,120.58000183105469
2019-01-15,121.81999969482422
2019-01-16,122.30000305175781
2019-01-17,122.94000244140625
2019-01-18,124.01000213623047
2019-01-22,122.36000061035156
2019-01-23,123.0199966430664
2019-01-24,124.37999725341797
2019-01-25,124.9800033569336
2019-01-28,125.02999877929688
2019-01-29,124.81999969482422
2019-01-30,125.87999725341797
2019-01-31,125.54000091552734
2019-02-01,126.48999786376953
2019-02-04,126.04000091552734
2019-02-05,126.18000030517578
2019-02-06,125.55000305175781
2019-02-07,126.76000213623047
2019-02-08,125.79000091552734
2019-02-11,125.41999816894531
2019-02-12,127.26000213623047
2019-02-13,128.0399932861328
2019-02-14,126.93000030517578
2019-02-15,128.74000549316406
2019-02-19,129.10000610351562
2019-02-20,129.74000549316406
2019-02-21,129.82000732421875
2019-02-22,131.02000427246094
2019-02-25,132.49000549316406
2019-02-26,133.27000427246094
2019-02-27,132.6199951171875
2019-02-28,132.91000366210938
2019-03-01,133.02999877929688
2019-03-04,132.14999389648438
2019-03-05,132.69000244140625
2019-03-06,131.8000030517578
2019-03-07,131.49000549316406
2019-03-08,131.02000427246094
2019-03-11,131.8699951171875
2019-03-12,132.72000122070312
2019-03-13,133.0
2019-03-14,133.05999755859375
2019-03-15,134.17999267578125
2019-03-18,134.94000244140625
2019-03-19,132.92999267578125
2019-03-20,131.3300018310547
2019-03-21,134.3699951171875
2019-03-22,134.89999389648438
2019-03-25,134.9499969482422
2019-03-26,134.97999572753906
2019-03-27,136.35000610351562
2019-03-28,136.89999389648438
2019-03-29,137.16000366210938
2019-04-01,138.02000427246094
2019-04-02,136.80999755859375
2019-04-03,136.60000610351562
2019-04-04,136.52000427246094
2019-04-05,136.39999389648438
2019-04-08,135.8800048828125
2019-04-09,135.19000244140625
2019-04-10,135.4600067138672
2019-04-11,136.27999877929688
2019-04-12,137.72000122070312
2019-04-15,136.7899932861328
2019-04-16,138.33999633789062
2019-04-17,135.8699951171875
2019-04-18,138.92999267578125
2019-04-22,136.61000061035156
2019-04-23,138.00999450683594
2019-04-24,139.17999267578125
2019-04-25,139.19000244140625
2019-04-26,140.24000549316406
2019-04-29,141.4600067138672
2019-04-30,143.75
2019-05-01,143.0800018310547
2019-05-02,142.6999969482422
2019-05-03,143.35000610351562
2019-05-06,143.42999267578125
2019-05-07,141.7100067138672
2019-05-08,141.52999877929688
2019-05-09,141.8300018310547
2019-05-10,143.9600067138672
2019-05-13,143.41000366210938
2019-05-14,145.7100067138672
2019-05-15,146.52000427246094
2019-05-16,147.41000366210938
2019-05-17,147.49000549316406
2019-05-20,148.1699981689453
