,BBBY
2012-02-10,58.97999954223633
2012-02-13,59.380001068115234
2012-02-14,59.7599983215332
2012-02-15,57.939998626708984
2012-02-16,58.13999938964844
2012-02-17,59.470001220703125
2012-02-21,59.2400016784668
2012-02-22,59.630001068115234
2012-02-23,60.40999984741211
2012-02-24,60.349998474121094
2012-02-27,60.08000183105469
2012-02-28,60.0
2012-02-29,59.7400016784668
2012-03-01,60.33000183105469
2012-03-02,60.84000015258789
2012-03-05,61.72999954223633
2012-03-06,61.5099983215332
2012-03-07,61.7400016784668
2012-03-08,62.709999084472656
2012-03-09,62.65999984741211
2012-03-12,62.290000915527344
2012-03-13,62.54999923706055
2012-03-14,65.47000122070312
2012-03-15,65.55000305175781
2012-03-16,66.02999877929688
2012-03-19,65.91000366210938
2012-03-20,65.81999969482422
2012-03-21,66.23999786376953
2012-03-22,65.7300033569336
2012-03-23,66.11000061035156
2012-03-26,67.2300033569336
2012-03-27,67.37000274658203
2012-03-28,67.02999877929688
2012-03-29,66.72000122070312
2012-03-30,65.7699966430664
2012-04-02,66.87999725341797
2012-04-03,66.98999786376953
2012-04-04,66.2300033569336
2012-04-05,71.8499984741211
2012-04-09,71.04000091552734
2012-04-10,69.30999755859375
2012-04-11,70.06999969482422
2012-04-12,70.13999938964844
2012-04-13,69.41000366210938
2012-04-16,69.55000305175781
2012-04-17,70.01000213623047
2012-04-18,69.58999633789062
2012-04-19,68.16999816894531
2012-04-20,68.55999755859375
2012-04-23,68.08000183105469
2012-04-24,67.70999908447266
2012-04-25,68.9000015258789
2012-04-26,69.47000122070312
2012-04-27,71.18000030517578
2012-04-30,70.38999938964844
2012-05-01,70.04000091552734
2012-05-02,71.61000061035156
2012-05-03,69.9000015258789
2012-05-04,68.05000305175781
2012-05-07,68.12000274658203
2012-05-08,68.2300033569336
2012-05-09,68.0199966430664
2012-05-10,68.75
2012-05-11,71.55000305175781
2012-05-14,71.0199966430664
2012-05-15,71.37000274658203
2012-05-16,72.08000183105469
2012-05-17,69.16000366210938
2012-05-18,68.83999633789062
2012-05-21,69.79000091552734
2012-05-22,70.63999938964844
2012-05-23,71.01000213623047
2012-05-24,72.47000122070312
2012-05-25,72.4000015258789
2012-05-29,73.91999816894531
2012-05-30,73.0999984741211
2012-05-31,72.25
2012-06-01,70.77999877929688
2012-06-04,71.0199966430664
2012-06-05,70.9000015258789
2012-06-06,71.87000274658203
2012-06-07,71.08000183105469
2012-06-08,70.80999755859375
2012-06-11,69.8499984741211
2012-06-12,71.5199966430664
2012-06-13,70.66000366210938
2012-06-14,72.01000213623047
2012-06-15,72.66999816894531
2012-06-18,74.26000213623047
2012-06-19,74.72000122070312
2012-06-20,73.66999816894531
2012-06-21,61.16999816894531
2012-06-22,61.20000076293945
2012-06-25,59.34000015258789
2012-06-26,59.810001373291016
2012-06-27,59.880001068115234
2012-06-28,59.63999938964844
2012-06-29,61.79999923706055
2012-07-02,61.61000061035156
2012-07-03,62.36000061035156
2012-07-05,62.40999984741211
2012-07-06,61.849998474121094
2012-07-09,61.209999084472656
2012-07-10,61.31999969482422
2012-07-11,60.5099983215332
2012-07-12,60.33000183105469
2012-07-13,60.939998626708984
2012-07-16,60.68000030517578
2012-07-17,61.310001373291016
2012-07-18,61.849998474121094
2012-07-19,62.290000915527344
2012-07-20,61.380001068115234
2012-07-23,62.0
2012-07-24,60.93000030517578
2012-07-25,60.31999969482422
2012-07-26,61.689998626708984
2012-07-27,63.619998931884766
2012-07-30,62.619998931884766
2012-07-31,60.95000076293945
2012-08-01,60.2400016784668
2012-08-02,60.61000061035156
2012-08-03,62.439998626708984
2012-08-06,62.040000915527344
2012-08-07,63.0
2012-08-08,64.16999816894531
2012-08-09,63.560001373291016
2012-08-10,62.779998779296875
2012-08-13,63.540000915527344
2012-08-14,63.06999969482422
2012-08-15,63.560001373291016
2012-08-16,65.55000305175781
2012-08-17,66.55999755859375
2012-08-20,66.12999725341797
2012-08-21,66.0
2012-08-22,66.5999984741211
2012-08-23,66.18000030517578
2012-08-24,66.4000015258789
2012-08-27,66.5199966430664
2012-08-28,67.23999786376953
2012-08-29,66.7699966430664
2012-08-30,67.0199966430664
2012-08-31,67.16999816894531
2012-09-04,66.9800033569336
2012-09-05,67.16999816894531
2012-09-06,69.66999816894531
2012-09-07,69.16999816894531
2012-09-10,68.73999786376953
2012-09-11,69.33000183105469
2012-09-12,69.7699966430664
2012-09-13,70.30000305175781
2012-09-14,71.5999984741211
2012-09-17,70.7699966430664
2012-09-18,68.38999938964844
2012-09-19,68.79000091552734
2012-09-20,62.08000183105469
2012-09-21,61.56999969482422
2012-09-24,61.939998626708984
2012-09-25,62.0
2012-09-26,62.709999084472656
2012-09-27,62.459999084472656
2012-09-28,63.0
2012-10-01,63.11000061035156
2012-10-02,62.279998779296875
2012-10-03,62.09000015258789
2012-10-04,61.91999816894531
2012-10-05,61.599998474121094
2012-10-08,62.540000915527344
2012-10-09,61.70000076293945
2012-10-10,61.43000030517578
2012-10-11,61.56999969482422
2012-10-12,61.45000076293945
2012-10-15,60.31999969482422
2012-10-16,61.0
2012-10-17,61.25
2012-10-18,61.02000045776367
2012-10-19,60.2400016784668
2012-10-22,60.380001068115234
2012-10-23,58.91999816894531
2012-10-24,57.279998779296875
2012-10-25,58.369998931884766
2012-10-26,57.45000076293945
2012-10-31,57.68000030517578
2012-11-01,57.720001220703125
2012-11-02,57.099998474121094
2012-11-05,57.540000915527344
2012-11-06,58.81999969482422
2012-11-07,57.91999816894531
2012-11-08,57.79999923706055
2012-11-09,57.08000183105469
2012-11-12,57.540000915527344
2012-11-13,57.959999084472656
2012-11-14,57.16999816894531
2012-11-15,57.0
2012-11-16,56.400001525878906
2012-11-19,57.529998779296875
2012-11-20,58.5
2012-11-21,58.95000076293945
2012-11-23,60.15999984741211
2012-11-26,58.90999984741211
2012-11-27,59.060001373291016
2012-11-28,59.720001220703125
2012-11-29,58.720001220703125
2012-11-30,58.720001220703125
2012-12-03,58.470001220703125
2012-12-04,58.119998931884766
2012-12-05,57.599998474121094
2012-12-06,57.869998931884766
2012-12-07,58.209999084472656
2012-12-10,57.84000015258789
2012-12-11,58.25
2012-12-12,58.18000030517578
2012-12-13,58.15999984741211
2012-12-14,58.220001220703125
2012-12-17,58.9900016784668
2012-12-18,60.38999938964844
2012-12-19,60.279998779296875
2012-12-20,56.36000061035156
2012-12-21,55.720001220703125
2012-12-24,55.65999984741211
2012-12-26,55.2400016784668
2012-12-27,55.400001525878906
2012-12-28,54.90999984741211
2012-12-31,55.90999984741211
2013-01-02,56.150001525878906
2013-01-03,56.619998931884766
2013-01-04,56.900001525878906
2013-01-07,56.41999816894531
2013-01-08,56.380001068115234
2013-01-09,56.61000061035156
2013-01-10,56.70000076293945
2013-01-11,56.27000045776367
2013-01-14,55.72999954223633
2013-01-15,55.79999923706055
2013-01-16,55.90999984741211
2013-01-17,55.38999938964844
2013-01-18,55.400001525878906
2013-01-22,56.4900016784668
2013-01-23,56.52000045776367
2013-01-24,58.9900016784668
2013-01-25,59.779998779296875
2013-01-28,58.5099983215332
2013-01-29,58.08000183105469
2013-01-30,58.540000915527344
2013-01-31,58.70000076293945
2013-02-01,59.220001220703125
2013-02-04,58.349998474121094
2013-02-05,59.5099983215332
2013-02-06,59.84000015258789
2013-02-07,59.20000076293945
2013-02-08,59.439998626708984
2013-02-11,59.29999923706055
2013-02-12,59.0
2013-02-13,58.90999984741211
2013-02-14,58.7400016784668
2013-02-15,57.689998626708984
2013-02-19,58.16999816894531
2013-02-20,57.5
2013-02-21,57.52000045776367
2013-02-22,57.599998474121094
2013-02-25,56.88999938964844
2013-02-26,56.65999984741211
2013-02-27,56.970001220703125
2013-02-28,56.75
2013-03-01,56.93000030517578
2013-03-04,56.75
2013-03-05,58.08000183105469
2013-03-06,58.810001373291016
2013-03-07,58.83000183105469
2013-03-08,59.369998931884766
2013-03-11,60.81999969482422
2013-03-12,61.31999969482422
2013-03-13,59.900001525878906
2013-03-14,60.7599983215332
2013-03-15,60.93000030517578
2013-03-18,61.91999816894531
2013-03-19,61.810001373291016
2013-03-20,63.34000015258789
2013-03-21,63.119998931884766
2013-03-22,64.58999633789062
2013-03-25,64.19000244140625
2013-03-26,64.66000366210938
2013-03-27,65.23999786376953
2013-03-28,64.41999816894531
2013-04-01,63.81999969482422
2013-04-02,64.7699966430664
2013-04-03,63.959999084472656
2013-04-04,64.66999816894531
2013-04-05,63.7599983215332
2013-04-08,65.02999877929688
2013-04-09,64.5
2013-04-10,65.5
2013-04-11,64.0
2013-04-12,66.76000213623047
2013-04-15,65.33000183105469
2013-04-16,65.94999694824219
2013-04-17,66.4000015258789
2013-04-18,66.44000244140625
2013-04-19,66.7699966430664
2013-04-22,66.45999908447266
2013-04-23,66.77999877929688
2013-04-24,66.86000061035156
2013-04-25,67.69000244140625
2013-04-26,67.08999633789062
2013-04-29,68.38999938964844
2013-04-30,68.80000305175781
2013-05-01,68.80999755859375
2013-05-02,69.72000122070312
2013-05-03,68.56999969482422
2013-05-06,69.6500015258789
2013-05-07,70.06999969482422
2013-05-08,69.26000213623047
2013-05-09,69.45999908447266
2013-05-10,69.83000183105469
2013-05-13,69.04000091552734
2013-05-14,68.55999755859375
2013-05-15,69.20999908447266
2013-05-16,68.69000244140625
2013-05-17,69.11000061035156
2013-05-20,67.3499984741211
2013-05-21,68.54000091552734
2013-05-22,68.2699966430664
2013-05-23,69.52999877929688
2013-05-24,68.72000122070312
2013-05-28,69.69999694824219
2013-05-29,68.86000061035156
2013-05-30,69.11000061035156
2013-05-31,68.25
2013-06-03,68.36000061035156
2013-06-04,66.9800033569336
2013-06-05,68.33000183105469
2013-06-06,68.23999786376953
2013-06-07,69.36000061035156
2013-06-10,69.08999633789062
2013-06-11,69.08000183105469
2013-06-12,69.1500015258789
2013-06-13,71.02999877929688
2013-06-14,71.06999969482422
2013-06-17,71.22000122070312
2013-06-18,71.98999786376953
2013-06-19,70.69000244140625
2013-06-20,69.5199966430664
2013-06-21,69.98999786376953
2013-06-24,68.4000015258789
2013-06-25,68.80999755859375
2013-06-26,70.0
2013-06-27,70.1500015258789
2013-06-28,70.94999694824219
2013-07-01,71.76000213623047
2013-07-02,71.45999908447266
2013-07-03,71.94000244140625
2013-07-05,72.76000213623047
2013-07-08,73.80999755859375
2013-07-09,75.58000183105469
2013-07-10,75.56999969482422
2013-07-11,76.62999725341797
2013-07-12,76.73999786376953
2013-07-15,76.58999633789062
2013-07-16,75.68000030517578
2013-07-17,75.61000061035156
2013-07-18,75.70999908447266
2013-07-19,76.18000030517578
2013-07-22,76.61000061035156
2013-07-23,76.11000061035156
2013-07-24,75.94000244140625
2013-07-25,76.38999938964844
2013-07-26,75.30000305175781
2013-07-29,75.11000061035156
2013-07-30,75.36000061035156
2013-07-31,76.47000122070312
2013-08-01,76.5999984741211
2013-08-02,77.51000213623047
2013-08-05,78.18000030517578
2013-08-06,77.58000183105469
2013-08-07,76.19000244140625
2013-08-08,76.77999877929688
2013-08-09,76.02999877929688
2013-08-12,75.97000122070312
2013-08-13,75.83999633789062
2013-08-14,74.61000061035156
2013-08-15,73.76000213623047
2013-08-16,73.44999694824219
2013-08-19,73.26000213623047
2013-08-20,74.36000061035156
2013-08-21,73.5999984741211
2013-08-22,74.38999938964844
2013-08-23,74.41000366210938
2013-08-26,74.62999725341797
2013-08-27,73.55999755859375
2013-08-28,74.36000061035156
2013-08-29,74.0
2013-08-30,73.73999786376953
2013-09-03,73.76000213623047
2013-09-04,72.36000061035156
2013-09-05,72.68000030517578
2013-09-06,71.83999633789062
2013-09-09,72.44999694824219
2013-09-10,71.77999877929688
2013-09-11,72.29000091552734
2013-09-12,72.0999984741211
2013-09-13,73.62999725341797
2013-09-16,74.51000213623047
2013-09-17,75.81999969482422
2013-09-18,76.97000122070312
2013-09-19,75.58999633789062
2013-09-20,75.47000122070312
2013-09-23,74.19999694824219
2013-09-24,74.80999755859375
2013-09-25,74.22000122070312
2013-09-26,77.54000091552734
2013-09-27,77.2300033569336
2013-09-30,77.36000061035156
2013-10-01,77.81999969482422
2013-10-02,78.05999755859375
2013-10-03,77.4000015258789
2013-10-04,77.97000122070312
2013-10-07,76.66000366210938
2013-10-08,75.8499984741211
2013-10-09,74.94999694824219
2013-10-10,76.55999755859375
2013-10-11,77.33000183105469
2013-10-14,77.2699966430664
2013-10-15,76.20999908447266
2013-10-16,77.12000274658203
2013-10-17,76.62999725341797
2013-10-18,76.3499984741211
2013-10-21,76.80000305175781
2013-10-22,76.76000213623047
2013-10-23,76.87000274658203
2013-10-24,76.77999877929688
2013-10-25,76.75
2013-10-28,76.66000366210938
2013-10-29,77.44000244140625
2013-10-30,77.5
2013-10-31,77.31999969482422
2013-11-01,76.91000366210938
2013-11-04,76.98999786376953
2013-11-05,77.37000274658203
2013-11-06,76.0
2013-11-07,75.48999786376953
2013-11-08,75.76000213623047
2013-11-11,76.55999755859375
2013-11-12,76.41999816894531
2013-11-13,78.16000366210938
2013-11-14,78.0999984741211
2013-11-15,78.16000366210938
2013-11-18,77.18000030517578
2013-11-19,77.19000244140625
2013-11-20,76.37000274658203
2013-11-21,76.83999633789062
2013-11-22,77.45999908447266
2013-11-25,77.72000122070312
2013-11-26,78.58000183105469
2013-11-27,78.30000305175781
2013-11-29,78.02999877929688
2013-12-02,78.0
2013-12-03,78.13999938964844
2013-12-04,77.02999877929688
2013-12-05,77.19000244140625
2013-12-06,78.12999725341797
2013-12-09,77.68000030517578
2013-12-10,78.01000213623047
2013-12-11,77.23999786376953
2013-12-12,76.5199966430664
2013-12-13,76.5199966430664
2013-12-16,76.80999755859375
2013-12-17,76.94999694824219
2013-12-18,78.45999908447266
2013-12-19,77.5199966430664
2013-12-20,77.41000366210938
2013-12-23,78.41999816894531
2013-12-24,78.6500015258789
2013-12-26,79.52999877929688
2013-12-27,79.31999969482422
2013-12-30,80.12999725341797
2013-12-31,80.30000305175781
2014-01-02,80.02999877929688
2014-01-03,80.4800033569336
2014-01-06,79.1500015258789
2014-01-07,79.20999908447266
2014-01-08,79.68000030517578
2014-01-09,69.75
2014-01-10,69.94000244140625
2014-01-13,68.30000305175781
2014-01-14,66.69000244140625
2014-01-15,67.33999633789062
2014-01-16,67.1500015258789
2014-01-17,66.05000305175781
2014-01-21,66.05000305175781
2014-01-22,65.12999725341797
2014-01-23,65.66999816894531
2014-01-24,64.58999633789062
2014-01-27,64.31999969482422
2014-01-28,65.08999633789062
2014-01-29,64.3499984741211
2014-01-30,64.0999984741211
2014-01-31,63.849998474121094
2014-02-03,62.68000030517578
2014-02-04,63.72999954223633
2014-02-05,63.04999923706055
2014-02-06,64.0
2014-02-07,64.11000061035156
2014-02-10,64.30999755859375
2014-02-11,64.23999786376953
2014-02-12,64.58999633789062
2014-02-13,64.93000030517578
2014-02-14,65.95999908447266
2014-02-18,65.69000244140625
2014-02-19,65.48999786376953
2014-02-20,65.12999725341797
2014-02-21,64.98999786376953
2014-02-24,65.98999786376953
2014-02-25,67.19000244140625
2014-02-26,68.13999938964844
2014-02-27,67.4000015258789
2014-02-28,67.81999969482422
2014-03-03,67.86000061035156
2014-03-04,68.0199966430664
2014-03-05,68.7699966430664
2014-03-06,68.26000213623047
2014-03-07,69.16000366210938
2014-03-10,69.45999908447266
2014-03-11,69.29000091552734
2014-03-12,69.18000030517578
2014-03-13,68.52999877929688
2014-03-14,68.30000305175781
2014-03-17,68.0999984741211
2014-03-18,68.30999755859375
2014-03-19,67.88999938964844
2014-03-20,67.81999969482422
2014-03-21,67.55000305175781
2014-03-24,67.26000213623047
2014-03-25,67.7300033569336
2014-03-26,67.25
2014-03-27,67.41000366210938
2014-03-28,68.43000030517578
2014-03-31,68.80000305175781
2014-04-01,69.37999725341797
2014-04-02,69.43000030517578
2014-04-03,69.80000305175781
2014-04-04,69.22000122070312
2014-04-07,67.37000274658203
2014-04-08,67.76000213623047
2014-04-09,67.91000366210938
2014-04-10,63.720001220703125
2014-04-11,63.720001220703125
2014-04-14,64.4000015258789
2014-04-15,64.29000091552734
2014-04-16,64.54000091552734
2014-04-17,63.70000076293945
2014-04-21,63.68000030517578
2014-04-22,63.27000045776367
2014-04-23,62.91999816894531
2014-04-24,62.83000183105469
2014-04-25,62.47999954223633
2014-04-28,62.689998626708984
2014-04-29,62.22999954223633
2014-04-30,62.130001068115234
2014-05-01,62.099998474121094
2014-05-02,62.150001525878906
2014-05-05,61.9900016784668
2014-05-06,61.2400016784668
2014-05-07,61.0
2014-05-08,60.88999938964844
2014-05-09,61.310001373291016
2014-05-12,62.83000183105469
2014-05-13,62.310001373291016
2014-05-14,62.41999816894531
2014-05-15,62.29999923706055
2014-05-16,62.52000045776367
2014-05-19,62.400001525878906
2014-05-20,61.66999816894531
2014-05-21,61.02000045776367
2014-05-22,61.459999084472656
2014-05-23,61.36000061035156
2014-05-27,61.45000076293945
2014-05-28,60.5099983215332
2014-05-29,60.9900016784668
2014-05-30,60.849998474121094
2014-06-02,60.970001220703125
2014-06-03,60.97999954223633
2014-06-04,61.11000061035156
2014-06-05,61.33000183105469
2014-06-06,61.90999984741211
2014-06-09,62.150001525878906
2014-06-10,61.279998779296875
2014-06-11,60.7599983215332
2014-06-12,60.470001220703125
2014-06-13,60.22999954223633
2014-06-16,60.33000183105469
2014-06-17,60.54999923706055
2014-06-18,61.61000061035156
2014-06-19,60.68000030517578
2014-06-20,60.06999969482422
2014-06-23,60.97999954223633
2014-06-24,60.63999938964844
2014-06-25,61.11000061035156
2014-06-26,56.70000076293945
2014-06-27,57.45000076293945
2014-06-30,57.380001068115234
2014-07-01,57.880001068115234
2014-07-02,57.79999923706055
2014-07-03,59.349998474121094
2014-07-07,59.2599983215332
2014-07-08,59.31999969482422
2014-07-09,59.189998626708984
2014-07-10,58.33000183105469
2014-07-11,59.61000061035156
2014-07-14,60.130001068115234
2014-07-15,61.04999923706055
2014-07-16,60.86000061035156
2014-07-17,61.0099983215332
2014-07-18,61.650001525878906
2014-07-21,61.45000076293945
2014-07-22,61.5
2014-07-23,61.79999923706055
2014-07-24,62.11000061035156
2014-07-25,62.5099983215332
2014-07-28,62.290000915527344
2014-07-29,63.029998779296875
2014-07-30,63.95000076293945
2014-07-31,63.290000915527344
2014-08-01,61.61000061035156
2014-08-04,61.70000076293945
2014-08-05,61.5
2014-08-06,61.869998931884766
2014-08-07,61.27000045776367
2014-08-08,62.04999923706055
2014-08-11,62.599998474121094
