,APTO
2017-05-19,1.0700000524520874
2017-05-22,1.0499999523162842
2017-05-23,1.0199999809265137
2017-05-24,1.0499999523162842
2017-05-25,1.0199999809265137
2017-05-26,1.0399999618530273
2017-05-30,1.0399999618530273
2017-05-31,1.0299999713897705
2017-06-01,1.0399999618530273
2017-06-02,1.0199999809265137
2017-06-05,1.0299999713897705
2017-06-06,1.0299999713897705
2017-06-07,1.1299999952316284
2017-06-08,1.100000023841858
2017-06-09,1.2200000286102295
2017-06-12,1.2799999713897705
2017-06-13,1.559999942779541
2017-06-14,1.2699999809265137
2017-06-15,1.190000057220459
2017-06-16,1.2000000476837158
2017-06-19,1.1299999952316284
2017-06-20,1.1299999952316284
2017-06-21,1.1699999570846558
2017-06-22,1.149999976158142
2017-06-23,1.0700000524520874
2017-06-26,1.100000023841858
2017-06-27,1.100000023841858
2017-06-28,1.2200000286102295
2017-06-29,1.190000057220459
2017-06-30,1.2300000190734863
2017-07-03,1.4600000381469727
2017-07-05,1.4299999475479126
2017-07-06,1.3300000429153442
2017-07-07,1.3799999952316284
2017-07-10,1.399999976158142
2017-07-11,1.4600000381469727
2017-07-12,1.5199999809265137
2017-07-13,1.6399999856948853
2017-07-14,1.6200000047683716
2017-07-17,1.4500000476837158
2017-07-18,1.3700000047683716
2017-07-19,1.3799999952316284
2017-07-20,1.340000033378601
2017-07-21,1.4299999475479126
2017-07-24,1.4900000095367432
2017-07-25,1.4900000095367432
2017-07-26,1.5299999713897705
2017-07-27,1.4500000476837158
2017-07-28,1.4500000476837158
2017-07-31,1.4299999475479126
2017-08-01,1.4700000286102295
2017-08-02,1.4700000286102295
2017-08-03,1.5199999809265137
2017-08-04,1.6299999952316284
2017-08-07,1.690000057220459
2017-08-08,1.649999976158142
2017-08-09,1.600000023841858
2017-08-10,1.600000023841858
2017-08-11,1.4500000476837158
2017-08-14,1.4600000381469727
2017-08-15,1.4800000190734863
2017-08-16,1.4500000476837158
2017-08-17,1.4900000095367432
2017-08-18,1.4600000381469727
2017-08-21,1.4700000286102295
2017-08-22,1.4700000286102295
2017-08-23,1.4299999475479126
2017-08-24,1.3899999856948853
2017-08-25,1.3799999952316284
2017-08-28,1.399999976158142
2017-08-29,1.4299999475479126
2017-08-30,1.399999976158142
2017-08-31,1.399999976158142
2017-09-01,1.4800000190734863
2017-09-05,1.4199999570846558
2017-09-06,1.4199999570846558
2017-09-07,1.4500000476837158
2017-09-08,1.5
2017-09-11,1.6299999952316284
2017-09-12,1.440000057220459
2017-09-13,1.5
2017-09-14,1.5399999618530273
2017-09-15,1.590000033378601
2017-09-18,1.6699999570846558
2017-09-19,1.6699999570846558
2017-09-20,1.649999976158142
2017-09-21,1.6200000047683716
2017-09-22,1.6200000047683716
2017-09-25,1.6200000047683716
2017-09-26,1.4700000286102295
2017-09-27,1.4900000095367432
2017-09-28,1.4900000095367432
2017-09-29,1.4800000190734863
2017-10-02,1.4900000095367432
2017-10-03,1.4500000476837158
2017-10-04,1.4299999475479126
2017-10-05,1.4299999475479126
2017-10-06,1.409999966621399
2017-10-09,1.4800000190734863
2017-10-10,1.4500000476837158
2017-10-11,1.440000057220459
2017-10-12,1.409999966621399
2017-10-13,1.3899999856948853
2017-10-16,1.3600000143051147
2017-10-17,1.3300000429153442
2017-10-18,1.340000033378601
2017-10-19,1.3300000429153442
2017-10-20,1.4299999475479126
2017-10-23,1.4299999475479126
2017-10-24,1.4299999475479126
2017-10-25,1.399999976158142
2017-10-26,1.350000023841858
2017-10-27,1.350000023841858
2017-10-30,1.5099999904632568
2017-10-31,1.590000033378601
2017-11-01,1.6200000047683716
2017-11-02,1.5499999523162842
2017-11-03,1.6299999952316284
2017-11-06,1.659999966621399
2017-11-07,1.6100000143051147
2017-11-08,1.6100000143051147
2017-11-09,1.659999966621399
2017-11-10,1.7000000476837158
2017-11-13,2.049999952316284
2017-11-14,1.9600000381469727
2017-11-15,1.899999976158142
2017-11-16,1.7699999809265137
2017-11-17,1.9199999570846558
2017-11-20,2.1500000953674316
2017-11-21,2.0399999618530273
2017-11-22,2.0799999237060547
2017-11-24,2.1600000858306885
2017-11-27,2.049999952316284
2017-11-28,1.8799999952316284
2017-11-29,1.9500000476837158
2017-11-30,2.0299999713897705
2017-12-01,2.009999990463257
2017-12-04,1.8899999856948853
2017-12-05,1.809999942779541
2017-12-06,1.7899999618530273
2017-12-07,1.8700000047683716
2017-12-08,1.9500000476837158
2017-12-11,1.9700000286102295
2017-12-12,1.7999999523162842
2017-12-13,1.7200000286102295
2017-12-14,1.75
2017-12-15,1.8200000524520874
2017-12-18,1.7799999713897705
2017-12-19,1.7200000286102295
2017-12-20,1.7400000095367432
2017-12-21,1.75
2017-12-22,1.7799999713897705
2017-12-26,2.309999942779541
2017-12-27,2.049999952316284
2017-12-28,2.25
2017-12-29,2.240000009536743
2018-01-02,2.259999990463257
2018-01-03,2.299999952316284
2018-01-04,2.2300000190734863
2018-01-05,2.2200000286102295
2018-01-08,2.2699999809265137
2018-01-09,2.2300000190734863
2018-01-10,2.2899999618530273
2018-01-11,2.3399999141693115
2018-01-12,2.4800000190734863
2018-01-16,2.799999952316284
2018-01-17,2.819999933242798
2018-01-18,2.799999952316284
2018-01-19,3.069999933242798
2018-01-22,3.319999933242798
2018-01-23,3.430000066757202
2018-01-24,3.6500000953674316
2018-01-25,3.4100000858306885
2018-01-26,3.140000104904175
2018-01-29,3.1500000953674316
2018-01-30,3.0299999713897705
2018-01-31,3.0199999809265137
2018-02-01,2.930000066757202
2018-02-02,2.990000009536743
2018-02-05,2.6600000858306885
2018-02-06,2.809999942779541
2018-02-07,2.7799999713897705
2018-02-08,2.619999885559082
2018-02-09,2.7699999809265137
2018-02-12,2.8399999141693115
2018-02-13,2.809999942779541
2018-02-14,2.700000047683716
2018-02-15,2.690000057220459
2018-02-16,2.680000066757202
2018-02-20,2.680000066757202
2018-02-21,2.7300000190734863
2018-02-22,2.630000114440918
2018-02-23,2.690000057220459
2018-02-26,2.740000009536743
2018-02-27,2.759999990463257
2018-02-28,2.7899999618530273
2018-03-01,2.740000009536743
2018-03-02,2.799999952316284
2018-03-05,2.9600000381469727
2018-03-06,3.180000066757202
2018-03-07,3.319999933242798
2018-03-08,3.119999885559082
2018-03-09,3.2799999713897705
2018-03-12,3.450000047683716
2018-03-13,3.609999895095825
2018-03-14,3.75
2018-03-15,3.7300000190734863
2018-03-16,3.6700000762939453
2018-03-19,3.640000104904175
2018-03-20,3.759999990463257
2018-03-21,3.819999933242798
2018-03-22,3.6500000953674316
2018-03-23,3.549999952316284
2018-03-26,3.490000009536743
2018-03-27,3.319999933242798
2018-03-28,2.8499999046325684
2018-03-29,3.1600000858306885
2018-04-02,3.0399999618530273
2018-04-03,3.069999933242798
2018-04-04,3.1600000858306885
2018-04-05,3.059999942779541
2018-04-06,3.049999952316284
2018-04-09,3.309999942779541
2018-04-10,3.319999933242798
2018-04-11,3.3299999237060547
2018-04-12,3.3399999141693115
2018-04-13,3.2899999618530273
2018-04-16,3.559999942779541
2018-04-17,3.549999952316284
2018-04-18,3.569999933242798
2018-04-19,3.5999999046325684
2018-04-20,3.4100000858306885
2018-04-23,3.299999952316284
2018-04-24,3.180000066757202
2018-04-25,3.25
2018-04-26,3.1600000858306885
2018-04-27,3.3299999237060547
2018-04-30,3.240000009536743
2018-05-01,3.1700000762939453
2018-05-02,3.180000066757202
2018-05-03,3.2200000286102295
2018-05-04,3.2699999809265137
2018-05-07,3.2799999713897705
2018-05-08,3.319999933242798
2018-05-09,3.2699999809265137
2018-05-10,3.2300000190734863
2018-05-11,3.2699999809265137
2018-05-14,3.3499999046325684
2018-05-15,3.2899999618530273
2018-05-16,3.3299999237060547
2018-05-17,3.3399999141693115
2018-05-18,3.440000057220459
2018-05-21,3.4200000762939453
2018-05-22,3.4000000953674316
2018-05-23,3.450000047683716
2018-05-24,3.630000114440918
2018-05-25,3.5999999046325684
2018-05-29,3.5399999618530273
2018-05-30,3.6500000953674316
2018-05-31,3.549999952316284
2018-06-01,3.5899999141693115
2018-06-04,3.609999895095825
2018-06-05,3.619999885559082
2018-06-06,3.7100000381469727
2018-06-07,3.7699999809265137
2018-06-08,4.070000171661377
2018-06-11,4.329999923706055
2018-06-12,4.050000190734863
2018-06-13,4.0
2018-06-14,3.890000104904175
2018-06-15,4.159999847412109
2018-06-18,4.5
2018-06-19,4.389999866485596
2018-06-20,4.199999809265137
2018-06-21,4.130000114440918
2018-06-22,4.059999942779541
2018-06-25,3.8499999046325684
2018-06-26,4.0
2018-06-27,3.759999990463257
2018-06-28,3.7799999713897705
2018-06-29,3.940000057220459
2018-07-02,3.7899999618530273
2018-07-03,3.9100000858306885
2018-07-05,3.8399999141693115
2018-07-06,3.640000104904175
2018-07-09,3.5
2018-07-10,3.430000066757202
2018-07-11,3.200000047683716
2018-07-12,3.3499999046325684
2018-07-13,3.2100000381469727
2018-07-16,3.130000114440918
2018-07-17,3.359999895095825
2018-07-18,3.2899999618530273
2018-07-19,3.299999952316284
2018-07-20,3.130000114440918
2018-07-23,2.990000009536743
2018-07-24,2.869999885559082
2018-07-25,2.9000000953674316
2018-07-26,2.7899999618530273
2018-07-27,2.75
2018-07-30,2.890000104904175
2018-07-31,3.049999952316284
2018-08-01,2.9200000762939453
2018-08-02,2.859999895095825
2018-08-03,2.740000009536743
2018-08-06,2.799999952316284
2018-08-07,2.75
2018-08-08,2.7899999618530273
2018-08-09,3.049999952316284
2018-08-10,3.0199999809265137
2018-08-13,3.009999990463257
2018-08-14,3.140000104904175
2018-08-15,2.930000066757202
2018-08-16,2.9000000953674316
2018-08-17,3.0
2018-08-20,2.859999895095825
2018-08-21,2.890000104904175
2018-08-22,2.880000114440918
2018-08-23,2.890000104904175
2018-08-24,2.890000104904175
2018-08-27,2.869999885559082
2018-08-28,2.7799999713897705
2018-08-29,2.7699999809265137
2018-08-30,2.859999895095825
2018-08-31,2.930000066757202
2018-09-04,3.0
2018-09-05,2.9700000286102295
2018-09-06,3.0399999618530273
2018-09-07,3.049999952316284
2018-09-10,3.009999990463257
2018-09-11,2.9700000286102295
2018-09-12,2.869999885559082
2018-09-13,2.7699999809265137
2018-09-14,2.7300000190734863
2018-09-17,2.6700000762939453
2018-09-18,2.569999933242798
2018-09-19,2.7100000381469727
2018-09-20,2.5899999141693115
2018-09-21,2.5999999046325684
2018-09-24,2.6500000953674316
2018-09-25,2.6700000762939453
2018-09-26,2.6600000858306885
2018-09-27,2.7200000286102295
2018-09-28,2.5999999046325684
2018-10-01,2.4100000858306885
2018-10-02,2.4200000762939453
2018-10-03,2.609999895095825
2018-10-04,2.4600000381469727
2018-10-05,2.4200000762939453
2018-10-08,2.0899999141693115
2018-10-09,1.899999976158142
2018-10-10,2.140000104904175
2018-10-11,2.0899999141693115
2018-10-12,2.180000066757202
2018-10-15,2.369999885559082
2018-10-16,2.490000009536743
2018-10-17,2.319999933242798
2018-10-18,2.2799999713897705
2018-10-19,2.200000047683716
2018-10-22,2.140000104904175
2018-10-23,2.119999885559082
2018-10-24,2.069999933242798
2018-10-25,2.0299999713897705
2018-10-26,2.0399999618530273
2018-10-29,2.0
2018-10-30,2.0
2018-10-31,2.1700000762939453
2018-11-01,2.559999942779541
2018-11-02,2.430000066757202
2018-11-05,2.4200000762939453
2018-11-06,2.380000114440918
2018-11-07,2.380000114440918
2018-11-08,2.4000000953674316
2018-11-09,2.299999952316284
2018-11-12,2.0799999237060547
2018-11-13,2.0
2018-11-14,1.9600000381469727
2018-11-15,2.059999942779541
2018-11-16,2.299999952316284
2018-11-19,2.190000057220459
2018-11-20,2.1600000858306885
2018-11-21,2.1700000762939453
2018-11-23,2.200000047683716
2018-11-26,2.180000066757202
2018-11-27,2.1700000762939453
2018-11-28,2.2799999713897705
2018-11-29,2.2100000381469727
2018-11-30,2.2899999618530273
2018-12-03,2.2699999809265137
2018-12-04,2.180000066757202
2018-12-06,2.0799999237060547
2018-12-07,2.0999999046325684
2018-12-10,2.0899999141693115
2018-12-11,2.200000047683716
2018-12-12,2.4000000953674316
2018-12-13,2.3299999237060547
2018-12-14,2.259999990463257
2018-12-17,2.1600000858306885
2018-12-18,2.059999942779541
2018-12-19,2.059999942779541
2018-12-20,1.9700000286102295
2018-12-21,1.9800000190734863
2018-12-24,1.840000033378601
2018-12-26,1.9600000381469727
2018-12-27,1.8899999856948853
2018-12-28,1.909999966621399
2018-12-31,1.909999966621399
2019-01-02,2.200000047683716
2019-01-03,2.0799999237060547
2019-01-04,2.2100000381469727
2019-01-07,2.3399999141693115
2019-01-08,2.4000000953674316
2019-01-09,2.25
2019-01-10,2.180000066757202
2019-01-11,2.130000114440918
2019-01-14,2.0999999046325684
2019-01-15,2.240000009536743
2019-01-16,2.2899999618530273
2019-01-17,2.25
2019-01-18,2.2100000381469727
2019-01-22,2.140000104904175
2019-01-23,2.0799999237060547
2019-01-24,2.0199999809265137
2019-01-25,2.069999933242798
2019-01-28,2.049999952316284
2019-01-29,2.0
2019-01-30,2.049999952316284
2019-01-31,1.9700000286102295
2019-02-01,2.0299999713897705
2019-02-04,1.9800000190734863
2019-02-05,1.9900000095367432
2019-02-06,1.9700000286102295
2019-02-07,1.940000057220459
2019-02-08,1.909999966621399
2019-02-11,1.8899999856948853
2019-02-12,1.9700000286102295
2019-02-13,1.9299999475479126
2019-02-14,1.8899999856948853
2019-02-15,1.899999976158142
2019-02-19,1.9199999570846558
2019-02-20,1.899999976158142
2019-02-21,1.9299999475479126
2019-02-22,1.9900000095367432
2019-02-25,1.8899999856948853
2019-02-26,1.8799999952316284
2019-02-27,1.7899999618530273
2019-02-28,1.7599999904632568
2019-03-01,1.7899999618530273
2019-03-04,1.7000000476837158
2019-03-05,1.7100000381469727
2019-03-06,1.6100000143051147
2019-03-07,1.690000057220459
2019-03-08,1.6399999856948853
2019-03-11,1.649999976158142
2019-03-12,1.7400000095367432
2019-03-13,1.809999942779541
2019-03-14,1.899999976158142
2019-03-15,1.9600000381469727
2019-03-18,2.109999895095825
2019-03-19,2.180000066757202
2019-03-20,2.259999990463257
2019-03-21,2.430000066757202
2019-03-22,2.319999933242798
2019-03-25,2.2699999809265137
2019-03-26,2.2300000190734863
2019-03-27,2.0199999809265137
2019-03-28,1.9800000190734863
2019-03-29,2.009999990463257
2019-04-01,1.9800000190734863
2019-04-02,1.9800000190734863
2019-04-03,1.9500000476837158
2019-04-04,1.9600000381469727
2019-04-05,1.940000057220459
2019-04-08,1.940000057220459
2019-04-09,1.899999976158142
2019-04-10,1.899999976158142
2019-04-11,1.850000023841858
2019-04-12,1.8899999856948853
2019-04-15,1.8899999856948853
2019-04-16,1.850000023841858
2019-04-17,1.850000023841858
2019-04-18,1.8300000429153442
2019-04-22,1.909999966621399
2019-04-23,1.909999966621399
2019-04-24,1.8799999952316284
2019-04-25,2.0
2019-04-26,2.0299999713897705
2019-04-29,2.0199999809265137
2019-04-30,1.9299999475479126
2019-05-01,1.9500000476837158
2019-05-02,2.069999933242798
2019-05-03,2.2799999713897705
2019-05-06,2.2799999713897705
2019-05-07,2.2300000190734863
2019-05-08,2.240000009536743
2019-05-09,2.180000066757202
2019-05-10,2.180000066757202
2019-05-13,2.0299999713897705
2019-05-14,2.0199999809265137
2019-05-15,2.0199999809265137
2019-05-16,2.0299999713897705
2019-05-17,2.0899999141693115
2019-05-20,2.049999952316284
2019-05-21,2.0
2019-05-22,1.9800000190734863
2019-05-23,1.9800000190734863
2019-05-24,2.0299999713897705
2019-05-28,2.009999990463257
2019-05-29,2.25
2019-05-30,2.0
2019-05-31,2.0
2019-06-03,1.9500000476837158
2019-06-04,1.9600000381469727
2019-06-05,1.850000023841858
2019-06-06,1.850000023841858
2019-06-07,1.840000033378601
2019-06-10,1.909999966621399
2019-06-11,2.009999990463257
2019-06-12,2.1500000953674316
2019-06-13,2.2100000381469727
2019-06-14,2.240000009536743
2019-06-17,2.0999999046325684
2019-06-18,2.0899999141693115
2019-06-19,2.1700000762939453
2019-06-20,2.1700000762939453
2019-06-21,2.119999885559082
2019-06-24,2.2300000190734863
2019-06-25,2.3499999046325684
2019-06-26,2.3499999046325684
2019-06-27,2.380000114440918
2019-06-28,2.609999895095825
2019-07-01,2.640000104904175
2019-07-02,2.5999999046325684
2019-07-03,2.809999942779541
2019-07-05,3.009999990463257
2019-07-08,2.9600000381469727
2019-07-09,2.8499999046325684
2019-07-10,2.819999933242798
2019-07-11,2.7699999809265137
2019-07-12,2.7699999809265137
2019-07-15,2.869999885559082
2019-07-16,2.859999895095825
2019-07-17,3.009999990463257
2019-07-18,2.9600000381469727
2019-07-19,2.940000057220459
2019-07-22,2.8299999237060547
2019-07-23,2.759999990463257
2019-07-24,2.700000047683716
2019-07-25,2.549999952316284
2019-07-26,2.4100000858306885
2019-07-29,2.450000047683716
2019-07-30,2.569999933242798
2019-07-31,2.5199999809265137
2019-08-01,2.549999952316284
2019-08-02,2.4000000953674316
2019-08-05,2.2799999713897705
2019-08-06,2.3399999141693115
2019-08-07,2.3299999237060547
2019-08-08,2.4000000953674316
2019-08-09,2.5799999237060547
2019-08-12,2.7300000190734863
2019-08-13,2.6700000762939453
2019-08-14,2.4700000286102295
2019-08-15,2.380000114440918
2019-08-16,2.440000057220459
2019-08-19,2.359999895095825
2019-08-20,2.2899999618530273
2019-08-21,2.380000114440918
2019-08-22,2.319999933242798
2019-08-23,2.2799999713897705
2019-08-26,2.390000104904175
2019-08-27,2.3399999141693115
2019-08-28,2.4200000762939453
2019-08-29,2.390000104904175
2019-08-30,2.4000000953674316
2019-09-03,2.369999885559082
2019-09-04,2.3299999237060547
2019-09-05,2.3299999237060547
2019-09-06,2.369999885559082
2019-09-09,2.440000057220459
2019-09-10,2.680000066757202
2019-09-11,2.5899999141693115
2019-09-12,2.640000104904175
2019-09-13,2.5999999046325684
2019-09-16,2.4600000381469727
2019-09-17,2.4100000858306885
2019-09-18,2.3499999046325684
2019-09-19,2.4600000381469727
2019-09-20,2.359999895095825
2019-09-23,2.3299999237060547
2019-09-24,2.299999952316284
2019-09-25,2.390000104904175
2019-09-26,2.359999895095825
2019-09-27,2.2699999809265137
2019-09-30,2.0899999141693115
2019-10-01,1.9199999570846558
2019-10-02,2.2300000190734863
2019-10-03,2.059999942779541
2019-10-04,2.180000066757202
2019-10-07,2.0999999046325684
2019-10-08,2.049999952316284
2019-10-09,2.0199999809265137
2019-10-10,2.0299999713897705
2019-10-11,2.0
2019-10-14,2.0
2019-10-15,1.9500000476837158
2019-10-16,1.940000057220459
2019-10-17,1.9800000190734863
2019-10-18,1.9700000286102295
2019-10-21,1.9600000381469727
2019-10-22,2.0399999618530273
2019-10-23,1.8300000429153442
2019-10-24,2.0999999046325684
2019-10-25,2.069999933242798
2019-10-28,2.049999952316284
2019-10-29,2.069999933242798
2019-10-30,2.0199999809265137
2019-10-31,2.0799999237060547
2019-11-01,2.1500000953674316
2019-11-04,2.359999895095825
2019-11-05,2.299999952316284
2019-11-06,2.309999942779541
2019-11-07,2.369999885559082
2019-11-08,2.369999885559082
2019-11-11,2.569999933242798
2019-11-12,2.4700000286102295
2019-11-13,2.450000047683716
2019-11-14,2.4600000381469727
2019-11-15,2.380000114440918
2019-11-18,2.4200000762939453
2019-11-19,2.5
2019-11-20,2.5
2019-11-21,2.5399999618530273
2019-11-22,2.549999952316284
2019-11-25,2.640000104904175
2019-11-26,2.75
2019-11-27,2.75
2019-11-29,2.7100000381469727
2019-12-02,2.569999933242798
2019-12-03,2.5299999713897705
2019-12-04,2.640000104904175
2019-12-05,2.569999933242798
2019-12-06,2.559999942779541
2019-12-09,3.5399999618530273
2019-12-10,3.75
2019-12-11,4.409999847412109
2019-12-12,4.440000057220459
2019-12-13,4.070000171661377
2019-12-16,4.429999828338623
2019-12-17,4.070000171661377
2019-12-18,4.599999904632568
2019-12-19,4.920000076293945
2019-12-20,5.210000038146973
2019-12-23,5.5
2019-12-24,5.329999923706055
2019-12-26,5.599999904632568
2019-12-27,5.349999904632568
2019-12-30,5.360000133514404
2019-12-31,5.670000076293945
2020-01-02,5.53000020980835
2020-01-03,5.449999809265137
2020-01-06,5.579999923706055
2020-01-07,5.420000076293945
2020-01-08,5.320000171661377
2020-01-09,5.940000057220459
2020-01-10,5.909999847412109
2020-01-13,5.889999866485596
2020-01-14,5.650000095367432
2020-01-15,5.650000095367432
2020-01-16,5.739999771118164
2020-01-17,5.880000114440918
2020-01-21,6.329999923706055
2020-01-22,6.199999809265137
2020-01-23,6.230000019073486
2020-01-24,6.0
2020-01-27,5.659999847412109
2020-01-28,6.039999961853027
2020-01-29,6.440000057220459
2020-01-30,6.909999847412109
2020-01-31,6.860000133514404
2020-02-03,7.099999904632568
2020-02-04,7.099999904632568
2020-02-05,7.25
2020-02-06,7.170000076293945
2020-02-07,7.010000228881836
2020-02-10,7.539999961853027
2020-02-11,7.659999847412109
2020-02-12,7.78000020980835
2020-02-13,7.900000095367432
2020-02-14,8.260000228881836
2020-02-18,8.390000343322754
2020-02-19,8.600000381469727
2020-02-20,9.0
2020-02-21,8.649999618530273
2020-02-24,8.149999618530273
2020-02-25,7.760000228881836
2020-02-26,7.730000019073486
2020-02-27,7.699999809265137
2020-02-28,8.010000228881836
2020-03-02,8.25
2020-03-03,8.0600004196167
2020-03-04,8.550000190734863
2020-03-05,8.050000190734863
2020-03-06,8.100000381469727
2020-03-09,7.320000171661377
2020-03-10,7.079999923706055
2020-03-11,5.840000152587891
2020-03-12,4.739999771118164
2020-03-13,5.25
2020-03-16,4.739999771118164
2020-03-17,5.099999904632568
2020-03-18,4.809999942779541
2020-03-19,5.159999847412109
2020-03-20,5.210000038146973
2020-03-23,5.269999980926514
2020-03-24,5.670000076293945
2020-03-25,6.039999961853027
2020-03-26,6.159999847412109
2020-03-27,5.989999771118164
2020-03-30,6.159999847412109
2020-03-31,5.940000057220459
2020-04-01,5.940000057220459
2020-04-02,5.75
2020-04-03,5.800000190734863
2020-04-06,6.059999942779541
2020-04-07,6.159999847412109
2020-04-08,6.230000019073486
2020-04-09,6.28000020980835
2020-04-13,6.75
2020-04-14,7.099999904632568
2020-04-15,7.829999923706055
2020-04-16,7.880000114440918
2020-04-17,7.989999771118164
2020-04-20,8.329999923706055
2020-04-21,7.909999847412109
2020-04-22,7.989999771118164
2020-04-23,8.130000114440918
2020-04-24,8.220000267028809
2020-04-27,7.340000152587891
2020-04-28,7.380000114440918
2020-04-29,7.360000133514404
2020-04-30,6.909999847412109
2020-05-01,6.809999942779541
2020-05-04,6.820000171661377
2020-05-05,7.110000133514404
2020-05-06,7.389999866485596
2020-05-07,7.800000190734863
2020-05-08,7.739999771118164
2020-05-11,8.430000305175781
2020-05-12,8.40999984741211
2020-05-13,7.699999809265137
2020-05-14,7.679999828338623
2020-05-15,7.869999885559082
2020-05-18,7.900000095367432
2020-05-19,7.650000095367432
2020-05-20,7.829999923706055
2020-05-21,7.849999904632568
2020-05-22,7.619999885559082
2020-05-26,7.5
2020-05-27,7.5
2020-05-28,7.110000133514404
2020-05-29,7.380000114440918
2020-06-01,7.619999885559082
2020-06-02,7.409999847412109
2020-06-03,7.010000228881836
2020-06-04,6.980000019073486
2020-06-05,7.070000171661377
2020-06-08,6.820000171661377
2020-06-09,7.099999904632568
2020-06-10,6.940000057220459
2020-06-11,6.659999847412109
2020-06-12,6.730000019073486
2020-06-15,6.849999904632568
2020-06-16,6.96999979019165
2020-06-17,6.829999923706055
2020-06-18,6.789999961853027
2020-06-19,6.739999771118164
2020-06-22,6.920000076293945
2020-06-23,6.900000095367432
2020-06-24,6.599999904632568
2020-06-25,6.630000114440918
2020-06-26,6.300000190734863
2020-06-29,6.019999980926514
2020-06-30,6.309999942779541
2020-07-01,6.239999771118164
2020-07-02,6.5
2020-07-06,6.170000076293945
2020-07-07,6.349999904632568
2020-07-08,6.289999961853027
2020-07-09,6.309999942779541
2020-07-10,6.019999980926514
2020-07-13,5.989999771118164
2020-07-14,5.679999828338623
2020-07-15,6.260000228881836
2020-07-16,5.389999866485596
2020-07-17,5.25
2020-07-20,5.380000114440918
2020-07-21,5.320000171661377
2020-07-22,5.349999904632568
2020-07-23,5.090000152587891
2020-07-24,5.050000190734863
2020-07-27,5.139999866485596
2020-07-28,5.039999961853027
2020-07-29,4.929999828338623
2020-07-30,5.119999885559082
2020-07-31,5.059999942779541
2020-08-03,5.199999809265137
2020-08-04,5.139999866485596
2020-08-05,5.349999904632568
2020-08-06,5.110000133514404
2020-08-07,4.96999979019165
2020-08-10,4.940000057220459
2020-08-11,4.880000114440918
2020-08-12,4.949999809265137
2020-08-13,5.159999847412109
2020-08-14,5.119999885559082
2020-08-17,5.309999942779541
2020-08-18,5.199999809265137
2020-08-19,5.21999979019165
2020-08-20,5.099999904632568
2020-08-21,4.980000019073486
2020-08-24,4.820000171661377
2020-08-25,5.059999942779541
2020-08-26,5.019999980926514
2020-08-27,5.050000190734863
2020-08-28,5.46999979019165
2020-08-31,5.599999904632568
2020-09-01,6.150000095367432
2020-09-02,5.949999809265137
2020-09-03,5.679999828338623
2020-09-04,5.5
2020-09-08,5.570000171661377
2020-09-09,5.71999979019165
2020-09-10,5.78000020980835
2020-09-11,5.53000020980835
2020-09-14,6.070000171661377
2020-09-15,5.909999847412109
2020-09-16,5.949999809265137
2020-09-17,5.869999885559082
2020-09-18,6.460000038146973
2020-09-21,5.889999866485596
2020-09-22,6.25
2020-09-23,5.789999961853027
2020-09-24,5.579999923706055
2020-09-25,5.730000019073486
2020-09-28,5.75
2020-09-29,5.900000095367432
2020-09-30,6.0
2020-10-01,6.239999771118164
2020-10-02,5.860000133514404
2020-10-05,5.920000076293945
2020-10-06,5.900000095367432
2020-10-07,5.889999866485596
2020-10-08,5.949999809265137
2020-10-09,6.159999847412109
2020-10-12,6.0
2020-10-13,6.079999923706055
2020-10-14,5.880000114440918
2020-10-15,5.710000038146973
2020-10-16,5.730000019073486
2020-10-19,5.710000038146973
2020-10-20,5.650000095367432
2020-10-21,5.880000114440918
2020-10-22,5.71999979019165
2020-10-23,5.099999904632568
2020-10-26,4.75
2020-10-27,4.699999809265137
2020-10-28,4.380000114440918
2020-10-29,4.599999904632568
2020-10-30,4.489999771118164
2020-11-02,4.550000190734863
2020-11-03,4.630000114440918
2020-11-04,4.710000038146973
2020-11-05,4.739999771118164
2020-11-06,4.510000228881836
2020-11-09,4.510000228881836
2020-11-10,4.53000020980835
2020-11-11,5.230000019073486
2020-11-12,5.460000038146973
2020-11-13,5.360000133514404
2020-11-16,5.639999866485596
2020-11-17,5.889999866485596
2020-11-18,5.760000228881836
2020-11-19,5.940000057220459
2020-11-20,5.889999866485596
2020-11-23,6.28000020980835
2020-11-24,6.21999979019165
2020-11-25,6.130000114440918
2020-11-27,6.28000020980835
2020-11-30,6.670000076293945
2020-12-01,7.019999980926514
2020-12-02,6.760000228881836
2020-12-03,6.309999942779541
2020-12-04,6.119999885559082
2020-12-07,5.090000152587891
2020-12-08,4.659999847412109
2020-12-09,4.320000171661377
2020-12-10,4.260000228881836
2020-12-11,4.099999904632568
2020-12-14,4.039999961853027
2020-12-15,4.050000190734863
2020-12-16,4.210000038146973
2020-12-17,4.159999847412109
2020-12-18,4.150000095367432
2020-12-21,4.03000020980835
2020-12-22,4.239999771118164
2020-12-23,4.21999979019165
2020-12-24,4.25
2020-12-28,4.150000095367432
2020-12-29,4.110000133514404
2020-12-30,4.260000228881836
2020-12-31,4.380000114440918
2021-01-04,4.369999885559082
2021-01-05,4.5
2021-01-06,4.449999809265137
2021-01-07,4.559999942779541
2021-01-08,4.570000171661377
2021-01-11,4.679999828338623
2021-01-12,4.46999979019165
2021-01-13,4.579999923706055
2021-01-14,4.389999866485596
2021-01-15,4.400000095367432
2021-01-19,4.46999979019165
