,MYI
2018-08-22,12.390000343322754
2018-08-23,12.420000076293945
2018-08-24,12.399999618530273
2018-08-27,12.390000343322754
2018-08-28,12.380000114440918
2018-08-29,12.380000114440918
2018-08-30,12.4399995803833
2018-08-31,12.460000038146973
2018-09-04,12.4399995803833
2018-09-05,12.430000305175781
2018-09-06,12.430000305175781
2018-09-07,12.350000381469727
2018-09-10,12.350000381469727
2018-09-11,12.380000114440918
2018-09-12,12.34000015258789
2018-09-13,12.260000228881836
2018-09-14,12.229999542236328
2018-09-17,12.180000305175781
2018-09-18,12.109999656677246
2018-09-19,12.0600004196167
2018-09-20,12.029999732971191
2018-09-21,12.0
2018-09-24,11.90999984741211
2018-09-25,11.930000305175781
2018-09-26,11.989999771118164
2018-09-27,12.149999618530273
2018-09-28,12.079999923706055
2018-10-01,12.0600004196167
2018-10-02,11.960000038146973
2018-10-03,11.920000076293945
2018-10-04,11.770000457763672
2018-10-05,11.710000038146973
2018-10-08,11.649999618530273
2018-10-09,11.649999618530273
2018-10-10,11.609999656677246
2018-10-11,11.619999885559082
2018-10-12,11.5600004196167
2018-10-15,11.5600004196167
2018-10-16,11.569999694824219
2018-10-17,11.670000076293945
2018-10-18,11.640000343322754
2018-10-19,11.569999694824219
2018-10-22,11.600000381469727
2018-10-23,11.649999618530273
2018-10-24,11.680000305175781
2018-10-25,11.65999984741211
2018-10-26,11.649999618530273
2018-10-29,11.630000114440918
2018-10-30,11.619999885559082
2018-10-31,11.649999618530273
2018-11-01,11.609999656677246
2018-11-02,11.569999694824219
2018-11-05,11.579999923706055
2018-11-06,11.600000381469727
2018-11-07,11.65999984741211
2018-11-08,11.75
2018-11-09,11.720000267028809
2018-11-12,11.760000228881836
2018-11-13,11.779999732971191
2018-11-14,11.739999771118164
2018-11-15,11.800000190734863
2018-11-16,11.829999923706055
2018-11-19,11.779999732971191
2018-11-20,11.8100004196167
2018-11-21,11.789999961853027
2018-11-23,11.75
2018-11-26,11.729999542236328
2018-11-27,11.760000228881836
2018-11-28,11.829999923706055
2018-11-29,11.890000343322754
2018-11-30,11.869999885559082
2018-12-03,11.869999885559082
2018-12-04,12.029999732971191
2018-12-06,12.0600004196167
2018-12-07,12.039999961853027
2018-12-10,12.069999694824219
2018-12-11,11.979999542236328
2018-12-12,11.920000076293945
2018-12-13,11.880000114440918
2018-12-14,11.869999885559082
2018-12-17,11.770000457763672
2018-12-18,11.739999771118164
2018-12-19,11.760000228881836
2018-12-20,11.760000228881836
2018-12-21,11.800000190734863
2018-12-24,11.819999694824219
2018-12-26,11.989999771118164
2018-12-27,11.970000267028809
2018-12-28,12.0
2018-12-31,12.050000190734863
2019-01-02,12.15999984741211
2019-01-03,12.199999809265137
2019-01-04,12.170000076293945
2019-01-07,12.289999961853027
2019-01-08,12.329999923706055
2019-01-09,12.34000015258789
2019-01-10,12.25
2019-01-11,12.289999961853027
2019-01-14,12.220000267028809
2019-01-15,12.210000038146973
2019-01-16,12.199999809265137
2019-01-17,12.15999984741211
2019-01-18,12.140000343322754
2019-01-22,12.1899995803833
2019-01-23,12.279999732971191
2019-01-24,12.449999809265137
2019-01-25,12.319999694824219
2019-01-28,12.34000015258789
2019-01-29,12.25
2019-01-30,12.3100004196167
2019-01-31,12.4399995803833
2019-02-01,12.479999542236328
2019-02-04,12.470000267028809
2019-02-05,12.430000305175781
2019-02-06,12.460000038146973
2019-02-07,12.479999542236328
2019-02-08,12.489999771118164
2019-02-11,12.520000457763672
2019-02-12,12.539999961853027
2019-02-13,12.5600004196167
2019-02-14,12.600000381469727
2019-02-15,12.609999656677246
2019-02-19,12.59000015258789
2019-02-20,12.5600004196167
2019-02-21,12.529999732971191
2019-02-22,12.520000457763672
2019-02-25,12.5600004196167
2019-02-26,12.59000015258789
2019-02-27,12.579999923706055
2019-02-28,12.609999656677246
2019-03-01,12.630000114440918
2019-03-04,12.640000343322754
2019-03-05,12.640000343322754
2019-03-06,12.6899995803833
2019-03-07,12.720000267028809
2019-03-08,12.770000457763672
2019-03-11,12.720000267028809
2019-03-12,12.8100004196167
2019-03-13,12.789999961853027
2019-03-14,12.670000076293945
2019-03-15,12.630000114440918
2019-03-18,12.630000114440918
2019-03-19,12.670000076293945
2019-03-20,12.8100004196167
2019-03-21,12.8100004196167
2019-03-22,12.859999656677246
2019-03-25,12.869999885559082
2019-03-26,12.859999656677246
2019-03-27,12.890000343322754
2019-03-28,12.890000343322754
2019-03-29,12.930000305175781
2019-04-01,12.920000076293945
2019-04-02,12.930000305175781
2019-04-03,12.890000343322754
2019-04-04,12.859999656677246
2019-04-05,12.779999732971191
2019-04-08,12.8100004196167
2019-04-09,12.869999885559082
2019-04-10,12.9399995803833
2019-04-11,12.869999885559082
2019-04-12,12.800000190734863
2019-04-15,12.779999732971191
2019-04-16,12.699999809265137
2019-04-17,12.75
2019-04-18,12.760000228881836
2019-04-22,12.680000305175781
2019-04-23,12.649999618530273
2019-04-24,12.670000076293945
2019-04-25,12.739999771118164
2019-04-26,12.800000190734863
2019-04-29,12.90999984741211
2019-04-30,12.9399995803833
2019-05-01,13.0
2019-05-02,12.989999771118164
2019-05-03,13.010000228881836
2019-05-06,13.020000457763672
2019-05-07,13.050000190734863
2019-05-08,13.100000381469727
2019-05-09,13.140000343322754
2019-05-10,13.09000015258789
2019-05-13,13.119999885559082
2019-05-14,13.069999694824219
2019-05-15,13.119999885559082
2019-05-16,13.09000015258789
2019-05-17,13.119999885559082
2019-05-20,13.050000190734863
2019-05-21,13.050000190734863
2019-05-22,13.100000381469727
2019-05-23,13.109999656677246
2019-05-24,13.119999885559082
2019-05-28,13.149999618530273
2019-05-29,13.100000381469727
2019-05-30,13.09000015258789
2019-05-31,13.149999618530273
2019-06-03,13.149999618530273
2019-06-04,13.100000381469727
2019-06-05,13.100000381469727
2019-06-06,13.109999656677246
2019-06-07,13.170000076293945
2019-06-10,13.170000076293945
2019-06-11,13.15999984741211
2019-06-12,13.170000076293945
2019-06-13,13.09000015258789
2019-06-14,13.079999923706055
2019-06-17,13.079999923706055
2019-06-18,13.050000190734863
2019-06-19,13.069999694824219
2019-06-20,13.109999656677246
2019-06-21,13.140000343322754
2019-06-24,13.199999809265137
2019-06-25,13.149999618530273
2019-06-26,13.140000343322754
2019-06-27,13.170000076293945
2019-06-28,13.199999809265137
2019-07-01,13.149999618530273
2019-07-02,13.140000343322754
2019-07-03,13.15999984741211
2019-07-05,13.09000015258789
2019-07-08,13.119999885559082
2019-07-09,13.149999618530273
2019-07-10,13.210000038146973
2019-07-11,13.229999542236328
2019-07-12,13.199999809265137
2019-07-15,13.199999809265137
2019-07-16,13.1899995803833
2019-07-17,13.170000076293945
2019-07-18,13.170000076293945
2019-07-19,13.170000076293945
2019-07-22,13.199999809265137
2019-07-23,13.220000267028809
2019-07-24,13.270000457763672
2019-07-25,13.260000228881836
2019-07-26,13.289999961853027
2019-07-29,13.319999694824219
2019-07-30,13.399999618530273
2019-07-31,13.4399995803833
2019-08-01,13.5
2019-08-02,13.489999771118164
2019-08-05,13.529999732971191
2019-08-06,13.489999771118164
2019-08-07,13.529999732971191
2019-08-08,13.569999694824219
2019-08-09,13.5600004196167
2019-08-12,13.619999885559082
2019-08-13,13.630000114440918
2019-08-14,13.59000015258789
2019-08-15,13.630000114440918
2019-08-16,13.640000343322754
2019-08-19,13.649999618530273
2019-08-20,13.680000305175781
2019-08-21,13.600000381469727
2019-08-22,13.600000381469727
2019-08-23,13.619999885559082
2019-08-26,13.640000343322754
2019-08-27,13.65999984741211
2019-08-28,13.649999618530273
2019-08-29,13.680000305175781
2019-08-30,13.6899995803833
2019-09-03,13.729999542236328
2019-09-04,13.739999771118164
2019-09-05,13.670000076293945
2019-09-06,13.619999885559082
2019-09-09,13.5600004196167
2019-09-10,13.510000228881836
2019-09-11,13.460000038146973
2019-09-12,13.380000114440918
2019-09-13,13.220000267028809
2019-09-16,13.210000038146973
2019-09-17,13.289999961853027
2019-09-18,13.369999885559082
2019-09-19,13.399999618530273
2019-09-20,13.430000305175781
2019-09-23,13.430000305175781
2019-09-24,13.489999771118164
2019-09-25,13.4399995803833
2019-09-26,13.470000267028809
2019-09-27,13.550000190734863
2019-09-30,13.569999694824219
2019-10-01,13.550000190734863
2019-10-02,13.630000114440918
2019-10-03,13.6899995803833
2019-10-04,13.6899995803833
2019-10-07,13.609999656677246
2019-10-08,13.6899995803833
2019-10-09,13.649999618530273
2019-10-10,13.680000305175781
2019-10-11,13.609999656677246
2019-10-14,13.619999885559082
2019-10-15,13.619999885559082
2019-10-16,13.579999923706055
2019-10-17,13.5600004196167
2019-10-18,13.489999771118164
2019-10-21,13.430000305175781
2019-10-22,13.489999771118164
2019-10-23,13.4399995803833
2019-10-24,13.420000076293945
2019-10-25,13.390000343322754
2019-10-28,13.260000228881836
2019-10-29,13.350000381469727
2019-10-30,13.390000343322754
2019-10-31,13.470000267028809
2019-11-01,13.470000267028809
2019-11-04,13.399999618530273
2019-11-05,13.350000381469727
2019-11-06,13.489999771118164
2019-11-07,13.399999618530273
2019-11-08,13.399999618530273
2019-11-11,13.380000114440918
2019-11-12,13.300000190734863
2019-11-13,13.319999694824219
2019-11-14,13.319999694824219
2019-11-15,13.289999961853027
2019-11-18,13.279999732971191
2019-11-19,13.270000457763672
2019-11-20,13.359999656677246
2019-11-21,13.359999656677246
2019-11-22,13.350000381469727
2019-11-25,13.359999656677246
2019-11-26,13.420000076293945
2019-11-27,13.430000305175781
2019-11-29,13.479999542236328
2019-12-02,13.420000076293945
2019-12-03,13.460000038146973
2019-12-04,13.470000267028809
2019-12-05,13.449999809265137
2019-12-06,13.460000038146973
2019-12-09,13.460000038146973
2019-12-10,13.470000267028809
2019-12-11,13.520000457763672
2019-12-12,13.489999771118164
2019-12-13,13.470000267028809
2019-12-16,13.449999809265137
2019-12-17,13.460000038146973
2019-12-18,13.4399995803833
2019-12-19,13.460000038146973
2019-12-20,13.489999771118164
2019-12-23,13.460000038146973
2019-12-24,13.5
2019-12-26,13.489999771118164
2019-12-27,13.529999732971191
2019-12-30,13.520000457763672
2019-12-31,13.5
2020-01-02,13.489999771118164
2020-01-03,13.59000015258789
2020-01-06,13.640000343322754
2020-01-07,13.720000267028809
2020-01-08,13.739999771118164
2020-01-09,13.739999771118164
2020-01-10,13.84000015258789
2020-01-13,13.8100004196167
2020-01-14,13.829999923706055
2020-01-15,13.8100004196167
2020-01-16,13.770000457763672
2020-01-17,13.770000457763672
2020-01-21,13.800000190734863
2020-01-22,13.859999656677246
2020-01-23,13.920000076293945
2020-01-24,13.979999542236328
2020-01-27,14.0
2020-01-28,13.970000267028809
2020-01-29,14.0
2020-01-30,13.989999771118164
2020-01-31,14.050000190734863
2020-02-03,14.010000228881836
2020-02-04,13.970000267028809
2020-02-05,13.920000076293945
2020-02-06,13.930000305175781
2020-02-07,13.989999771118164
2020-02-10,14.029999732971191
2020-02-11,13.979999542236328
2020-02-12,13.949999809265137
2020-02-13,13.949999809265137
2020-02-14,13.989999771118164
2020-02-18,14.0
2020-02-19,14.020000457763672
2020-02-20,14.050000190734863
2020-02-21,14.109999656677246
2020-02-24,14.149999618530273
2020-02-25,14.1899995803833
2020-02-26,14.199999809265137
2020-02-27,14.170000076293945
2020-02-28,14.100000381469727
2020-03-02,14.1899995803833
2020-03-03,14.210000038146973
2020-03-04,14.470000267028809
2020-03-05,14.460000038146973
2020-03-06,14.479999542236328
2020-03-09,14.15999984741211
2020-03-10,14.0600004196167
2020-03-11,13.649999618530273
2020-03-12,12.510000228881836
2020-03-13,12.8100004196167
2020-03-16,11.869999885559082
2020-03-17,11.989999771118164
2020-03-18,11.149999618530273
2020-03-19,11.350000381469727
2020-03-20,11.34000015258789
2020-03-23,10.6899995803833
2020-03-24,11.079999923706055
2020-03-25,12.020000457763672
2020-03-26,12.699999809265137
2020-03-27,12.6899995803833
2020-03-30,12.779999732971191
2020-03-31,12.779999732971191
2020-04-01,12.380000114440918
2020-04-02,12.15999984741211
2020-04-03,12.010000228881836
2020-04-06,12.100000381469727
2020-04-07,12.220000267028809
2020-04-08,12.399999618530273
2020-04-09,12.510000228881836
2020-04-13,12.399999618530273
2020-04-14,12.470000267028809
2020-04-15,12.529999732971191
2020-04-16,12.609999656677246
2020-04-17,12.609999656677246
2020-04-20,12.59000015258789
2020-04-21,12.510000228881836
2020-04-22,12.569999694824219
2020-04-23,12.479999542236328
2020-04-24,12.170000076293945
2020-04-27,12.029999732971191
2020-04-28,11.859999656677246
2020-04-29,12.020000457763672
2020-04-30,12.020000457763672
2020-05-01,12.130000114440918
2020-05-04,12.199999809265137
2020-05-05,12.350000381469727
2020-05-06,12.359999656677246
2020-05-07,12.390000343322754
2020-05-08,12.399999618530273
2020-05-11,12.350000381469727
2020-05-12,12.350000381469727
2020-05-13,12.149999618530273
2020-05-14,12.119999885559082
2020-05-15,12.170000076293945
2020-05-18,12.180000305175781
2020-05-19,12.350000381469727
2020-05-20,12.4399995803833
2020-05-21,12.470000267028809
2020-05-22,12.579999923706055
2020-05-26,12.600000381469727
2020-05-27,12.75
2020-05-28,12.869999885559082
2020-05-29,12.9399995803833
2020-06-01,12.970000267028809
2020-06-02,13.0
2020-06-03,12.9399995803833
2020-06-04,12.829999923706055
2020-06-05,12.859999656677246
2020-06-08,12.930000305175781
2020-06-09,12.869999885559082
2020-06-10,12.90999984741211
2020-06-11,12.75
2020-06-12,12.8100004196167
2020-06-15,12.699999809265137
2020-06-16,12.760000228881836
2020-06-17,12.739999771118164
2020-06-18,12.729999542236328
2020-06-19,12.760000228881836
2020-06-22,12.829999923706055
2020-06-23,12.899999618530273
2020-06-24,12.949999809265137
2020-06-25,12.970000267028809
2020-06-26,12.930000305175781
2020-06-29,12.989999771118164
2020-06-30,13.020000457763672
2020-07-01,13.079999923706055
2020-07-02,13.109999656677246
2020-07-06,13.149999618530273
2020-07-07,13.300000190734863
2020-07-08,13.350000381469727
2020-07-09,13.329999923706055
2020-07-10,13.4399995803833
2020-07-13,13.5
2020-07-14,13.369999885559082
2020-07-15,13.380000114440918
2020-07-16,13.359999656677246
2020-07-17,13.380000114440918
2020-07-20,13.359999656677246
2020-07-21,13.380000114440918
2020-07-22,13.430000305175781
2020-07-23,13.430000305175781
2020-07-24,13.479999542236328
2020-07-27,13.399999618530273
2020-07-28,13.449999809265137
2020-07-29,13.479999542236328
2020-07-30,13.4399995803833
2020-07-31,13.550000190734863
2020-08-03,13.65999984741211
2020-08-04,13.75
2020-08-05,13.8100004196167
2020-08-06,13.829999923706055
2020-08-07,13.819999694824219
2020-08-10,13.859999656677246
2020-08-11,13.84000015258789
2020-08-12,13.800000190734863
2020-08-13,13.699999809265137
2020-08-14,13.699999809265137
2020-08-17,13.720000267028809
2020-08-18,13.699999809265137
2020-08-19,13.760000228881836
2020-08-20,13.680000305175781
2020-08-21,13.529999732971191
2020-08-24,13.520000457763672
2020-08-25,13.399999618530273
2020-08-26,13.319999694824219
2020-08-27,13.300000190734863
2020-08-28,13.380000114440918
2020-08-31,13.4399995803833
2020-09-01,13.479999542236328
2020-09-02,13.619999885559082
2020-09-03,13.479999542236328
2020-09-04,13.359999656677246
2020-09-08,13.34000015258789
2020-09-09,13.430000305175781
2020-09-10,13.449999809265137
2020-09-11,13.420000076293945
2020-09-14,13.4399995803833
2020-09-15,13.369999885559082
2020-09-16,13.380000114440918
2020-09-17,13.420000076293945
2020-09-18,13.40999984741211
2020-09-21,13.399999618530273
2020-09-22,13.359999656677246
2020-09-23,13.350000381469727
2020-09-24,13.300000190734863
2020-09-25,13.289999961853027
2020-09-28,13.369999885559082
2020-09-29,13.399999618530273
2020-09-30,13.4399995803833
2020-10-01,13.460000038146973
2020-10-02,13.460000038146973
2020-10-05,13.390000343322754
2020-10-06,13.470000267028809
2020-10-07,13.470000267028809
2020-10-08,13.520000457763672
2020-10-09,13.470000267028809
2020-10-12,13.470000267028809
2020-10-13,13.550000190734863
2020-10-14,13.5
2020-10-15,13.4399995803833
2020-10-16,13.460000038146973
2020-10-19,13.40999984741211
2020-10-20,13.390000343322754
2020-10-21,13.380000114440918
2020-10-22,13.3100004196167
2020-10-23,13.289999961853027
2020-10-26,13.3100004196167
2020-10-27,13.289999961853027
2020-10-28,13.300000190734863
2020-10-29,13.319999694824219
2020-10-30,13.430000305175781
2020-11-02,13.460000038146973
2020-11-03,13.430000305175781
2020-11-04,13.600000381469727
2020-11-05,13.680000305175781
2020-11-06,13.680000305175781
2020-11-09,13.75
2020-11-10,13.75
2020-11-11,13.779999732971191
2020-11-12,13.819999694824219
2020-11-13,13.770000457763672
2020-11-16,13.770000457763672
2020-11-17,13.789999961853027
2020-11-18,13.8100004196167
2020-11-19,13.850000381469727
2020-11-20,13.829999923706055
2020-11-23,13.850000381469727
2020-11-24,13.880000114440918
2020-11-25,13.920000076293945
2020-11-27,13.920000076293945
2020-11-30,13.930000305175781
2020-12-01,13.949999809265137
2020-12-02,14.0600004196167
2020-12-03,14.119999885559082
2020-12-04,14.149999618530273
2020-12-07,14.109999656677246
2020-12-08,14.140000343322754
2020-12-09,14.239999771118164
2020-12-10,14.220000267028809
2020-12-11,14.239999771118164
2020-12-14,14.170000076293945
2020-12-15,14.149999618530273
2020-12-16,14.0
2020-12-17,13.859999656677246
2020-12-18,14.119999885559082
2020-12-21,14.0
2020-12-22,13.970000267028809
2020-12-23,14.050000190734863
2020-12-24,14.15999984741211
2020-12-28,14.050000190734863
2020-12-29,14.140000343322754
2020-12-30,14.270000457763672
2020-12-31,14.449999809265137
2021-01-04,14.380000114440918
2021-01-05,14.319999694824219
2021-01-06,14.180000305175781
2021-01-07,14.130000114440918
2021-01-08,14.180000305175781
2021-01-11,14.170000076293945
