,FLIR
2018-11-16,47.7599983215332
2018-11-19,45.880001068115234
2018-11-20,44.5099983215332
2018-11-21,45.369998931884766
2018-11-23,45.65999984741211
2018-11-26,46.08000183105469
2018-11-27,44.56999969482422
2018-11-28,46.130001068115234
2018-11-29,45.66999816894531
2018-11-30,45.86000061035156
2018-12-03,46.33000183105469
2018-12-04,44.86000061035156
2018-12-06,44.7400016784668
2018-12-07,43.33000183105469
2018-12-10,44.04999923706055
2018-12-11,44.08000183105469
2018-12-12,44.209999084472656
2018-12-13,43.900001525878906
2018-12-14,43.119998931884766
2018-12-17,42.34000015258789
2018-12-18,41.970001220703125
2018-12-19,42.59000015258789
2018-12-20,42.099998474121094
2018-12-21,42.0
2018-12-24,41.36000061035156
2018-12-26,42.36000061035156
2018-12-27,42.939998626708984
2018-12-28,42.63999938964844
2018-12-31,43.540000915527344
2019-01-02,43.09000015258789
2019-01-03,41.91999816894531
2019-01-04,43.380001068115234
2019-01-07,43.0
2019-01-08,43.90999984741211
2019-01-09,44.279998779296875
2019-01-10,44.63999938964844
2019-01-11,44.599998474121094
2019-01-14,44.369998931884766
2019-01-15,44.0099983215332
2019-01-16,44.099998474121094
2019-01-17,44.88999938964844
2019-01-18,45.38999938964844
2019-01-22,44.72999954223633
2019-01-23,44.70000076293945
2019-01-24,45.599998474121094
2019-01-25,46.90999984741211
2019-01-28,47.13999938964844
2019-01-29,46.97999954223633
2019-01-30,48.52000045776367
2019-01-31,48.880001068115234
2019-02-01,48.619998931884766
2019-02-04,48.959999084472656
2019-02-05,49.369998931884766
2019-02-06,49.77000045776367
2019-02-07,49.599998474121094
2019-02-08,49.779998779296875
2019-02-11,49.58000183105469
2019-02-12,50.84000015258789
2019-02-13,51.68000030517578
2019-02-14,51.47999954223633
2019-02-15,52.40999984741211
2019-02-19,52.040000915527344
2019-02-20,52.79999923706055
2019-02-21,52.25
2019-02-22,52.599998474121094
2019-02-25,52.630001068115234
2019-02-26,52.06999969482422
2019-02-27,51.75
2019-02-28,51.45000076293945
2019-03-01,51.5099983215332
2019-03-04,51.27000045776367
2019-03-05,50.86000061035156
2019-03-06,50.529998779296875
2019-03-07,50.040000915527344
2019-03-08,49.5099983215332
2019-03-11,50.54999923706055
2019-03-12,50.5099983215332
2019-03-13,50.650001525878906
2019-03-14,50.540000915527344
2019-03-15,50.13999938964844
2019-03-18,49.2400016784668
2019-03-19,48.43000030517578
2019-03-20,48.18000030517578
2019-03-21,48.790000915527344
2019-03-22,47.540000915527344
2019-03-25,47.220001220703125
2019-03-26,46.939998626708984
2019-03-27,46.7400016784668
2019-03-28,47.33000183105469
2019-03-29,47.58000183105469
2019-04-01,48.7599983215332
2019-04-02,48.58000183105469
2019-04-03,48.45000076293945
2019-04-04,47.95000076293945
2019-04-05,48.34000015258789
2019-04-08,49.0099983215332
2019-04-09,48.45000076293945
2019-04-10,48.7599983215332
2019-04-11,49.290000915527344
2019-04-12,49.84000015258789
2019-04-15,49.5
2019-04-16,49.599998474121094
2019-04-17,49.52000045776367
2019-04-18,49.97999954223633
2019-04-22,49.84000015258789
2019-04-23,50.650001525878906
2019-04-24,53.41999816894531
2019-04-25,52.029998779296875
2019-04-26,51.529998779296875
2019-04-29,52.58000183105469
2019-04-30,52.939998626708984
2019-05-01,52.9900016784668
2019-05-02,52.04999923706055
2019-05-03,52.810001373291016
2019-05-06,52.560001373291016
2019-05-07,52.11000061035156
2019-05-08,51.70000076293945
2019-05-09,51.79999923706055
2019-05-10,51.380001068115234
2019-05-13,49.459999084472656
2019-05-14,49.880001068115234
2019-05-15,49.849998474121094
2019-05-16,50.209999084472656
2019-05-17,49.540000915527344
2019-05-20,48.970001220703125
2019-05-21,49.66999816894531
2019-05-22,50.9900016784668
2019-05-23,49.16999816894531
2019-05-24,49.349998474121094
2019-05-28,48.95000076293945
2019-05-29,48.41999816894531
2019-05-30,48.79999923706055
2019-05-31,48.33000183105469
2019-06-03,48.18000030517578
2019-06-04,49.52000045776367
2019-06-05,49.97999954223633
2019-06-06,50.09000015258789
2019-06-07,50.70000076293945
2019-06-10,51.7400016784668
2019-06-11,51.81999969482422
2019-06-12,51.45000076293945
2019-06-13,51.93000030517578
2019-06-14,51.119998931884766
2019-06-17,51.02000045776367
2019-06-18,52.13999938964844
2019-06-19,53.0
2019-06-20,53.959999084472656
2019-06-21,53.63999938964844
2019-06-24,53.619998931884766
2019-06-25,53.38999938964844
2019-06-26,52.880001068115234
2019-06-27,53.400001525878906
2019-06-28,54.099998474121094
2019-07-01,54.130001068115234
2019-07-02,54.27000045776367
2019-07-03,54.7400016784668
2019-07-05,54.5099983215332
2019-07-08,53.869998931884766
2019-07-09,54.150001525878906
2019-07-10,53.81999969482422
2019-07-11,53.70000076293945
2019-07-12,54.90999984741211
2019-07-15,54.18000030517578
2019-07-16,54.02000045776367
2019-07-17,53.68000030517578
2019-07-18,53.779998779296875
2019-07-19,54.04999923706055
2019-07-22,54.0
2019-07-23,54.70000076293945
2019-07-24,52.040000915527344
2019-07-25,50.20000076293945
2019-07-26,51.41999816894531
2019-07-29,50.40999984741211
2019-07-30,50.52000045776367
2019-07-31,49.65999984741211
2019-08-01,49.02000045776367
2019-08-02,48.810001373291016
2019-08-05,46.38999938964844
2019-08-06,46.7400016784668
2019-08-07,47.36000061035156
2019-08-08,48.709999084472656
2019-08-09,48.58000183105469
2019-08-12,47.27000045776367
2019-08-13,47.349998474121094
2019-08-14,45.900001525878906
2019-08-15,46.15999984741211
2019-08-16,46.97999954223633
2019-08-19,47.66999816894531
2019-08-20,47.439998626708984
2019-08-21,47.88999938964844
2019-08-22,47.849998474121094
2019-08-23,46.970001220703125
2019-08-26,47.189998626708984
2019-08-27,47.560001373291016
2019-08-28,48.0
2019-08-29,49.29999923706055
2019-08-30,49.27000045776367
2019-09-03,48.54999923706055
2019-09-04,49.15999984741211
2019-09-05,50.45000076293945
2019-09-06,51.02000045776367
2019-09-09,51.470001220703125
2019-09-10,51.91999816894531
2019-09-11,52.630001068115234
2019-09-12,52.45000076293945
2019-09-13,52.7400016784668
2019-09-16,52.7400016784668
2019-09-17,52.630001068115234
2019-09-18,53.2400016784668
2019-09-19,53.08000183105469
2019-09-20,53.16999816894531
2019-09-23,53.459999084472656
2019-09-24,53.439998626708984
2019-09-25,54.540000915527344
2019-09-26,53.540000915527344
2019-09-27,52.790000915527344
2019-09-30,52.59000015258789
2019-10-01,51.5
2019-10-02,50.7599983215332
2019-10-03,50.86000061035156
2019-10-04,52.18000030517578
2019-10-07,52.33000183105469
2019-10-08,51.470001220703125
2019-10-09,51.880001068115234
2019-10-10,52.099998474121094
2019-10-11,52.97999954223633
2019-10-14,53.02000045776367
2019-10-15,53.529998779296875
2019-10-16,53.709999084472656
2019-10-17,53.130001068115234
2019-10-18,52.88999938964844
2019-10-21,53.43000030517578
2019-10-22,53.220001220703125
2019-10-23,53.29999923706055
2019-10-24,53.61000061035156
2019-10-25,54.16999816894531
2019-10-28,54.77000045776367
2019-10-29,55.040000915527344
2019-10-30,55.0099983215332
2019-10-31,51.560001373291016
2019-11-01,53.29999923706055
2019-11-04,53.369998931884766
2019-11-05,53.58000183105469
2019-11-06,53.38999938964844
2019-11-07,52.970001220703125
2019-11-08,53.2400016784668
2019-11-11,53.52000045776367
2019-11-12,53.43000030517578
2019-11-13,52.650001525878906
2019-11-14,53.20000076293945
2019-11-15,53.84000015258789
2019-11-18,53.79999923706055
2019-11-19,53.5
2019-11-20,53.2599983215332
2019-11-21,53.099998474121094
2019-11-22,53.220001220703125
2019-11-25,53.34000015258789
2019-11-26,53.70000076293945
2019-11-27,53.970001220703125
2019-11-29,53.560001373291016
2019-12-02,52.61000061035156
2019-12-03,52.099998474121094
2019-12-04,52.5
2019-12-05,52.7599983215332
2019-12-06,53.5099983215332
2019-12-09,53.18000030517578
2019-12-10,52.33000183105469
2019-12-11,52.5
2019-12-12,53.18000030517578
2019-12-13,53.16999816894531
2019-12-16,52.68000030517578
2019-12-17,52.599998474121094
2019-12-18,52.22999954223633
2019-12-19,52.43000030517578
2019-12-20,52.43000030517578
2019-12-23,52.650001525878906
2019-12-24,52.41999816894531
2019-12-26,52.150001525878906
2019-12-27,52.150001525878906
2019-12-30,51.95000076293945
2019-12-31,52.06999969482422
2020-01-02,52.75
2020-01-03,52.70000076293945
2020-01-06,52.66999816894531
2020-01-07,52.70000076293945
2020-01-08,53.630001068115234
2020-01-09,54.560001373291016
2020-01-10,53.959999084472656
2020-01-13,54.540000915527344
2020-01-14,54.25
2020-01-15,53.939998626708984
2020-01-16,54.43000030517578
2020-01-17,54.65999984741211
2020-01-21,54.84000015258789
2020-01-22,54.290000915527344
2020-01-23,54.880001068115234
2020-01-24,54.290000915527344
2020-01-27,52.77000045776367
2020-01-28,53.630001068115234
2020-01-29,52.77000045776367
2020-01-30,52.47999954223633
2020-01-31,51.540000915527344
2020-02-03,51.72999954223633
2020-02-04,53.58000183105469
2020-02-05,54.25
2020-02-06,53.959999084472656
2020-02-07,53.04999923706055
2020-02-10,53.93000030517578
2020-02-11,56.41999816894531
2020-02-12,58.349998474121094
2020-02-13,58.790000915527344
2020-02-14,57.5099983215332
2020-02-18,56.58000183105469
2020-02-19,57.79999923706055
2020-02-20,58.189998626708984
2020-02-21,58.349998474121094
2020-02-24,56.790000915527344
2020-02-25,54.09000015258789
2020-02-26,54.09000015258789
2020-02-27,44.43000030517578
2020-02-28,42.470001220703125
2020-03-02,43.650001525878906
2020-03-03,41.22999954223633
2020-03-04,40.810001373291016
2020-03-05,39.97999954223633
2020-03-06,39.4900016784668
2020-03-09,36.08000183105469
2020-03-10,37.45000076293945
2020-03-11,35.150001525878906
2020-03-12,31.040000915527344
2020-03-13,32.08000183105469
2020-03-16,32.02000045776367
2020-03-17,34.81999969482422
2020-03-18,33.66999816894531
2020-03-19,31.399999618530273
2020-03-20,25.520000457763672
2020-03-23,28.969999313354492
2020-03-24,29.3700008392334
2020-03-25,31.469999313354492
2020-03-26,33.77000045776367
2020-03-27,32.52000045776367
2020-03-30,32.13999938964844
2020-03-31,31.889999389648438
2020-04-01,30.68000030517578
2020-04-02,32.59000015258789
2020-04-03,31.09000015258789
2020-04-06,35.09000015258789
2020-04-07,33.790000915527344
2020-04-08,34.849998474121094
2020-04-09,34.5
2020-04-13,34.709999084472656
2020-04-14,34.880001068115234
2020-04-15,33.79999923706055
2020-04-16,33.689998626708984
2020-04-17,34.150001525878906
2020-04-20,38.970001220703125
2020-04-21,40.650001525878906
2020-04-22,39.84000015258789
2020-04-23,38.72999954223633
2020-04-24,39.65999984741211
2020-04-27,41.25
2020-04-28,43.02000045776367
2020-04-29,45.540000915527344
2020-04-30,43.400001525878906
2020-05-01,42.84000015258789
2020-05-04,41.7599983215332
2020-05-05,41.41999816894531
2020-05-06,45.40999984741211
2020-05-07,47.900001525878906
2020-05-08,48.09000015258789
2020-05-11,48.70000076293945
2020-05-12,46.20000076293945
2020-05-13,45.25
2020-05-14,44.52000045776367
2020-05-15,44.2400016784668
2020-05-18,46.029998779296875
2020-05-19,44.849998474121094
2020-05-20,45.75
2020-05-21,45.15999984741211
2020-05-22,45.060001373291016
2020-05-26,45.290000915527344
2020-05-27,44.04999923706055
2020-05-28,44.84000015258789
2020-05-29,46.20000076293945
2020-06-01,45.869998931884766
2020-06-02,46.38999938964844
2020-06-03,47.310001373291016
2020-06-04,46.93000030517578
2020-06-05,46.43000030517578
2020-06-08,46.59000015258789
2020-06-09,45.58000183105469
2020-06-10,44.470001220703125
2020-06-11,41.52000045776367
2020-06-12,41.2599983215332
2020-06-15,41.79999923706055
2020-06-16,43.130001068115234
2020-06-17,41.59000015258789
2020-06-18,40.22999954223633
2020-06-19,39.959999084472656
2020-06-22,39.75
2020-06-23,39.38999938964844
2020-06-24,38.939998626708984
2020-06-25,39.79999923706055
2020-06-26,39.06999969482422
2020-06-29,40.04999923706055
2020-06-30,40.56999969482422
2020-07-01,40.86000061035156
2020-07-02,42.15999984741211
2020-07-06,41.7599983215332
2020-07-07,40.33000183105469
2020-07-08,39.779998779296875
2020-07-09,39.939998626708984
2020-07-10,40.29999923706055
2020-07-13,39.540000915527344
2020-07-14,40.04999923706055
2020-07-15,42.36000061035156
2020-07-16,42.72999954223633
2020-07-17,41.40999984741211
2020-07-20,41.5099983215332
2020-07-21,41.2400016784668
2020-07-22,41.540000915527344
2020-07-23,41.88999938964844
2020-07-24,40.970001220703125
2020-07-27,41.59000015258789
2020-07-28,41.31999969482422
2020-07-29,41.880001068115234
2020-07-30,41.15999984741211
2020-07-31,41.65999984741211
2020-08-03,42.040000915527344
2020-08-04,42.5099983215332
2020-08-05,42.83000183105469
2020-08-06,37.459999084472656
2020-08-07,37.47999954223633
2020-08-10,38.029998779296875
2020-08-11,38.34000015258789
2020-08-12,36.54999923706055
2020-08-13,37.529998779296875
2020-08-14,37.79999923706055
2020-08-17,38.13999938964844
2020-08-18,37.599998474121094
2020-08-19,37.22999954223633
2020-08-20,36.150001525878906
2020-08-21,35.349998474121094
2020-08-24,35.79999923706055
2020-08-25,35.439998626708984
2020-08-26,36.040000915527344
2020-08-27,36.06999969482422
2020-08-28,36.43000030517578
2020-08-31,36.900001525878906
2020-09-01,36.36000061035156
2020-09-02,37.13999938964844
2020-09-03,35.9900016784668
2020-09-04,35.15999984741211
2020-09-08,34.77000045776367
2020-09-09,33.86000061035156
2020-09-10,33.54999923706055
2020-09-11,34.220001220703125
2020-09-14,35.08000183105469
2020-09-15,35.34000015258789
2020-09-16,36.02000045776367
2020-09-17,36.08000183105469
2020-09-18,36.0
2020-09-21,35.61000061035156
2020-09-22,34.970001220703125
2020-09-23,34.52000045776367
2020-09-24,34.63999938964844
2020-09-25,35.2400016784668
2020-09-28,35.97999954223633
2020-09-29,35.58000183105469
2020-09-30,35.849998474121094
2020-10-01,35.439998626708984
2020-10-02,35.4900016784668
2020-10-05,36.459999084472656
2020-10-06,36.65999984741211
2020-10-07,36.72999954223633
2020-10-08,37.41999816894531
2020-10-09,37.529998779296875
2020-10-12,37.9900016784668
2020-10-13,36.29999923706055
2020-10-14,36.970001220703125
2020-10-15,37.4900016784668
2020-10-16,37.18000030517578
2020-10-19,37.0099983215332
2020-10-20,36.25
2020-10-21,35.66999816894531
2020-10-22,36.84000015258789
2020-10-23,36.15999984741211
2020-10-26,35.130001068115234
2020-10-27,35.0099983215332
2020-10-28,34.02000045776367
2020-10-29,34.380001068115234
2020-10-30,34.689998626708984
2020-11-02,35.470001220703125
2020-11-03,36.34000015258789
2020-11-04,35.599998474121094
2020-11-05,35.650001525878906
2020-11-06,34.75
2020-11-09,36.849998474121094
2020-11-10,36.060001373291016
2020-11-11,36.38999938964844
2020-11-12,35.5
2020-11-13,37.31999969482422
2020-11-16,38.22999954223633
2020-11-17,37.22999954223633
2020-11-18,38.310001373291016
2020-11-19,37.59000015258789
2020-11-20,38.029998779296875
2020-11-23,38.95000076293945
2020-11-24,41.029998779296875
2020-11-25,39.970001220703125
2020-11-27,39.130001068115234
2020-11-30,38.2400016784668
2020-12-01,40.369998931884766
2020-12-02,40.02000045776367
2020-12-03,40.52000045776367
2020-12-04,41.209999084472656
2020-12-07,40.900001525878906
2020-12-08,41.29999923706055
2020-12-09,41.68000030517578
2020-12-10,41.970001220703125
2020-12-11,41.849998474121094
2020-12-14,42.119998931884766
2020-12-15,42.84000015258789
2020-12-16,41.779998779296875
2020-12-17,41.75
2020-12-18,42.02000045776367
2020-12-21,41.59000015258789
2020-12-22,41.5
2020-12-23,44.2400016784668
2020-12-24,44.540000915527344
2020-12-28,44.630001068115234
2020-12-29,43.040000915527344
2020-12-30,43.810001373291016
2020-12-31,43.83000183105469
2021-01-04,52.2400016784668
2021-01-05,53.13999938964844
2021-01-06,52.45000076293945
2021-01-07,51.869998931884766
2021-01-08,52.630001068115234
2021-01-11,53.13999938964844
2021-01-12,53.709999084472656
2021-01-13,54.029998779296875
2021-01-14,54.09000015258789
2021-01-15,53.689998626708984
2021-01-19,54.130001068115234
2021-01-20,54.119998931884766
2021-01-21,54.18000030517578
2021-01-22,54.36000061035156
2021-01-25,54.529998779296875
2021-01-26,54.20000076293945
2021-01-27,54.380001068115234
2021-01-28,52.880001068115234
2021-01-29,52.04999923706055
2021-02-01,53.380001068115234
2021-02-02,54.220001220703125
2021-02-03,54.119998931884766
2021-02-04,54.5099983215332
2021-02-05,54.279998779296875
2021-02-08,54.58000183105469
2021-02-09,54.7599983215332
2021-02-10,54.630001068115234
2021-02-11,54.630001068115234
2021-02-12,54.689998626708984
2021-02-16,54.849998474121094
2021-02-17,55.470001220703125
2021-02-18,55.939998626708984
2021-02-19,55.72999954223633
2021-02-22,55.040000915527344
2021-02-23,53.95000076293945
2021-02-24,54.709999084472656
2021-02-25,53.619998931884766
2021-02-26,53.400001525878906
2021-03-01,54.0
2021-03-02,53.880001068115234
2021-03-03,53.529998779296875
2021-03-04,53.2400016784668
2021-03-05,54.56999969482422
2021-03-08,54.650001525878906
2021-03-09,54.22999954223633
2021-03-10,54.59000015258789
2021-03-11,54.59000015258789
2021-03-12,55.15999984741211
2021-03-15,55.77000045776367
2021-03-16,55.15999984741211
2021-03-17,55.209999084472656
2021-03-18,54.970001220703125
2021-03-19,54.2599983215332
2021-03-22,55.08000183105469
2021-03-23,54.790000915527344
2021-03-24,54.7599983215332
2021-03-25,55.470001220703125
2021-03-26,55.630001068115234
2021-03-29,56.119998931884766
2021-03-30,56.040000915527344
2021-03-31,56.470001220703125
2021-04-01,56.869998931884766
2021-04-05,57.68000030517578
2021-04-06,57.709999084472656
2021-04-07,57.349998474121094
2021-04-08,57.709999084472656
2021-04-09,57.72999954223633
2021-04-12,58.33000183105469
2021-04-13,58.189998626708984
2021-04-14,57.9900016784668
2021-04-15,58.41999816894531
2021-04-16,58.529998779296875
2021-04-19,58.560001373291016
2021-04-20,58.22999954223633
2021-04-21,58.97999954223633
2021-04-22,59.15999984741211
2021-04-23,59.54999923706055
2021-04-26,59.41999816894531
2021-04-27,59.689998626708984
2021-04-28,60.369998931884766
2021-04-29,60.29999923706055
2021-04-30,59.970001220703125
2021-05-03,59.61000061035156
2021-05-04,59.0
2021-05-05,58.689998626708984
