,CREE
2018-11-26,44.099998474121094
2018-11-27,44.040000915527344
2018-11-28,46.09000015258789
2018-11-29,45.959999084472656
2018-11-30,44.13999938964844
2018-12-03,46.22999954223633
2018-12-04,45.31999969482422
2018-12-06,45.970001220703125
2018-12-07,43.869998931884766
2018-12-10,44.130001068115234
2018-12-11,44.91999816894531
2018-12-12,45.0099983215332
2018-12-13,44.880001068115234
2018-12-14,43.52000045776367
2018-12-17,43.470001220703125
2018-12-18,43.849998474121094
2018-12-19,42.9900016784668
2018-12-20,41.709999084472656
2018-12-21,40.209999084472656
2018-12-24,38.70000076293945
2018-12-26,41.7400016784668
2018-12-27,41.77000045776367
2018-12-28,41.38999938964844
2018-12-31,42.779998779296875
2019-01-02,42.040000915527344
2019-01-03,39.689998626708984
2019-01-04,41.130001068115234
2019-01-07,41.65999984741211
2019-01-08,44.380001068115234
2019-01-09,45.45000076293945
2019-01-10,46.29999923706055
2019-01-11,47.060001373291016
2019-01-14,46.5
2019-01-15,47.689998626708984
2019-01-16,47.65999984741211
2019-01-17,48.38999938964844
2019-01-18,48.40999984741211
2019-01-22,47.150001525878906
2019-01-23,47.5099983215332
2019-01-24,48.56999969482422
2019-01-25,50.41999816894531
2019-01-28,49.31999969482422
2019-01-29,48.029998779296875
2019-01-30,49.41999816894531
2019-01-31,50.43000030517578
2019-02-01,50.5
2019-02-04,50.40999984741211
2019-02-05,51.04999923706055
2019-02-06,52.20000076293945
2019-02-07,50.599998474121094
2019-02-08,51.119998931884766
2019-02-11,51.84000015258789
2019-02-12,52.130001068115234
2019-02-13,52.040000915527344
2019-02-14,52.20000076293945
2019-02-15,52.22999954223633
2019-02-19,50.880001068115234
2019-02-20,51.7400016784668
2019-02-21,51.779998779296875
2019-02-22,52.52000045776367
2019-02-25,53.47999954223633
2019-02-26,53.77000045776367
2019-02-27,53.959999084472656
2019-02-28,54.40999984741211
2019-03-01,54.95000076293945
2019-03-04,54.4900016784668
2019-03-05,54.400001525878906
2019-03-06,52.83000183105469
2019-03-07,52.709999084472656
2019-03-08,52.06999969482422
2019-03-11,53.709999084472656
2019-03-12,53.84000015258789
2019-03-13,54.029998779296875
2019-03-14,53.56999969482422
2019-03-15,56.869998931884766
2019-03-18,56.93000030517578
2019-03-19,57.279998779296875
2019-03-20,57.880001068115234
2019-03-21,59.439998626708984
2019-03-22,56.5099983215332
2019-03-25,56.380001068115234
2019-03-26,55.81999969482422
2019-03-27,55.63999938964844
2019-03-28,56.4900016784668
2019-03-29,57.220001220703125
2019-04-01,59.650001525878906
2019-04-02,60.380001068115234
2019-04-03,60.88999938964844
2019-04-04,62.060001373291016
2019-04-05,62.75
2019-04-08,62.709999084472656
2019-04-09,62.58000183105469
2019-04-10,63.66999816894531
2019-04-11,63.33000183105469
2019-04-12,65.01000213623047
2019-04-15,65.48999786376953
2019-04-16,66.4000015258789
2019-04-17,67.19999694824219
2019-04-18,67.16999816894531
2019-04-22,67.41000366210938
2019-04-23,68.5
2019-04-24,68.2699966430664
2019-04-25,67.61000061035156
2019-04-26,65.48999786376953
2019-04-29,65.73999786376953
2019-04-30,66.08999633789062
2019-05-01,64.77999877929688
2019-05-02,66.19000244140625
2019-05-03,68.20999908447266
2019-05-06,67.13999938964844
2019-05-07,65.25
2019-05-08,64.55000305175781
2019-05-09,63.18000030517578
2019-05-10,64.5
2019-05-13,60.619998931884766
2019-05-14,62.61000061035156
2019-05-15,64.5199966430664
2019-05-16,64.25
2019-05-17,63.150001525878906
2019-05-20,57.40999984741211
2019-05-21,58.88999938964844
2019-05-22,58.33000183105469
2019-05-23,56.61000061035156
2019-05-24,57.529998779296875
2019-05-28,57.13999938964844
2019-05-29,56.66999816894531
2019-05-30,56.560001373291016
2019-05-31,55.13999938964844
2019-06-03,53.939998626708984
2019-06-04,56.27000045776367
2019-06-05,56.2400016784668
2019-06-06,56.130001068115234
2019-06-07,57.130001068115234
2019-06-10,59.38999938964844
2019-06-11,58.540000915527344
2019-06-12,56.81999969482422
2019-06-13,57.95000076293945
2019-06-14,54.58000183105469
2019-06-17,54.63999938964844
2019-06-18,58.4900016784668
2019-06-19,57.83000183105469
2019-06-20,57.849998474121094
2019-06-21,57.150001525878906
2019-06-24,57.2599983215332
2019-06-25,55.150001525878906
2019-06-26,57.27000045776367
2019-06-27,58.689998626708984
2019-06-28,56.18000030517578
2019-07-01,59.34000015258789
2019-07-02,58.29999923706055
2019-07-03,58.9900016784668
2019-07-05,59.58000183105469
2019-07-08,59.27000045776367
2019-07-09,59.970001220703125
2019-07-10,59.72999954223633
2019-07-11,58.45000076293945
2019-07-12,59.7599983215332
2019-07-15,59.77000045776367
2019-07-16,59.209999084472656
2019-07-17,58.2400016784668
2019-07-18,59.34000015258789
2019-07-19,58.13999938964844
2019-07-22,59.650001525878906
2019-07-23,61.38999938964844
2019-07-24,62.25
2019-07-25,62.0
2019-07-26,63.02000045776367
2019-07-29,62.369998931884766
2019-07-30,62.68000030517578
2019-07-31,62.18000030517578
2019-08-01,61.52000045776367
2019-08-02,60.04999923706055
2019-08-05,56.47999954223633
2019-08-06,58.75
2019-08-07,58.810001373291016
2019-08-08,61.720001220703125
2019-08-09,58.119998931884766
2019-08-12,57.41999816894531
2019-08-13,58.400001525878906
2019-08-14,57.13999938964844
2019-08-15,57.189998626708984
2019-08-16,58.79999923706055
2019-08-19,58.279998779296875
2019-08-20,58.2400016784668
2019-08-21,49.0099983215332
2019-08-22,47.79999923706055
2019-08-23,47.099998474121094
2019-08-26,43.18000030517578
2019-08-27,43.88999938964844
2019-08-28,43.900001525878906
2019-08-29,44.290000915527344
2019-08-30,42.93000030517578
2019-09-03,41.779998779296875
2019-09-04,42.65999984741211
2019-09-05,43.619998931884766
2019-09-06,45.81999969482422
2019-09-09,47.02000045776367
2019-09-10,47.529998779296875
2019-09-11,48.81999969482422
2019-09-12,50.77000045776367
2019-09-13,51.90999984741211
2019-09-16,52.150001525878906
2019-09-17,51.45000076293945
2019-09-18,51.2400016784668
2019-09-19,50.84000015258789
2019-09-20,49.7599983215332
2019-09-23,51.599998474121094
2019-09-24,50.08000183105469
2019-09-25,50.27000045776367
2019-09-26,49.040000915527344
2019-09-27,48.18000030517578
2019-09-30,49.0
2019-10-01,49.220001220703125
2019-10-02,47.470001220703125
2019-10-03,48.630001068115234
2019-10-04,49.689998626708984
2019-10-07,49.45000076293945
2019-10-08,45.65999984741211
2019-10-09,46.91999816894531
2019-10-10,47.630001068115234
2019-10-11,47.58000183105469
2019-10-14,46.27000045776367
2019-10-15,48.70000076293945
2019-10-16,47.40999984741211
2019-10-17,46.41999816894531
2019-10-18,44.36000061035156
2019-10-21,44.599998474121094
2019-10-22,44.88999938964844
2019-10-23,44.52000045776367
2019-10-24,45.18000030517578
2019-10-25,45.97999954223633
2019-10-28,48.0099983215332
2019-10-29,48.290000915527344
2019-10-30,48.119998931884766
2019-10-31,47.72999954223633
2019-11-01,46.0099983215332
2019-11-04,49.34000015258789
2019-11-05,51.08000183105469
2019-11-06,49.84000015258789
2019-11-07,49.13999938964844
2019-11-08,49.38999938964844
2019-11-11,48.91999816894531
2019-11-12,48.630001068115234
2019-11-13,47.459999084472656
2019-11-14,47.439998626708984
2019-11-15,48.75
2019-11-18,47.56999969482422
2019-11-19,47.97999954223633
2019-11-20,44.09000015258789
2019-11-21,44.11000061035156
2019-11-22,45.88999938964844
2019-11-25,46.18000030517578
2019-11-26,44.939998626708984
2019-11-27,45.02000045776367
2019-11-29,44.209999084472656
2019-12-02,42.90999984741211
2019-12-03,42.56999969482422
2019-12-04,43.5
2019-12-05,43.650001525878906
2019-12-06,44.58000183105469
2019-12-09,43.31999969482422
2019-12-10,43.70000076293945
2019-12-11,45.38999938964844
2019-12-12,46.060001373291016
2019-12-13,45.369998931884766
2019-12-16,45.290000915527344
2019-12-17,46.22999954223633
2019-12-18,47.290000915527344
2019-12-19,47.880001068115234
2019-12-20,48.18000030517578
2019-12-23,47.41999816894531
2019-12-24,47.2599983215332
2019-12-26,47.4900016784668
2019-12-27,46.90999984741211
2019-12-30,46.459999084472656
2019-12-31,46.150001525878906
2020-01-02,46.5
2020-01-03,45.59000015258789
2020-01-06,46.189998626708984
2020-01-07,46.84000015258789
2020-01-08,47.290000915527344
2020-01-09,47.91999816894531
2020-01-10,49.290000915527344
2020-01-13,50.15999984741211
2020-01-14,50.900001525878906
2020-01-15,51.279998779296875
2020-01-16,52.209999084472656
2020-01-17,52.36000061035156
2020-01-21,52.29999923706055
2020-01-22,52.040000915527344
2020-01-23,53.91999816894531
2020-01-24,51.86000061035156
2020-01-27,50.7400016784668
2020-01-28,52.34000015258789
2020-01-29,50.689998626708984
2020-01-30,46.86000061035156
2020-01-31,46.4900016784668
2020-02-03,47.31999969482422
2020-02-04,51.08000183105469
2020-02-05,50.7599983215332
2020-02-06,50.41999816894531
2020-02-07,47.060001373291016
2020-02-10,47.93000030517578
2020-02-11,48.58000183105469
2020-02-12,49.349998474121094
2020-02-13,49.43000030517578
2020-02-14,48.40999984741211
2020-02-18,47.06999969482422
2020-02-19,48.22999954223633
2020-02-20,49.279998779296875
2020-02-21,47.38999938964844
2020-02-24,46.0
2020-02-25,44.25
2020-02-26,44.84000015258789
2020-02-27,43.40999984741211
2020-02-28,44.72999954223633
2020-03-02,46.68000030517578
2020-03-03,45.060001373291016
2020-03-04,46.27000045776367
2020-03-05,46.43000030517578
2020-03-06,43.88999938964844
2020-03-09,38.880001068115234
2020-03-10,39.630001068115234
2020-03-11,35.34000015258789
2020-03-12,29.149999618530273
2020-03-13,33.04999923706055
2020-03-16,29.75
2020-03-17,35.880001068115234
2020-03-18,34.560001373291016
2020-03-19,37.779998779296875
2020-03-20,34.38999938964844
2020-03-23,32.97999954223633
2020-03-24,37.619998931884766
2020-03-25,38.33000183105469
2020-03-26,41.08000183105469
2020-03-27,36.68000030517578
2020-03-30,36.869998931884766
2020-03-31,35.459999084472656
2020-04-01,31.450000762939453
2020-04-02,34.0099983215332
2020-04-03,33.63999938964844
2020-04-06,38.18000030517578
2020-04-07,37.150001525878906
2020-04-08,39.15999984741211
2020-04-09,38.47999954223633
2020-04-13,37.91999816894531
2020-04-14,39.66999816894531
2020-04-15,38.790000915527344
2020-04-16,35.709999084472656
2020-04-17,35.400001525878906
2020-04-20,35.33000183105469
2020-04-21,34.869998931884766
2020-04-22,36.84000015258789
2020-04-23,37.36000061035156
2020-04-24,38.040000915527344
2020-04-27,39.7400016784668
2020-04-28,41.41999816894531
2020-04-29,46.25
2020-04-30,43.130001068115234
2020-05-01,39.790000915527344
2020-05-04,40.099998474121094
2020-05-05,40.58000183105469
2020-05-06,41.150001525878906
2020-05-07,43.36000061035156
2020-05-08,46.650001525878906
2020-05-11,45.83000183105469
2020-05-12,44.70000076293945
2020-05-13,43.65999984741211
2020-05-14,43.130001068115234
2020-05-15,42.75
2020-05-18,49.38999938964844
2020-05-19,49.650001525878906
2020-05-20,53.689998626708984
2020-05-21,50.959999084472656
2020-05-22,51.72999954223633
2020-05-26,55.16999816894531
2020-05-27,55.95000076293945
2020-05-28,52.970001220703125
2020-05-29,52.689998626708984
2020-06-01,52.869998931884766
2020-06-02,53.93000030517578
2020-06-03,56.79999923706055
2020-06-04,57.380001068115234
2020-06-05,59.2599983215332
2020-06-08,60.79999923706055
2020-06-09,61.689998626708984
2020-06-10,60.20000076293945
2020-06-11,57.880001068115234
2020-06-12,61.0099983215332
2020-06-15,60.709999084472656
2020-06-16,60.810001373291016
2020-06-17,60.90999984741211
2020-06-18,59.83000183105469
2020-06-19,60.5099983215332
2020-06-22,59.5
2020-06-23,60.11000061035156
2020-06-24,58.5
2020-06-25,58.400001525878906
2020-06-26,57.7400016784668
2020-06-29,58.29999923706055
2020-06-30,59.189998626708984
2020-07-01,57.5099983215332
2020-07-02,58.810001373291016
2020-07-06,61.439998626708984
2020-07-07,58.849998474121094
2020-07-08,60.779998779296875
2020-07-09,62.369998931884766
2020-07-10,63.0099983215332
2020-07-13,60.7599983215332
2020-07-14,64.33999633789062
2020-07-15,66.25
2020-07-16,66.27999877929688
2020-07-17,66.2300033569336
2020-07-20,67.33999633789062
2020-07-21,66.9000015258789
2020-07-22,67.16999816894531
2020-07-23,66.04000091552734
2020-07-24,66.05000305175781
2020-07-27,67.94000244140625
2020-07-28,68.22000122070312
2020-07-29,69.83000183105469
2020-07-30,69.12999725341797
2020-07-31,68.91999816894531
2020-08-03,70.12000274658203
2020-08-04,72.33000183105469
2020-08-05,72.94999694824219
2020-08-06,73.33999633789062
2020-08-07,72.66000366210938
2020-08-10,73.69000244140625
2020-08-11,73.29000091552734
2020-08-12,72.97000122070312
2020-08-13,72.3499984741211
2020-08-14,72.33999633789062
2020-08-17,72.37999725341797
2020-08-18,68.44000244140625
2020-08-19,63.310001373291016
2020-08-20,61.2599983215332
2020-08-21,60.369998931884766
2020-08-24,61.93000030517578
2020-08-25,62.709999084472656
2020-08-26,62.68000030517578
2020-08-27,62.29999923706055
2020-08-28,63.7400016784668
2020-08-31,63.099998474121094
2020-09-01,63.9900016784668
2020-09-02,66.66999816894531
2020-09-03,61.15999984741211
2020-09-04,60.77000045776367
2020-09-08,58.060001373291016
2020-09-09,59.72999954223633
2020-09-10,59.09000015258789
2020-09-11,59.86000061035156
2020-09-14,62.63999938964844
2020-09-15,64.36000061035156
2020-09-16,65.4000015258789
2020-09-17,63.630001068115234
2020-09-18,62.369998931884766
2020-09-21,58.40999984741211
2020-09-22,61.220001220703125
2020-09-23,57.7400016784668
2020-09-24,59.06999969482422
2020-09-25,60.02000045776367
2020-09-28,62.459999084472656
2020-09-29,62.709999084472656
2020-09-30,63.7400016784668
2020-10-01,65.83000183105469
2020-10-02,64.06999969482422
2020-10-05,66.30000305175781
2020-10-06,65.62999725341797
2020-10-07,67.91999816894531
2020-10-08,69.02999877929688
2020-10-09,69.54000091552734
2020-10-12,69.05000305175781
2020-10-13,71.48999786376953
2020-10-14,71.37999725341797
2020-10-15,71.37000274658203
2020-10-16,71.29000091552734
2020-10-19,73.93000030517578
2020-10-20,73.26000213623047
2020-10-21,71.56999969482422
2020-10-22,71.91000366210938
2020-10-23,72.52999877929688
2020-10-26,71.19000244140625
2020-10-27,68.0
2020-10-28,66.22000122070312
2020-10-29,63.209999084472656
2020-10-30,63.599998474121094
2020-11-02,63.86000061035156
2020-11-03,64.93000030517578
2020-11-04,64.01000213623047
2020-11-05,68.69999694824219
2020-11-06,70.91000366210938
2020-11-09,65.36000061035156
2020-11-10,63.52000045776367
2020-11-11,68.31999969482422
2020-11-12,68.75
2020-11-13,69.91000366210938
2020-11-16,71.30999755859375
2020-11-17,71.5999984741211
2020-11-18,72.61000061035156
2020-11-19,81.0
2020-11-20,82.0999984741211
2020-11-23,88.9800033569336
2020-11-24,89.75
2020-11-25,88.81999969482422
2020-11-27,92.18000030517578
2020-11-30,90.38999938964844
2020-12-01,89.69999694824219
2020-12-02,89.69000244140625
2020-12-03,91.81999969482422
2020-12-04,93.5
2020-12-07,90.7699966430664
2020-12-08,99.05999755859375
2020-12-09,96.37000274658203
2020-12-10,93.62999725341797
2020-12-11,92.80000305175781
2020-12-14,91.27999877929688
2020-12-15,91.83000183105469
2020-12-16,90.73999786376953
2020-12-17,95.8499984741211
2020-12-18,97.72000122070312
2020-12-21,99.3499984741211
2020-12-22,103.41000366210938
2020-12-23,104.83000183105469
2020-12-24,103.0999984741211
2020-12-28,101.0199966430664
2020-12-29,97.19999694824219
2020-12-30,104.38999938964844
2020-12-31,105.9000015258789
2021-01-04,106.98999786376953
2021-01-05,106.9800033569336
2021-01-06,113.80999755859375
2021-01-07,115.44999694824219
2021-01-08,113.79000091552734
2021-01-11,117.37000274658203
2021-01-12,120.54000091552734
2021-01-13,119.58999633789062
2021-01-14,123.52999877929688
2021-01-15,117.16000366210938
2021-01-19,120.08999633789062
2021-01-20,114.5
2021-01-21,115.16999816894531
2021-01-22,114.37000274658203
2021-01-25,111.12000274658203
2021-01-26,106.61000061035156
2021-01-27,102.18000030517578
2021-01-28,104.73999786376953
2021-01-29,101.08000183105469
2021-02-01,114.13999938964844
2021-02-02,116.30000305175781
2021-02-03,113.66000366210938
2021-02-04,117.69000244140625
2021-02-05,117.7300033569336
2021-02-08,123.0199966430664
2021-02-09,122.2699966430664
2021-02-10,123.47000122070312
2021-02-11,128.27999877929688
2021-02-12,123.08000183105469
2021-02-16,118.83000183105469
2021-02-17,116.62999725341797
2021-02-18,116.55999755859375
2021-02-19,125.86000061035156
2021-02-22,117.0999984741211
2021-02-23,117.91999816894531
2021-02-24,118.26000213623047
2021-02-25,105.20999908447266
2021-02-26,113.45999908447266
2021-03-01,118.44000244140625
2021-03-02,114.11000061035156
2021-03-03,109.94999694824219
2021-03-04,102.01000213623047
2021-03-05,106.48999786376953
2021-03-08,94.12000274658203
2021-03-09,101.37000274658203
2021-03-10,102.79000091552734
2021-03-11,111.1500015258789
2021-03-12,110.0999984741211
2021-03-15,112.16999816894531
2021-03-16,114.02999877929688
2021-03-17,116.37999725341797
2021-03-18,105.41999816894531
2021-03-19,106.7699966430664
2021-03-22,108.69000244140625
2021-03-23,101.76000213623047
2021-03-24,101.16999816894531
2021-03-25,102.73999786376953
2021-03-26,107.5
2021-03-29,100.44999694824219
2021-03-30,102.69000244140625
2021-03-31,108.12999725341797
2021-04-01,115.2300033569336
2021-04-05,115.73999786376953
2021-04-06,117.56999969482422
2021-04-07,114.2300033569336
2021-04-08,114.91999816894531
2021-04-09,111.0199966430664
2021-04-12,111.37000274658203
2021-04-13,110.94000244140625
2021-04-14,110.69999694824219
2021-04-15,113.80999755859375
2021-04-16,112.08000183105469
2021-04-19,109.69000244140625
2021-04-20,103.08999633789062
2021-04-21,109.02999877929688
2021-04-22,108.72000122070312
2021-04-23,114.7699966430664
2021-04-26,119.0199966430664
2021-04-27,116.63999938964844
2021-04-28,112.7300033569336
2021-04-29,98.52999877929688
2021-04-30,99.41999816894531
2021-05-03,97.06999969482422
2021-05-04,94.25
2021-05-05,94.08999633789062
2021-05-06,94.1500015258789
2021-05-07,95.68000030517578
2021-05-10,92.06999969482422
