,EXPO
2018-03-13,39.375
2018-03-14,39.724998474121094
2018-03-15,39.900001525878906
2018-03-16,40.32500076293945
2018-03-19,39.974998474121094
2018-03-20,40.17499923706055
2018-03-21,39.82500076293945
2018-03-22,38.875
2018-03-23,38.400001525878906
2018-03-26,39.125
2018-03-27,38.900001525878906
2018-03-28,39.125
2018-03-29,39.32500076293945
2018-04-02,38.599998474121094
2018-04-03,39.57500076293945
2018-04-04,39.92499923706055
2018-04-05,40.20000076293945
2018-04-06,39.70000076293945
2018-04-09,39.29999923706055
2018-04-10,40.04999923706055
2018-04-11,40.32500076293945
2018-04-12,40.45000076293945
2018-04-13,40.45000076293945
2018-04-16,41.224998474121094
2018-04-17,41.70000076293945
2018-04-18,42.375
2018-04-19,42.29999923706055
2018-04-20,42.92499923706055
2018-04-23,42.900001525878906
2018-04-24,42.849998474121094
2018-04-25,43.125
2018-04-26,43.400001525878906
2018-04-27,43.45000076293945
2018-04-30,43.20000076293945
2018-05-01,43.45000076293945
2018-05-02,43.400001525878906
2018-05-03,43.474998474121094
2018-05-04,43.900001525878906
2018-05-07,44.20000076293945
2018-05-08,44.125
2018-05-09,44.150001525878906
2018-05-10,44.45000076293945
2018-05-11,44.82500076293945
2018-05-14,45.525001525878906
2018-05-15,46.0
2018-05-16,46.875
2018-05-17,46.5
2018-05-18,47.07500076293945
2018-05-21,47.099998474121094
2018-05-22,46.95000076293945
2018-05-23,47.375
2018-05-24,47.92499923706055
2018-05-25,48.25
2018-05-29,48.599998474121094
2018-05-30,49.70000076293945
2018-05-31,49.150001525878906
2018-06-01,50.70000076293945
2018-06-04,50.025001525878906
2018-06-05,51.400001525878906
2018-06-06,52.29999923706055
2018-06-07,51.82500076293945
2018-06-08,50.20000076293945
2018-06-11,51.599998474121094
2018-06-12,49.45000076293945
2018-06-13,49.25
2018-06-14,49.900001525878906
2018-06-15,49.95000076293945
2018-06-18,50.849998474121094
2018-06-19,50.5
2018-06-20,50.54999923706055
2018-06-21,49.599998474121094
2018-06-22,50.25
2018-06-25,49.25
2018-06-26,49.75
2018-06-27,48.95000076293945
2018-06-28,48.95000076293945
2018-06-29,48.29999923706055
2018-07-02,49.400001525878906
2018-07-03,48.45000076293945
2018-07-05,50.0
2018-07-06,50.5
2018-07-09,50.29999923706055
2018-07-10,49.54999923706055
2018-07-11,49.75
2018-07-12,49.95000076293945
2018-07-13,49.95000076293945
2018-07-16,50.04999923706055
2018-07-17,50.099998474121094
2018-07-18,50.349998474121094
2018-07-19,50.45000076293945
2018-07-20,48.849998474121094
2018-07-23,49.5
2018-07-24,50.04999923706055
2018-07-25,50.5
2018-07-26,50.29999923706055
2018-07-27,49.25
2018-07-30,48.400001525878906
2018-07-31,48.900001525878906
2018-08-01,50.20000076293945
2018-08-02,50.349998474121094
2018-08-03,49.400001525878906
2018-08-06,50.45000076293945
2018-08-07,50.630001068115234
2018-08-08,50.349998474121094
2018-08-09,50.04999923706055
2018-08-10,50.349998474121094
2018-08-13,50.400001525878906
2018-08-14,51.54999923706055
2018-08-15,50.349998474121094
2018-08-16,50.75
2018-08-17,50.79999923706055
2018-08-20,51.04999923706055
2018-08-21,51.900001525878906
2018-08-22,52.45000076293945
2018-08-23,52.0
2018-08-24,52.79999923706055
2018-08-27,51.95000076293945
2018-08-28,51.20000076293945
2018-08-29,51.349998474121094
2018-08-30,51.70000076293945
2018-08-31,52.349998474121094
2018-09-04,52.650001525878906
2018-09-05,53.25
2018-09-06,53.150001525878906
2018-09-07,52.900001525878906
2018-09-10,53.5
2018-09-11,52.54999923706055
2018-09-12,53.099998474121094
2018-09-13,53.75
2018-09-14,54.5
2018-09-17,53.650001525878906
2018-09-18,53.79999923706055
2018-09-19,52.20000076293945
2018-09-20,52.25
2018-09-21,52.650001525878906
2018-09-24,52.5
2018-09-25,53.45000076293945
2018-09-26,52.400001525878906
2018-09-27,52.150001525878906
2018-09-28,53.599998474121094
2018-10-01,52.43000030517578
2018-10-02,52.09000015258789
2018-10-03,52.65999984741211
2018-10-04,51.5
2018-10-05,50.970001220703125
2018-10-08,50.7599983215332
2018-10-09,51.099998474121094
2018-10-10,49.13999938964844
2018-10-11,47.81999969482422
2018-10-12,48.060001373291016
2018-10-15,47.849998474121094
2018-10-16,48.68000030517578
2018-10-17,48.470001220703125
2018-10-18,47.31999969482422
2018-10-19,48.81999969482422
2018-10-22,49.720001220703125
2018-10-23,49.290000915527344
2018-10-24,47.349998474121094
2018-10-25,49.06999969482422
2018-10-26,49.04999923706055
2018-10-29,49.04999923706055
2018-10-30,49.810001373291016
2018-10-31,50.459999084472656
2018-11-01,49.72999954223633
2018-11-02,50.689998626708984
2018-11-05,51.540000915527344
2018-11-06,52.7599983215332
2018-11-07,53.29999923706055
2018-11-08,53.29999923706055
2018-11-09,52.83000183105469
2018-11-12,52.63999938964844
2018-11-13,52.650001525878906
2018-11-14,52.95000076293945
2018-11-15,53.81999969482422
2018-11-16,52.97999954223633
2018-11-19,52.099998474121094
2018-11-20,50.15999984741211
2018-11-21,50.4900016784668
2018-11-23,50.689998626708984
2018-11-26,51.630001068115234
2018-11-27,50.75
2018-11-28,51.099998474121094
2018-11-29,50.34000015258789
2018-11-30,50.31999969482422
2018-12-03,50.27000045776367
2018-12-04,48.04999923706055
2018-12-06,48.689998626708984
2018-12-07,48.209999084472656
2018-12-10,48.31999969482422
2018-12-11,49.029998779296875
2018-12-12,50.4900016784668
2018-12-13,50.5
2018-12-14,49.810001373291016
2018-12-17,48.81999969482422
2018-12-18,49.72999954223633
2018-12-19,49.369998931884766
2018-12-20,48.400001525878906
2018-12-21,46.83000183105469
2018-12-24,46.70000076293945
2018-12-26,48.81999969482422
2018-12-27,49.369998931884766
2018-12-28,49.91999816894531
2018-12-31,50.709999084472656
2019-01-02,50.0099983215332
2019-01-03,49.33000183105469
2019-01-04,50.650001525878906
2019-01-07,49.84000015258789
2019-01-08,51.779998779296875
2019-01-09,52.369998931884766
2019-01-10,51.5
2019-01-11,51.689998626708984
2019-01-14,51.099998474121094
2019-01-15,52.34000015258789
2019-01-16,51.869998931884766
2019-01-17,53.0099983215332
2019-01-18,52.959999084472656
2019-01-22,51.540000915527344
2019-01-23,50.81999969482422
2019-01-24,50.47999954223633
2019-01-25,50.40999984741211
2019-01-28,49.380001068115234
2019-01-29,48.84000015258789
2019-01-30,49.66999816894531
2019-01-31,49.959999084472656
2019-02-01,50.279998779296875
2019-02-04,50.720001220703125
2019-02-05,51.290000915527344
2019-02-06,51.2400016784668
2019-02-07,51.58000183105469
2019-02-08,51.77000045776367
2019-02-11,52.52000045776367
2019-02-12,52.9900016784668
2019-02-13,54.18000030517578
2019-02-14,54.95000076293945
2019-02-15,55.77000045776367
2019-02-19,55.81999969482422
2019-02-20,56.72999954223633
2019-02-21,56.540000915527344
2019-02-22,57.68000030517578
2019-02-25,57.36000061035156
2019-02-26,56.099998474121094
2019-02-27,56.15999984741211
2019-02-28,56.630001068115234
2019-03-01,56.9900016784668
2019-03-04,55.77000045776367
2019-03-05,56.54999923706055
2019-03-06,55.75
2019-03-07,56.279998779296875
2019-03-08,55.93000030517578
2019-03-11,56.560001373291016
2019-03-12,56.38999938964844
2019-03-13,56.91999816894531
2019-03-14,57.119998931884766
2019-03-15,57.0
2019-03-18,57.25
2019-03-19,57.38999938964844
2019-03-20,56.939998626708984
2019-03-21,57.7400016784668
2019-03-22,56.849998474121094
2019-03-25,57.220001220703125
2019-03-26,57.43000030517578
2019-03-27,57.45000076293945
2019-03-28,58.0099983215332
2019-03-29,57.720001220703125
2019-04-01,57.689998626708984
2019-04-02,56.88999938964844
2019-04-03,56.689998626708984
2019-04-04,56.36000061035156
2019-04-05,56.4900016784668
2019-04-08,56.369998931884766
2019-04-09,56.06999969482422
2019-04-10,57.04999923706055
2019-04-11,56.689998626708984
2019-04-12,56.36000061035156
2019-04-15,56.31999969482422
2019-04-16,56.349998474121094
2019-04-17,56.13999938964844
2019-04-18,56.45000076293945
2019-04-22,55.68000030517578
2019-04-23,56.029998779296875
2019-04-24,57.77000045776367
2019-04-25,56.88999938964844
2019-04-26,56.63999938964844
2019-04-29,56.58000183105469
2019-04-30,56.619998931884766
2019-05-01,55.91999816894531
2019-05-02,56.2400016784668
2019-05-03,57.25
2019-05-06,57.31999969482422
2019-05-07,56.099998474121094
2019-05-08,55.11000061035156
2019-05-09,55.59000015258789
2019-05-10,55.56999969482422
2019-05-13,54.97999954223633
2019-05-14,55.25
2019-05-15,55.45000076293945
2019-05-16,56.06999969482422
2019-05-17,56.08000183105469
2019-05-20,57.25
2019-05-21,57.63999938964844
2019-05-22,57.310001373291016
2019-05-23,56.15999984741211
2019-05-24,56.380001068115234
2019-05-28,57.58000183105469
2019-05-29,56.13999938964844
2019-05-30,56.09000015258789
2019-05-31,56.04999923706055
2019-06-03,55.34000015258789
2019-06-04,56.88999938964844
2019-06-05,57.97999954223633
2019-06-06,57.869998931884766
2019-06-07,57.79999923706055
2019-06-10,58.25
2019-06-11,58.380001068115234
2019-06-12,58.91999816894531
2019-06-13,57.9900016784668
2019-06-14,57.91999816894531
2019-06-17,58.04999923706055
2019-06-18,58.459999084472656
2019-06-19,59.38999938964844
2019-06-20,59.439998626708984
2019-06-21,59.220001220703125
2019-06-24,58.70000076293945
2019-06-25,57.290000915527344
2019-06-26,57.0099983215332
2019-06-27,58.38999938964844
2019-06-28,58.540000915527344
2019-07-01,58.27000045776367
2019-07-02,58.099998474121094
2019-07-03,59.380001068115234
2019-07-05,58.75
2019-07-08,58.33000183105469
2019-07-09,58.619998931884766
2019-07-10,58.810001373291016
2019-07-11,59.15999984741211
2019-07-12,60.150001525878906
2019-07-15,60.380001068115234
2019-07-16,60.52000045776367
2019-07-17,60.810001373291016
2019-07-18,61.540000915527344
2019-07-19,66.51000213623047
2019-07-22,66.87000274658203
2019-07-23,67.30999755859375
2019-07-24,67.48999786376953
2019-07-25,67.33999633789062
2019-07-26,68.3499984741211
2019-07-29,68.51000213623047
2019-07-30,68.81999969482422
2019-07-31,68.80000305175781
2019-08-01,68.06999969482422
2019-08-02,67.31999969482422
2019-08-05,66.7699966430664
2019-08-06,67.33999633789062
2019-08-07,68.66000366210938
2019-08-08,70.66000366210938
2019-08-09,69.97000122070312
2019-08-12,69.94000244140625
2019-08-13,70.23999786376953
2019-08-14,69.27999877929688
2019-08-15,70.05000305175781
2019-08-16,71.38999938964844
2019-08-19,70.72000122070312
2019-08-20,70.47000122070312
2019-08-21,70.88999938964844
2019-08-22,69.83999633789062
2019-08-23,68.36000061035156
2019-08-26,69.73999786376953
2019-08-27,69.51000213623047
2019-08-28,70.51000213623047
2019-08-29,70.27999877929688
2019-08-30,70.88999938964844
2019-09-03,70.0999984741211
2019-09-04,70.61000061035156
2019-09-05,70.83000183105469
2019-09-06,70.80000305175781
2019-09-09,69.93000030517578
2019-09-10,68.80999755859375
2019-09-11,69.25
2019-09-12,69.91000366210938
2019-09-13,69.91999816894531
2019-09-16,69.95999908447266
2019-09-17,71.68000030517578
2019-09-18,71.80999755859375
2019-09-19,71.56999969482422
2019-09-20,70.7300033569336
2019-09-23,70.18000030517578
2019-09-24,69.66999816894531
2019-09-25,70.68000030517578
2019-09-26,70.20999908447266
2019-09-27,69.63999938964844
2019-09-30,69.9000015258789
2019-10-01,68.5199966430664
2019-10-02,68.9000015258789
2019-10-03,69.05000305175781
2019-10-04,70.36000061035156
2019-10-07,70.55000305175781
2019-10-08,69.37999725341797
2019-10-09,69.7300033569336
2019-10-10,70.05000305175781
2019-10-11,70.41999816894531
2019-10-14,69.52999877929688
2019-10-15,69.31999969482422
2019-10-16,69.44000244140625
2019-10-17,70.80000305175781
2019-10-18,65.62999725341797
2019-10-21,64.62999725341797
2019-10-22,64.33999633789062
2019-10-23,64.44000244140625
2019-10-24,65.19000244140625
2019-10-25,63.040000915527344
2019-10-28,63.83000183105469
2019-10-29,64.5199966430664
2019-10-30,64.48999786376953
2019-10-31,63.529998779296875
2019-11-01,64.0
2019-11-04,64.11000061035156
2019-11-05,64.08000183105469
2019-11-06,64.33999633789062
2019-11-07,62.959999084472656
2019-11-08,62.9900016784668
2019-11-11,62.91999816894531
2019-11-12,62.70000076293945
2019-11-13,62.5
2019-11-14,62.7599983215332
2019-11-15,63.45000076293945
2019-11-18,62.400001525878906
2019-11-19,62.970001220703125
2019-11-20,62.869998931884766
2019-11-21,62.04999923706055
2019-11-22,61.47999954223633
2019-11-25,62.959999084472656
2019-11-26,64.0999984741211
2019-11-27,64.30999755859375
2019-11-29,63.54999923706055
2019-12-02,62.9900016784668
2019-12-03,63.529998779296875
2019-12-04,64.55999755859375
2019-12-05,64.94000244140625
2019-12-06,65.55000305175781
2019-12-09,65.4000015258789
2019-12-10,65.77999877929688
2019-12-11,66.73999786376953
2019-12-12,66.08999633789062
2019-12-13,66.63999938964844
2019-12-16,67.23999786376953
2019-12-17,68.86000061035156
2019-12-18,68.62000274658203
2019-12-19,69.61000061035156
2019-12-20,70.1500015258789
2019-12-23,69.72000122070312
2019-12-24,69.6500015258789
2019-12-26,69.5
2019-12-27,69.5
2019-12-30,69.11000061035156
2019-12-31,69.01000213623047
2020-01-02,69.9000015258789
2020-01-03,70.45999908447266
2020-01-06,69.41999816894531
2020-01-07,69.02999877929688
2020-01-08,68.83000183105469
2020-01-09,69.44999694824219
2020-01-10,70.27999877929688
2020-01-13,70.56999969482422
2020-01-14,70.55000305175781
2020-01-15,71.43000030517578
2020-01-16,72.61000061035156
2020-01-17,72.06999969482422
2020-01-21,72.16999816894531
2020-01-22,72.73999786376953
2020-01-23,73.36000061035156
2020-01-24,72.4000015258789
2020-01-27,73.18000030517578
2020-01-28,73.6500015258789
2020-01-29,73.06999969482422
2020-01-30,73.5999984741211
2020-01-31,72.7699966430664
2020-02-03,73.16000366210938
2020-02-04,74.0
2020-02-05,73.81999969482422
2020-02-06,73.94000244140625
2020-02-07,78.37999725341797
2020-02-10,77.55999755859375
2020-02-11,77.66999816894531
2020-02-12,79.19000244140625
2020-02-13,79.43000030517578
2020-02-14,80.19999694824219
2020-02-18,80.79000091552734
2020-02-19,82.33999633789062
2020-02-20,81.4000015258789
2020-02-21,81.18000030517578
2020-02-24,78.93000030517578
2020-02-25,77.20999908447266
2020-02-26,78.43000030517578
2020-02-27,75.31999969482422
2020-02-28,73.6500015258789
2020-03-02,74.93000030517578
2020-03-03,73.75
2020-03-04,77.06999969482422
2020-03-05,76.62999725341797
2020-03-06,77.02999877929688
2020-03-09,75.06999969482422
2020-03-10,79.1500015258789
2020-03-11,75.98999786376953
2020-03-12,65.75
2020-03-13,67.69000244140625
2020-03-16,62.0099983215332
2020-03-17,66.37999725341797
2020-03-18,62.209999084472656
2020-03-19,63.099998474121094
2020-03-20,60.209999084472656
2020-03-23,61.099998474121094
2020-03-24,62.34000015258789
2020-03-25,59.34000015258789
2020-03-26,68.45999908447266
2020-03-27,70.5199966430664
2020-03-30,73.1500015258789
2020-03-31,71.91000366210938
2020-04-01,69.12000274658203
2020-04-02,72.06999969482422
2020-04-03,70.63999938964844
2020-04-06,72.44999694824219
2020-04-07,70.77999877929688
2020-04-08,71.29000091552734
2020-04-09,70.63999938964844
2020-04-13,67.30999755859375
2020-04-14,71.4000015258789
2020-04-15,67.37000274658203
2020-04-16,69.81999969482422
2020-04-17,73.2699966430664
2020-04-20,72.11000061035156
2020-04-21,69.7699966430664
2020-04-22,71.31999969482422
2020-04-23,70.80000305175781
2020-04-24,70.41999816894531
2020-04-27,71.19000244140625
2020-04-28,70.04000091552734
2020-04-29,71.0999984741211
2020-04-30,70.33000183105469
2020-05-01,67.0
2020-05-04,65.80999755859375
2020-05-05,65.95999908447266
2020-05-06,65.26000213623047
2020-05-07,65.48999786376953
2020-05-08,65.95999908447266
2020-05-11,65.7699966430664
2020-05-12,62.720001220703125
2020-05-13,65.11000061035156
2020-05-14,63.20000076293945
2020-05-15,64.5199966430664
2020-05-18,67.76000213623047
2020-05-19,67.54000091552734
2020-05-20,68.51000213623047
2020-05-21,68.68000030517578
2020-05-22,69.43000030517578
2020-05-26,72.5999984741211
2020-05-27,74.55000305175781
2020-05-28,74.66000366210938
2020-05-29,74.23999786376953
2020-06-01,74.91000366210938
2020-06-02,75.16000366210938
2020-06-03,77.55999755859375
2020-06-04,76.70999908447266
2020-06-05,78.55000305175781
2020-06-08,78.7300033569336
2020-06-09,78.38999938964844
2020-06-10,77.56999969482422
2020-06-11,74.01000213623047
2020-06-12,72.16000366210938
2020-06-15,77.30000305175781
2020-06-16,77.86000061035156
2020-06-17,77.44000244140625
2020-06-18,77.06999969482422
2020-06-19,77.72000122070312
2020-06-22,78.05999755859375
2020-06-23,78.19999694824219
2020-06-24,76.05999755859375
2020-06-25,77.47000122070312
2020-06-26,76.47000122070312
2020-06-29,79.19000244140625
2020-06-30,80.93000030517578
2020-07-01,80.95999908447266
2020-07-02,82.29000091552734
2020-07-06,80.94999694824219
2020-07-07,79.69999694824219
2020-07-08,78.9800033569336
2020-07-09,77.75
2020-07-10,78.20999908447266
2020-07-13,77.44999694824219
2020-07-14,78.47000122070312
2020-07-15,81.58999633789062
2020-07-16,79.5999984741211
2020-07-17,80.5999984741211
2020-07-20,80.23999786376953
2020-07-21,81.18000030517578
2020-07-22,80.48999786376953
2020-07-23,80.93000030517578
2020-07-24,80.01000213623047
2020-07-27,80.79000091552734
2020-07-28,80.5
2020-07-29,82.31999969482422
2020-07-30,83.44999694824219
2020-07-31,84.05999755859375
2020-08-03,83.38999938964844
2020-08-04,82.5999984741211
2020-08-05,83.13999938964844
2020-08-06,82.62000274658203
2020-08-07,82.47000122070312
2020-08-10,82.12000274658203
2020-08-11,82.20999908447266
2020-08-12,83.25
2020-08-13,83.08000183105469
2020-08-14,82.37999725341797
2020-08-17,83.05000305175781
2020-08-18,83.12000274658203
2020-08-19,82.83000183105469
2020-08-20,83.11000061035156
2020-08-21,82.37999725341797
2020-08-24,82.86000061035156
2020-08-25,82.5
2020-08-26,82.33000183105469
2020-08-27,82.5199966430664
2020-08-28,82.3499984741211
2020-08-31,80.45999908447266
2020-09-01,81.91000366210938
2020-09-02,82.04000091552734
2020-09-03,78.0999984741211
2020-09-04,76.44999694824219
2020-09-08,75.62999725341797
2020-09-09,76.73999786376953
2020-09-10,76.94999694824219
2020-09-11,76.44999694824219
2020-09-14,76.87000274658203
2020-09-15,76.87999725341797
2020-09-16,77.31999969482422
2020-09-17,74.95999908447266
2020-09-18,74.66999816894531
2020-09-21,72.55000305175781
2020-09-22,73.7300033569336
2020-09-23,71.4000015258789
