,AIKI
1991-09-23,51757.7578125
1991-09-24,51757.7578125
1991-09-25,54481.84765625
1991-09-26,50849.7265625
1991-09-27,52665.7890625
1991-09-30,53573.81640625
1991-10-01,53573.81640625
1991-10-02,52665.7890625
1991-10-03,52665.7890625
1991-10-04,50849.7265625
1991-10-07,50849.7265625
1991-10-08,48125.6328125
1991-10-09,49033.6640625
1991-10-10,49033.6640625
1991-10-11,48125.6328125
1991-10-14,50849.7265625
1991-10-15,49033.6640625
1991-10-16,50849.7265625
1991-10-17,50849.7265625
1991-10-18,49941.6953125
1991-10-21,49941.6953125
1991-10-22,53573.81640625
1991-10-23,53573.81640625
1991-10-24,54481.84765625
1991-10-25,54481.84765625
1991-10-28,54481.84765625
1991-10-29,56297.91015625
1991-10-30,58113.97265625
1991-10-31,58113.97265625
1991-11-01,59022.00390625
1991-11-04,59930.03515625
1991-11-05,58113.97265625
1991-11-06,59022.00390625
1991-11-07,59022.00390625
1991-11-08,54481.84765625
1991-11-11,54481.84765625
1991-11-12,50849.7265625
1991-11-13,53573.81640625
1991-11-14,50849.7265625
1991-11-15,49941.6953125
1991-11-18,48125.6328125
1991-11-19,48125.6328125
1991-11-20,49033.6640625
1991-11-21,47217.6015625
1991-11-22,47217.6015625
1991-11-25,41769.41796875
1991-11-26,40861.38671875
1991-11-27,41769.41796875
1991-11-29,43585.48046875
1991-12-02,42677.44921875
1991-12-03,41769.41796875
1991-12-04,40861.38671875
1991-12-05,39045.32421875
1991-12-06,39045.32421875
1991-12-09,39045.32421875
1991-12-10,40861.38671875
1991-12-11,38137.29296875
1991-12-12,40861.38671875
1991-12-13,41769.41796875
1991-12-16,42677.44921875
1991-12-17,39953.35546875
1991-12-18,40861.38671875
1991-12-19,38137.29296875
1991-12-20,39953.35546875
1991-12-23,39953.35546875
1991-12-24,41769.41796875
1991-12-26,39953.35546875
1991-12-27,39953.35546875
1991-12-30,39953.35546875
1991-12-31,38137.29296875
1992-01-02,37229.26171875
1992-01-03,39953.35546875
1992-01-06,39953.35546875
1992-01-07,39045.32421875
1992-01-08,40861.38671875
1992-01-09,46309.5703125
1992-01-10,61746.09375
1992-01-13,75366.5546875
1992-01-14,58113.97265625
1992-01-15,61746.09375
1992-01-16,74458.5234375
1992-01-17,63562.15625
1992-01-20,72642.46875
1992-01-21,70826.40625
1992-01-22,72642.46875
1992-01-23,72642.46875
1992-01-24,65378.21875
1992-01-27,63562.15625
1992-01-28,64470.1875
1992-01-29,65378.21875
1992-01-30,61746.09375
1992-01-31,65378.21875
1992-02-03,59930.03515625
1992-02-04,65378.21875
1992-02-05,63562.15625
1992-02-06,61746.09375
1992-02-07,59930.03515625
1992-02-10,56297.91015625
1992-02-11,65378.21875
1992-02-12,65378.21875
1992-02-13,65378.21875
1992-02-14,59930.03515625
1992-02-18,61746.09375
1992-02-19,63562.15625
1992-02-20,63562.15625
1992-02-21,62654.125
1992-02-24,60838.06640625
1992-02-25,60838.06640625
1992-02-26,62654.125
1992-02-27,63562.15625
1992-02-28,59022.00390625
1992-03-02,57205.94140625
1992-03-03,56297.91015625
1992-03-04,55389.87890625
1992-03-05,52665.7890625
1992-03-06,55389.87890625
1992-03-09,58113.97265625
1992-03-10,56297.91015625
1992-03-11,61746.09375
1992-03-12,72642.46875
1992-03-13,70826.40625
1992-03-16,69010.34375
1992-03-17,63562.15625
1992-03-18,72642.46875
1992-03-19,69918.375
1992-03-20,65378.21875
1992-03-23,63562.15625
1992-03-24,66286.25
1992-03-25,63562.15625
1992-03-26,69010.34375
1992-03-27,69010.34375
1992-03-30,69010.34375
1992-03-31,61746.09375
1992-04-01,63562.15625
1992-04-02,61746.09375
1992-04-03,59930.03515625
1992-04-06,57205.94140625
1992-04-07,54481.84765625
1992-04-08,55389.87890625
1992-04-09,58113.97265625
1992-04-10,58113.97265625
1992-04-13,63562.15625
1992-04-14,59930.03515625
1992-04-15,56297.91015625
1992-04-16,58113.97265625
1992-04-20,59930.03515625
1992-04-21,59930.03515625
1992-04-22,58113.97265625
1992-04-23,54481.84765625
1992-04-24,58113.97265625
1992-04-27,52665.7890625
1992-04-28,54481.84765625
1992-04-29,54481.84765625
1992-04-30,55389.87890625
1992-05-01,58113.97265625
1992-05-04,52665.7890625
1992-05-05,54481.84765625
1992-05-06,55389.87890625
1992-05-07,58113.97265625
1992-05-08,58113.97265625
1992-05-11,58113.97265625
1992-05-12,58113.97265625
1992-05-13,53573.81640625
1992-05-14,53573.81640625
1992-05-15,55389.87890625
1992-05-18,54481.84765625
1992-05-19,53573.81640625
1992-05-20,53573.81640625
1992-05-21,53573.81640625
1992-05-22,53573.81640625
1992-05-26,59930.03515625
1992-05-27,62654.125
1992-05-28,60838.06640625
1992-05-29,59930.03515625
1992-06-01,56297.91015625
1992-06-02,56297.91015625
1992-06-03,56297.91015625
1992-06-04,56297.91015625
1992-06-05,56297.91015625
1992-06-08,61746.09375
1992-06-09,54481.84765625
1992-06-10,54481.84765625
1992-06-11,54481.84765625
1992-06-12,52665.7890625
1992-06-15,56297.91015625
1992-06-16,52665.7890625
1992-06-17,54481.84765625
1992-06-18,50849.7265625
1992-06-19,52665.7890625
1992-06-22,49033.6640625
1992-06-23,49033.6640625
1992-06-24,52665.7890625
1992-06-25,50849.7265625
1992-06-26,52665.7890625
1992-06-29,49941.6953125
1992-06-30,50849.7265625
1992-07-01,54481.84765625
1992-07-02,52665.7890625
1992-07-06,49941.6953125
1992-07-07,50849.7265625
1992-07-08,49033.6640625
1992-07-09,49033.6640625
1992-07-10,52665.7890625
1992-07-13,50849.7265625
1992-07-14,50849.7265625
1992-07-15,49033.6640625
1992-07-16,49941.6953125
1992-07-17,49941.6953125
1992-07-20,50849.7265625
1992-07-21,49033.6640625
1992-07-22,50849.7265625
1992-07-23,50849.7265625
1992-07-24,49033.6640625
1992-07-27,49033.6640625
1992-07-28,46309.5703125
1992-07-29,49033.6640625
1992-07-30,50849.7265625
1992-07-31,49941.6953125
1992-08-03,48125.6328125
1992-08-04,47217.6015625
1992-08-05,47217.6015625
1992-08-06,47217.6015625
1992-08-07,52665.7890625
1992-08-10,45401.5390625
1992-08-11,45401.5390625
1992-08-12,49033.6640625
1992-08-13,47217.6015625
1992-08-14,47217.6015625
1992-08-17,50849.7265625
1992-08-18,50849.7265625
1992-08-19,45401.5390625
1992-08-20,45401.5390625
1992-08-21,45401.5390625
1992-08-24,43585.48046875
1992-08-25,48125.6328125
1992-08-26,41769.41796875
1992-08-27,49033.6640625
1992-08-28,46309.5703125
1992-08-31,43585.48046875
1992-09-01,43585.48046875
1992-09-02,41769.41796875
1992-09-03,49033.6640625
1992-09-04,49033.6640625
1992-09-08,41769.41796875
1992-09-09,42677.44921875
1992-09-10,49033.6640625
1992-09-11,46309.5703125
1992-09-14,45401.5390625
1992-09-15,52665.7890625
1992-09-16,52665.7890625
1992-09-17,49033.6640625
1992-09-18,50849.7265625
1992-09-21,49033.6640625
1992-09-22,50849.7265625
1992-09-23,49941.6953125
1992-09-24,49033.6640625
1992-09-25,50849.7265625
1992-09-28,45401.5390625
1992-09-29,52665.7890625
1992-09-30,52665.7890625
1992-10-01,54481.84765625
1992-10-02,53573.81640625
1992-10-05,50849.7265625
1992-10-06,50849.7265625
1992-10-07,52665.7890625
1992-10-08,50849.7265625
1992-10-09,54481.84765625
1992-10-12,50849.7265625
1992-10-13,53573.81640625
1992-10-14,54481.84765625
1992-10-15,50849.7265625
1992-10-16,52665.7890625
1992-10-19,52665.7890625
1992-10-20,61746.09375
1992-10-21,65378.21875
1992-10-22,59930.03515625
1992-10-23,58113.97265625
1992-10-26,59930.03515625
1992-10-27,59930.03515625
1992-10-28,52665.7890625
1992-10-29,54481.84765625
1992-10-30,54481.84765625
1992-11-02,50849.7265625
1992-11-03,50849.7265625
1992-11-04,50849.7265625
1992-11-05,54481.84765625
1992-11-06,61746.09375
1992-11-09,59930.03515625
1992-11-10,54481.84765625
1992-11-11,54481.84765625
1992-11-12,54481.84765625
1992-11-13,50849.7265625
1992-11-16,59022.00390625
1992-11-17,50849.7265625
1992-11-18,50849.7265625
1992-11-19,50849.7265625
1992-11-20,61746.09375
1992-11-23,63562.15625
1992-11-24,63562.15625
1992-11-25,58113.97265625
1992-11-27,58113.97265625
1992-11-30,52665.7890625
1992-12-01,50849.7265625
1992-12-02,49033.6640625
1992-12-03,49941.6953125
1992-12-04,49033.6640625
1992-12-07,52665.7890625
1992-12-08,47217.6015625
1992-12-09,55389.87890625
1992-12-10,59930.03515625
1992-12-11,56297.91015625
1992-12-14,58113.97265625
1992-12-15,61746.09375
1992-12-16,59930.03515625
1992-12-17,63562.15625
1992-12-18,59930.03515625
1992-12-21,60838.06640625
1992-12-22,56297.91015625
1992-12-23,54481.84765625
1992-12-24,54481.84765625
1992-12-28,52665.7890625
1992-12-29,54481.84765625
1992-12-30,47217.6015625
1992-12-31,49033.6640625
1993-01-04,59930.03515625
1993-01-05,54481.84765625
1993-01-06,61746.09375
1993-01-07,58113.97265625
1993-01-08,58113.97265625
1993-01-11,56297.91015625
1993-01-12,61746.09375
1993-01-13,52665.7890625
1993-01-14,59930.03515625
1993-01-15,56297.91015625
1993-01-18,52665.7890625
1993-01-19,49033.6640625
1993-01-20,50849.7265625
1993-01-21,50849.7265625
1993-01-22,50849.7265625
1993-01-25,50849.7265625
1993-01-26,50849.7265625
1993-01-27,50849.7265625
1993-01-28,50849.7265625
1993-01-29,50849.7265625
1993-02-01,51757.7578125
1993-02-02,54481.84765625
1993-02-03,52665.7890625
1993-02-04,49941.6953125
1993-02-05,49941.6953125
1993-02-08,54481.84765625
1993-02-09,51757.7578125
1993-02-10,50849.7265625
1993-02-11,54481.84765625
1993-02-12,50849.7265625
1993-02-16,50849.7265625
1993-02-17,54481.84765625
1993-02-18,51757.7578125
1993-02-19,50849.7265625
1993-02-22,52665.7890625
1993-02-23,50849.7265625
1993-02-24,58113.97265625
1993-02-25,52665.7890625
1993-02-26,50849.7265625
1993-03-01,56297.91015625
1993-03-02,50849.7265625
1993-03-03,50849.7265625
1993-03-04,50849.7265625
1993-03-05,56297.91015625
1993-03-08,52665.7890625
1993-03-09,50849.7265625
1993-03-10,50849.7265625
1993-03-11,54481.84765625
1993-03-12,49033.6640625
1993-03-15,49033.6640625
1993-03-16,49033.6640625
1993-03-17,54481.84765625
1993-03-18,54481.84765625
1993-03-19,52665.7890625
1993-03-22,49033.6640625
1993-03-23,49033.6640625
1993-03-24,49033.6640625
1993-03-25,49033.6640625
1993-03-26,49033.6640625
1993-03-29,49033.6640625
1993-03-30,50849.7265625
1993-03-31,50849.7265625
1993-04-01,49941.6953125
1993-04-02,50849.7265625
1993-04-05,49033.6640625
1993-04-06,50849.7265625
1993-04-07,50849.7265625
1993-04-08,47217.6015625
1993-04-12,50849.7265625
1993-04-13,49033.6640625
1993-04-14,50849.7265625
1993-04-15,49033.6640625
1993-04-16,47217.6015625
1993-04-19,47217.6015625
1993-04-20,48125.6328125
1993-04-21,47217.6015625
1993-04-22,47217.6015625
1993-04-23,49033.6640625
1993-04-26,47217.6015625
1993-04-27,47217.6015625
1993-04-28,49033.6640625
1993-04-29,49033.6640625
1993-04-30,49033.6640625
1993-05-03,47217.6015625
1993-05-04,45401.5390625
1993-05-05,45401.5390625
1993-05-06,45401.5390625
1993-05-07,49033.6640625
1993-05-10,45401.5390625
1993-05-11,45401.5390625
1993-05-12,47217.6015625
1993-05-13,49033.6640625
1993-05-14,50849.7265625
1993-05-17,47217.6015625
1993-05-18,50849.7265625
1993-05-19,45401.5390625
1993-05-20,46309.5703125
1993-05-21,41769.41796875
1993-05-24,49033.6640625
1993-05-25,43585.48046875
1993-05-26,43585.48046875
1993-05-27,43585.48046875
1993-05-28,49033.6640625
1993-06-01,43585.48046875
1993-06-02,45401.5390625
1993-06-03,47217.6015625
1993-06-04,43585.48046875
1993-06-07,43585.48046875
1993-06-08,43585.48046875
1993-06-09,43585.48046875
1993-06-10,44493.51171875
1993-06-11,49033.6640625
1993-06-14,49033.6640625
1993-06-15,49033.6640625
1993-06-16,47217.6015625
1993-06-17,43585.48046875
1993-06-18,41769.41796875
1993-06-21,41769.41796875
1993-06-22,42677.44921875
1993-06-23,43585.48046875
1993-06-24,41769.41796875
1993-06-25,43585.48046875
1993-06-28,41769.41796875
1993-06-29,41769.41796875
1993-06-30,43585.48046875
1993-07-01,43585.48046875
1993-07-02,43585.48046875
1993-07-06,49033.6640625
1993-07-07,41769.41796875
1993-07-08,49033.6640625
1993-07-09,45401.5390625
1993-07-12,45401.5390625
1993-07-13,47217.6015625
1993-07-14,45401.5390625
1993-07-15,43585.48046875
1993-07-16,43585.48046875
1993-07-19,41769.41796875
1993-07-20,41769.41796875
1993-07-21,45401.5390625
1993-07-22,41769.41796875
1993-07-23,41769.41796875
1993-07-26,43585.48046875
1993-07-27,39953.35546875
1993-07-28,42677.44921875
1993-07-29,41769.41796875
1993-07-30,41769.41796875
1993-08-02,43585.48046875
1993-08-03,42677.44921875
1993-08-04,45401.5390625
1993-08-05,45401.5390625
1993-08-06,42677.44921875
1993-08-09,42677.44921875
1993-08-10,45401.5390625
1993-08-11,39953.35546875
1993-08-12,41769.41796875
1993-08-13,39953.35546875
1993-08-16,39953.35546875
1993-08-17,41769.41796875
1993-08-18,39953.35546875
1993-08-19,38137.29296875
1993-08-20,40861.38671875
1993-08-23,38137.29296875
1993-08-24,39953.35546875
1993-08-25,39953.35546875
1993-08-26,39953.35546875
1993-08-27,38137.29296875
1993-08-30,41769.41796875
1993-08-31,38137.29296875
1993-09-01,39953.35546875
1993-09-02,39953.35546875
1993-09-03,39953.35546875
1993-09-07,39953.35546875
1993-09-08,39953.35546875
1993-09-09,39953.35546875
1993-09-10,41769.41796875
1993-09-13,39953.35546875
1993-09-14,43585.48046875
1993-09-15,38137.29296875
1993-09-16,38137.29296875
1993-09-17,38137.29296875
1993-09-20,38137.29296875
1993-09-21,38137.29296875
1993-09-22,37229.26171875
1993-09-23,34505.171875
1993-09-24,36321.234375
1993-09-27,32689.109375
1993-09-28,35413.203125
1993-09-29,36321.234375
1993-09-30,32689.109375
1993-10-01,38137.29296875
1993-10-04,38137.29296875
1993-10-05,40861.38671875
1993-10-06,61746.09375
1993-10-07,67194.28125
1993-10-08,54481.84765625
1993-10-11,50849.7265625
1993-10-12,50849.7265625
1993-10-13,47217.6015625
1993-10-14,47217.6015625
1993-10-15,49033.6640625
1993-10-18,49033.6640625
1993-10-19,49033.6640625
1993-10-20,49033.6640625
1993-10-21,45401.5390625
1993-10-22,45401.5390625
1993-10-25,78090.6484375
1993-10-26,69010.34375
1993-10-27,67194.28125
1993-10-28,65378.21875
1993-10-29,65378.21875
1993-11-01,69010.34375
1993-11-02,65378.21875
1993-11-03,69010.34375
1993-11-04,65378.21875
1993-11-05,66286.25
1993-11-08,67194.28125
1993-11-09,65378.21875
1993-11-10,67194.28125
1993-11-11,66286.25
1993-11-12,64470.1875
1993-11-15,61746.09375
1993-11-16,61746.09375
1993-11-17,63562.15625
1993-11-18,52665.7890625
1993-11-19,50849.7265625
1993-11-22,50849.7265625
1993-11-23,58113.97265625
1993-11-24,59930.03515625
1993-11-26,54481.84765625
1993-11-29,53573.81640625
1993-11-30,52665.7890625
1993-12-01,51757.7578125
1993-12-02,54481.84765625
1993-12-03,51757.7578125
1993-12-06,49033.6640625
1993-12-07,67194.28125
1993-12-08,58113.97265625
1993-12-09,61746.09375
1993-12-10,65378.21875
1993-12-13,56297.91015625
1993-12-14,54481.84765625
1993-12-15,56297.91015625
1993-12-16,52665.7890625
1993-12-17,54481.84765625
1993-12-20,56297.91015625
1993-12-21,56297.91015625
1993-12-22,58113.97265625
1993-12-23,54481.84765625
1993-12-27,57205.94140625
1993-12-28,52665.7890625
1993-12-29,52665.7890625
1993-12-30,52665.7890625
1993-12-31,54481.84765625
1994-01-03,56297.91015625
1994-01-04,55389.87890625
1994-01-05,53573.81640625
1994-01-06,52665.7890625
1994-01-07,54481.84765625
1994-01-10,51757.7578125
1994-01-11,58113.97265625
1994-01-12,51757.7578125
1994-01-13,56297.91015625
1994-01-14,54481.84765625
1994-01-17,56297.91015625
1994-01-18,58113.97265625
1994-01-19,54481.84765625
1994-01-20,54481.84765625
1994-01-21,54481.84765625
1994-01-24,56297.91015625
1994-01-25,56297.91015625
1994-01-26,58113.97265625
1994-01-27,54481.84765625
1994-01-28,52665.7890625
1994-01-31,52665.7890625
1994-02-01,58113.97265625
1994-02-02,52665.7890625
1994-02-03,52665.7890625
1994-02-04,50849.7265625
1994-02-07,54481.84765625
1994-02-08,52665.7890625
1994-02-09,56297.91015625
1994-02-10,52665.7890625
1994-02-11,50849.7265625
1994-02-14,50849.7265625
1994-02-15,52665.7890625
1994-02-16,50849.7265625
1994-02-17,49033.6640625
1994-02-18,50849.7265625
1994-02-22,49033.6640625
1994-02-23,50849.7265625
1994-02-24,50849.7265625
1994-02-25,49033.6640625
1994-02-28,50849.7265625
1994-03-01,50849.7265625
1994-03-02,50849.7265625
1994-03-03,49941.6953125
1994-03-04,52665.7890625
1994-03-07,54481.84765625
1994-03-08,54481.84765625
1994-03-09,54481.84765625
1994-03-10,49033.6640625
1994-03-11,54481.84765625
1994-03-14,50849.7265625
1994-03-15,54481.84765625
1994-03-16,50849.7265625
1994-03-17,50849.7265625
1994-03-18,50849.7265625
1994-03-21,49033.6640625
1994-03-22,49033.6640625
1994-03-23,49033.6640625
1994-03-24,47217.6015625
1994-03-25,47217.6015625
1994-03-28,47217.6015625
1994-03-29,49033.6640625
1994-03-30,49033.6640625
1994-03-31,47217.6015625
1994-04-04,47217.6015625
1994-04-05,49033.6640625
1994-04-06,46309.5703125
1994-04-07,46309.5703125
1994-04-08,48125.6328125
1994-04-11,48125.6328125
1994-04-12,46309.5703125
1994-04-13,46309.5703125
1994-04-14,46309.5703125
1994-04-15,46309.5703125
1994-04-18,46309.5703125
1994-04-19,46309.5703125
1994-04-20,46309.5703125
1994-04-21,45401.5390625
1994-04-22,47217.6015625
1994-04-25,45401.5390625
1994-04-26,42677.44921875
1994-04-28,43585.48046875
1994-04-29,42677.44921875
1994-05-02,45401.5390625
1994-05-03,42677.44921875
1994-05-04,49033.6640625
1994-05-05,42677.44921875
1994-05-06,42677.44921875
1994-05-09,49033.6640625
1994-05-10,42677.44921875
1994-05-11,42677.44921875
1994-05-12,43585.48046875
1994-05-13,49033.6640625
1994-05-16,49033.6640625
1994-05-17,54481.84765625
1994-05-18,56297.91015625
1994-05-19,52665.7890625
1994-05-20,50849.7265625
1994-05-23,58113.97265625
1994-05-24,52665.7890625
1994-05-25,54481.84765625
1994-05-26,56297.91015625
1994-05-27,53573.81640625
1994-05-31,58113.97265625
1994-06-01,58113.97265625
1994-06-02,58113.97265625
1994-06-03,50849.7265625
1994-06-06,53573.81640625
1994-06-07,50849.7265625
1994-06-08,50849.7265625
1994-06-09,49033.6640625
1994-06-10,49033.6640625
1994-06-13,49033.6640625
1994-06-14,52665.7890625
1994-06-15,52665.7890625
1994-06-16,52665.7890625
1994-06-17,52665.7890625
1994-06-20,52665.7890625
1994-06-21,52665.7890625
1994-06-22,49033.6640625
1994-06-23,49033.6640625
1994-06-24,49033.6640625
1994-06-27,49941.6953125
1994-06-28,49033.6640625
1994-06-29,47217.6015625
1994-06-30,43585.48046875
1994-07-01,42677.44921875
1994-07-05,42677.44921875
1994-07-06,45401.5390625
1994-07-07,45401.5390625
1994-07-08,44493.51171875
1994-07-11,44493.51171875
1994-07-12,44493.51171875
1994-07-13,44493.51171875
1994-07-14,41769.41796875
1994-07-15,41769.41796875
1994-07-18,39953.35546875
1994-07-19,43585.48046875
1994-07-20,43585.48046875
1994-07-21,39953.35546875
1994-07-22,41769.41796875
1994-07-25,41769.41796875
1994-07-26,38137.29296875
1994-07-27,43585.48046875
1994-07-28,43585.48046875
1994-07-29,43585.48046875
1994-08-01,41769.41796875
1994-08-02,41769.41796875
1994-08-03,38137.29296875
1994-08-04,39953.35546875
1994-08-05,43585.48046875
1994-08-08,39953.35546875
1994-08-09,49033.6640625
1994-08-10,50849.7265625
1994-08-11,54481.84765625
1994-08-12,54481.84765625
1994-08-15,50849.7265625
1994-08-16,47217.6015625
1994-08-17,47217.6015625
1994-08-18,47217.6015625
1994-08-19,47217.6015625
1994-08-22,47217.6015625
1994-08-23,52665.7890625
1994-08-24,47217.6015625
1994-08-25,43585.48046875
1994-08-26,43585.48046875
1994-08-29,47217.6015625
1994-08-30,41769.41796875
1994-08-31,41769.41796875
1994-09-01,47217.6015625
1994-09-02,41769.41796875
1994-09-06,41769.41796875
1994-09-07,47217.6015625
1994-09-08,45401.5390625
1994-09-09,43585.48046875
1994-09-12,49033.6640625
1994-09-13,43585.48046875
1994-09-14,45401.5390625
1994-09-15,45401.5390625
1994-09-16,45401.5390625
1994-09-19,45401.5390625
1994-09-20,45401.5390625
1994-09-21,45401.5390625
1994-09-22,45401.5390625
1994-09-23,45401.5390625
1994-09-26,45401.5390625
1994-09-27,45401.5390625
1994-09-28,45401.5390625
