,RIO
2018-08-13,49.47999954223633
2018-08-14,49.029998779296875
2018-08-15,47.43000030517578
2018-08-16,47.560001373291016
2018-08-17,48.2599983215332
2018-08-20,48.20000076293945
2018-08-21,47.81999969482422
2018-08-22,48.279998779296875
2018-08-23,47.27000045776367
2018-08-24,48.290000915527344
2018-08-27,48.75
2018-08-28,48.7599983215332
2018-08-29,48.9900016784668
2018-08-30,48.25
2018-08-31,48.029998779296875
2018-09-04,46.59000015258789
2018-09-05,46.77000045776367
2018-09-06,46.59000015258789
2018-09-07,46.27000045776367
2018-09-10,46.439998626708984
2018-09-11,46.279998779296875
2018-09-12,47.09000015258789
2018-09-13,47.22999954223633
2018-09-14,47.45000076293945
2018-09-17,47.540000915527344
2018-09-18,48.34000015258789
2018-09-19,49.279998779296875
2018-09-20,51.150001525878906
2018-09-21,51.58000183105469
2018-09-24,51.47999954223633
2018-09-25,52.209999084472656
2018-09-26,51.529998779296875
2018-09-27,51.33000183105469
2018-09-28,51.02000045776367
2018-10-01,50.959999084472656
2018-10-02,51.189998626708984
2018-10-03,51.29999923706055
2018-10-04,51.15999984741211
2018-10-05,49.79999923706055
2018-10-08,49.83000183105469
2018-10-09,50.189998626708984
2018-10-10,48.72999954223633
2018-10-11,48.93000030517578
2018-10-12,49.189998626708984
2018-10-15,49.529998779296875
2018-10-16,49.849998474121094
2018-10-17,50.13999938964844
2018-10-18,48.959999084472656
2018-10-19,48.61000061035156
2018-10-22,49.099998474121094
2018-10-23,48.2400016784668
2018-10-24,46.310001373291016
2018-10-25,47.310001373291016
2018-10-26,47.81999969482422
2018-10-29,47.650001525878906
2018-10-30,48.11000061035156
2018-10-31,49.290000915527344
2018-11-01,50.77000045776367
2018-11-02,50.81999969482422
2018-11-05,51.369998931884766
2018-11-06,51.59000015258789
2018-11-07,52.209999084472656
2018-11-08,52.099998474121094
2018-11-09,50.56999969482422
2018-11-12,50.22999954223633
2018-11-13,50.18000030517578
2018-11-14,48.97999954223633
2018-11-15,50.04999923706055
2018-11-16,50.93000030517578
2018-11-19,50.650001525878906
2018-11-20,49.060001373291016
2018-11-21,49.709999084472656
2018-11-23,47.5099983215332
2018-11-26,47.08000183105469
2018-11-27,46.31999969482422
2018-11-28,47.7599983215332
2018-11-29,47.029998779296875
2018-11-30,46.7599983215332
2018-12-03,47.81999969482422
2018-12-04,47.380001068115234
2018-12-06,46.380001068115234
2018-12-07,45.970001220703125
2018-12-10,45.310001373291016
2018-12-11,46.290000915527344
2018-12-12,47.0
2018-12-13,47.70000076293945
2018-12-14,46.68000030517578
2018-12-17,47.15999984741211
2018-12-18,47.77000045776367
2018-12-19,47.27000045776367
2018-12-20,47.7400016784668
2018-12-21,47.7599983215332
2018-12-24,47.369998931884766
2018-12-26,49.099998474121094
2018-12-27,48.310001373291016
2018-12-28,48.209999084472656
2018-12-31,48.47999954223633
2019-01-02,47.349998474121094
2019-01-03,46.650001525878906
2019-01-04,49.25
2019-01-07,49.689998626708984
2019-01-08,50.29999923706055
2019-01-09,50.84000015258789
2019-01-10,50.59000015258789
2019-01-11,50.5099983215332
2019-01-14,50.54999923706055
2019-01-15,50.689998626708984
2019-01-16,50.88999938964844
2019-01-17,51.65999984741211
2019-01-18,51.63999938964844
2019-01-22,50.310001373291016
2019-01-23,49.91999816894531
2019-01-24,49.869998931884766
2019-01-25,52.2599983215332
2019-01-28,52.689998626708984
2019-01-29,54.40999984741211
2019-01-30,55.15999984741211
2019-01-31,56.27000045776367
2019-02-01,55.970001220703125
2019-02-04,56.7400016784668
2019-02-05,56.22999954223633
2019-02-06,56.63999938964844
2019-02-07,56.27000045776367
2019-02-08,56.029998779296875
2019-02-11,55.779998779296875
2019-02-12,55.91999816894531
2019-02-13,56.31999969482422
2019-02-14,56.279998779296875
2019-02-15,57.150001525878906
2019-02-19,57.83000183105469
2019-02-20,58.43000030517578
2019-02-21,58.02000045776367
2019-02-22,58.83000183105469
2019-02-25,58.70000076293945
2019-02-26,58.79999923706055
2019-02-27,58.52000045776367
2019-02-28,58.20000076293945
2019-03-01,58.36000061035156
2019-03-04,58.65999984741211
2019-03-05,58.91999816894531
2019-03-06,59.189998626708984
2019-03-07,54.7400016784668
2019-03-08,54.65999984741211
2019-03-11,55.279998779296875
2019-03-12,55.31999969482422
2019-03-13,56.029998779296875
2019-03-14,56.0
2019-03-15,55.97999954223633
2019-03-18,56.9900016784668
2019-03-19,56.52000045776367
2019-03-20,56.650001525878906
2019-03-21,56.83000183105469
2019-03-22,56.13999938964844
2019-03-25,56.95000076293945
2019-03-26,57.790000915527344
2019-03-27,57.65999984741211
2019-03-28,58.02000045776367
2019-03-29,58.849998474121094
2019-04-01,59.849998474121094
2019-04-02,60.97999954223633
2019-04-03,61.02000045776367
2019-04-04,61.040000915527344
2019-04-05,61.06999969482422
2019-04-08,62.36000061035156
2019-04-09,61.88999938964844
2019-04-10,62.400001525878906
2019-04-11,62.060001373291016
2019-04-12,62.779998779296875
2019-04-15,62.459999084472656
2019-04-16,60.34000015258789
2019-04-17,60.459999084472656
2019-04-18,60.77000045776367
2019-04-22,60.869998931884766
2019-04-23,60.599998474121094
2019-04-24,59.43000030517578
2019-04-25,59.34000015258789
2019-04-26,59.29999923706055
2019-04-29,59.290000915527344
2019-04-30,58.900001525878906
2019-05-01,57.939998626708984
2019-05-02,57.439998626708984
2019-05-03,58.91999816894531
2019-05-06,58.08000183105469
2019-05-07,58.290000915527344
2019-05-08,57.66999816894531
2019-05-09,57.7400016784668
2019-05-10,58.869998931884766
2019-05-13,57.15999984741211
2019-05-14,58.459999084472656
2019-05-15,58.290000915527344
2019-05-16,59.779998779296875
2019-05-17,59.959999084472656
2019-05-20,59.7400016784668
2019-05-21,59.7599983215332
2019-05-22,59.45000076293945
2019-05-23,58.77000045776367
2019-05-24,59.709999084472656
2019-05-28,60.630001068115234
2019-05-29,59.38999938964844
2019-05-30,58.93000030517578
2019-05-31,57.93000030517578
2019-06-03,58.7599983215332
2019-06-04,59.25
2019-06-05,58.040000915527344
2019-06-06,57.9900016784668
2019-06-07,58.11000061035156
2019-06-10,58.66999816894531
2019-06-11,60.27000045776367
2019-06-12,60.290000915527344
2019-06-13,61.56999969482422
2019-06-14,60.77000045776367
2019-06-17,60.65999984741211
2019-06-18,62.18000030517578
2019-06-19,59.900001525878906
2019-06-20,60.400001525878906
2019-06-21,60.27000045776367
2019-06-24,60.939998626708984
2019-06-25,60.9900016784668
2019-06-26,61.70000076293945
2019-06-27,61.95000076293945
2019-06-28,62.34000015258789
2019-07-01,62.779998779296875
2019-07-02,63.72999954223633
2019-07-03,63.310001373291016
2019-07-05,60.04999923706055
2019-07-08,60.47999954223633
2019-07-09,60.58000183105469
2019-07-10,61.38999938964844
2019-07-11,60.849998474121094
2019-07-12,60.709999084472656
2019-07-15,61.5099983215332
2019-07-16,60.43000030517578
2019-07-17,60.959999084472656
2019-07-18,60.650001525878906
2019-07-19,61.11000061035156
2019-07-22,60.75
2019-07-23,60.54999923706055
2019-07-24,58.040000915527344
2019-07-25,57.29999923706055
2019-07-26,57.529998779296875
2019-07-29,57.810001373291016
2019-07-30,58.040000915527344
2019-07-31,57.08000183105469
2019-08-01,54.529998779296875
2019-08-02,53.279998779296875
2019-08-05,52.13999938964844
2019-08-06,52.13999938964844
2019-08-07,51.560001373291016
2019-08-08,50.650001525878906
2019-08-09,48.779998779296875
2019-08-12,48.790000915527344
2019-08-13,50.0099983215332
2019-08-14,48.560001373291016
2019-08-15,48.970001220703125
2019-08-16,48.81999969482422
2019-08-19,49.130001068115234
2019-08-20,48.720001220703125
2019-08-21,48.47999954223633
2019-08-22,48.54999923706055
2019-08-23,47.97999954223633
2019-08-26,48.349998474121094
2019-08-27,48.20000076293945
2019-08-28,48.70000076293945
2019-08-29,49.2599983215332
2019-08-30,50.58000183105469
2019-09-03,49.970001220703125
2019-09-04,51.599998474121094
2019-09-05,52.16999816894531
2019-09-06,52.15999984741211
2019-09-09,52.38999938964844
2019-09-10,52.86000061035156
2019-09-11,53.2400016784668
2019-09-12,53.689998626708984
2019-09-13,54.849998474121094
2019-09-16,53.650001525878906
2019-09-17,53.61000061035156
2019-09-18,53.04999923706055
2019-09-19,52.90999984741211
2019-09-20,52.81999969482422
2019-09-23,52.9900016784668
2019-09-24,51.41999816894531
2019-09-25,51.900001525878906
2019-09-26,51.41999816894531
2019-09-27,51.97999954223633
2019-09-30,52.09000015258789
2019-10-01,51.369998931884766
2019-10-02,49.75
2019-10-03,49.790000915527344
2019-10-04,50.13999938964844
2019-10-07,49.689998626708984
2019-10-08,49.2400016784668
2019-10-09,49.54999923706055
2019-10-10,50.900001525878906
2019-10-11,52.849998474121094
2019-10-14,51.84000015258789
2019-10-15,51.400001525878906
2019-10-16,50.52000045776367
2019-10-17,50.77000045776367
2019-10-18,50.95000076293945
2019-10-21,51.880001068115234
2019-10-22,52.20000076293945
2019-10-23,52.130001068115234
2019-10-24,52.02000045776367
2019-10-25,52.560001373291016
2019-10-28,53.34000015258789
2019-10-29,53.369998931884766
2019-10-30,52.529998779296875
2019-10-31,52.0099983215332
2019-11-01,53.97999954223633
2019-11-04,55.22999954223633
2019-11-05,55.81999969482422
2019-11-06,55.65999984741211
2019-11-07,55.5099983215332
2019-11-08,54.11000061035156
2019-11-11,53.380001068115234
2019-11-12,53.02000045776367
2019-11-13,52.18000030517578
2019-11-14,52.91999816894531
2019-11-15,53.970001220703125
2019-11-18,53.9900016784668
2019-11-19,54.529998779296875
2019-11-20,53.11000061035156
2019-11-21,53.29999923706055
2019-11-22,53.79999923706055
2019-11-25,54.66999816894531
2019-11-26,54.86000061035156
2019-11-27,54.97999954223633
2019-11-29,54.560001373291016
2019-12-02,55.150001525878906
2019-12-03,54.599998474121094
2019-12-04,54.86000061035156
2019-12-05,54.61000061035156
2019-12-06,55.369998931884766
2019-12-09,55.90999984741211
2019-12-10,56.060001373291016
2019-12-11,56.90999984741211
2019-12-12,57.52000045776367
2019-12-13,57.720001220703125
2019-12-16,58.81999969482422
2019-12-17,58.68000030517578
2019-12-18,58.529998779296875
2019-12-19,58.47999954223633
2019-12-20,58.77000045776367
2019-12-23,58.970001220703125
2019-12-24,59.0099983215332
2019-12-26,59.4900016784668
2019-12-27,59.349998474121094
2019-12-30,59.16999816894531
2019-12-31,59.36000061035156
2020-01-02,59.88999938964844
2020-01-03,58.84000015258789
2020-01-06,58.45000076293945
2020-01-07,58.38999938964844
2020-01-08,58.900001525878906
2020-01-09,58.290000915527344
2020-01-10,58.45000076293945
2020-01-13,59.130001068115234
2020-01-14,59.22999954223633
2020-01-15,58.9900016784668
2020-01-16,59.150001525878906
2020-01-17,60.66999816894531
2020-01-21,59.95000076293945
2020-01-22,60.5
2020-01-23,58.90999984741211
2020-01-24,57.7599983215332
2020-01-27,55.099998474121094
2020-01-28,55.5099983215332
2020-01-29,55.25
2020-01-30,55.220001220703125
2020-01-31,53.43000030517578
2020-02-03,53.13999938964844
2020-02-04,54.970001220703125
2020-02-05,55.68000030517578
2020-02-06,55.380001068115234
2020-02-07,53.72999954223633
2020-02-10,53.43000030517578
2020-02-11,53.849998474121094
2020-02-12,55.279998779296875
2020-02-13,54.869998931884766
2020-02-14,54.5
2020-02-18,54.41999816894531
2020-02-19,54.34000015258789
2020-02-20,54.189998626708984
2020-02-21,54.619998931884766
2020-02-24,51.22999954223633
2020-02-25,50.43000030517578
2020-02-26,49.709999084472656
2020-02-27,47.2599983215332
2020-02-28,46.93000030517578
2020-03-02,48.77000045776367
2020-03-03,48.7599983215332
2020-03-04,51.47999954223633
2020-03-05,49.27000045776367
2020-03-06,46.15999984741211
2020-03-09,41.810001373291016
2020-03-10,45.79999923706055
2020-03-11,42.709999084472656
2020-03-12,38.86000061035156
2020-03-13,43.900001525878906
2020-03-16,40.2599983215332
2020-03-17,41.790000915527344
2020-03-18,38.029998779296875
2020-03-19,37.959999084472656
2020-03-20,36.56999969482422
2020-03-23,36.41999816894531
2020-03-24,42.16999816894531
2020-03-25,44.18000030517578
2020-03-26,45.400001525878906
2020-03-27,43.56999969482422
2020-03-30,44.90999984741211
2020-03-31,45.560001373291016
2020-04-01,44.16999816894531
2020-04-02,46.0099983215332
2020-04-03,45.040000915527344
2020-04-06,46.34000015258789
2020-04-07,45.72999954223633
2020-04-08,46.0
2020-04-09,47.65999984741211
2020-04-13,47.869998931884766
2020-04-14,47.9900016784668
2020-04-15,46.02000045776367
2020-04-16,46.470001220703125
2020-04-17,47.63999938964844
2020-04-20,46.400001525878906
2020-04-21,44.630001068115234
2020-04-22,46.290000915527344
2020-04-23,46.040000915527344
2020-04-24,46.5
2020-04-27,46.88999938964844
2020-04-28,46.959999084472656
2020-04-29,48.869998931884766
2020-04-30,46.189998626708984
2020-05-01,45.040000915527344
2020-05-04,44.97999954223633
2020-05-05,44.25
2020-05-06,44.5099983215332
2020-05-07,45.79999923706055
2020-05-08,46.95000076293945
2020-05-11,45.470001220703125
2020-05-12,44.9900016784668
2020-05-13,45.720001220703125
2020-05-14,46.560001373291016
2020-05-15,47.59000015258789
2020-05-18,51.41999816894531
2020-05-19,51.81999969482422
2020-05-20,52.38999938964844
2020-05-21,51.81999969482422
2020-05-22,52.119998931884766
2020-05-26,51.459999084472656
2020-05-27,52.34000015258789
2020-05-28,52.5099983215332
2020-05-29,53.91999816894531
2020-06-01,54.869998931884766
2020-06-02,55.75
2020-06-03,56.529998779296875
2020-06-04,56.650001525878906
2020-06-05,56.54999923706055
2020-06-08,58.279998779296875
2020-06-09,57.75
2020-06-10,58.56999969482422
2020-06-11,55.54999923706055
2020-06-12,57.5
2020-06-15,57.09000015258789
2020-06-16,57.45000076293945
2020-06-17,57.459999084472656
2020-06-18,56.130001068115234
2020-06-19,55.02000045776367
2020-06-22,56.119998931884766
2020-06-23,56.91999816894531
2020-06-24,55.630001068115234
2020-06-25,56.7599983215332
2020-06-26,55.79999923706055
2020-06-29,55.59000015258789
2020-06-30,56.18000030517578
2020-07-01,55.97999954223633
2020-07-02,56.290000915527344
2020-07-06,56.95000076293945
2020-07-07,56.90999984741211
2020-07-08,58.29999923706055
2020-07-09,57.959999084472656
2020-07-10,58.900001525878906
2020-07-13,58.75
2020-07-14,60.84000015258789
2020-07-15,60.869998931884766
2020-07-16,61.18000030517578
2020-07-17,62.150001525878906
2020-07-20,62.41999816894531
2020-07-21,61.310001373291016
2020-07-22,61.439998626708984
2020-07-23,60.68000030517578
2020-07-24,60.77000045776367
2020-07-27,62.56999969482422
2020-07-28,61.279998779296875
2020-07-29,62.68000030517578
2020-07-30,61.040000915527344
2020-07-31,61.040000915527344
2020-08-03,61.90999984741211
2020-08-04,61.86000061035156
2020-08-05,64.5999984741211
2020-08-06,62.459999084472656
2020-08-07,60.95000076293945
2020-08-10,61.61000061035156
2020-08-11,61.349998474121094
2020-08-12,62.31999969482422
2020-08-13,61.79999923706055
2020-08-14,61.59000015258789
2020-08-17,62.459999084472656
2020-08-18,63.58000183105469
2020-08-19,62.22999954223633
2020-08-20,62.15999984741211
2020-08-21,61.529998779296875
2020-08-24,61.81999969482422
2020-08-25,61.040000915527344
2020-08-26,61.7599983215332
2020-08-27,61.209999084472656
2020-08-28,61.97999954223633
2020-08-31,61.22999954223633
2020-09-01,62.209999084472656
2020-09-02,62.31999969482422
2020-09-03,60.25
2020-09-04,61.5
2020-09-08,60.869998931884766
2020-09-09,61.93000030517578
2020-09-10,60.88999938964844
2020-09-11,63.939998626708984
2020-09-14,63.86000061035156
2020-09-15,65.43000030517578
2020-09-16,64.83999633789062
2020-09-17,64.72000122070312
2020-09-18,64.41999816894531
2020-09-21,61.599998474121094
2020-09-22,61.40999984741211
2020-09-23,60.400001525878906
2020-09-24,61.16999816894531
2020-09-25,60.36000061035156
2020-09-28,60.4900016784668
2020-09-29,60.209999084472656
2020-09-30,60.38999938964844
2020-10-01,59.81999969482422
2020-10-02,60.4900016784668
2020-10-05,61.22999954223633
2020-10-06,59.61000061035156
2020-10-07,61.20000076293945
2020-10-08,61.52000045776367
2020-10-09,62.09000015258789
2020-10-12,61.689998626708984
2020-10-13,61.06999969482422
2020-10-14,61.0
2020-10-15,60.54999923706055
2020-10-16,60.04999923706055
2020-10-19,59.22999954223633
2020-10-20,59.58000183105469
2020-10-21,60.220001220703125
2020-10-22,59.900001525878906
2020-10-23,59.599998474121094
2020-10-26,58.279998779296875
2020-10-27,57.95000076293945
2020-10-28,55.41999816894531
2020-10-29,56.650001525878906
2020-10-30,56.77000045776367
2020-11-02,57.40999984741211
2020-11-03,58.81999969482422
2020-11-04,57.599998474121094
2020-11-05,58.779998779296875
2020-11-06,60.83000183105469
2020-11-09,61.560001373291016
2020-11-10,62.709999084472656
2020-11-11,62.970001220703125
2020-11-12,62.060001373291016
2020-11-13,62.5099983215332
2020-11-16,63.16999816894531
2020-11-17,63.2599983215332
2020-11-18,63.09000015258789
2020-11-19,63.11000061035156
2020-11-20,63.529998779296875
2020-11-23,65.37999725341797
2020-11-24,67.6500015258789
2020-11-25,66.27999877929688
2020-11-27,66.05000305175781
2020-11-30,64.97000122070312
2020-12-01,67.51000213623047
2020-12-02,70.19000244140625
2020-12-03,72.56999969482422
2020-12-04,73.91999816894531
2020-12-07,72.97000122070312
2020-12-08,72.88999938964844
2020-12-09,72.38999938964844
2020-12-10,73.9800033569336
2020-12-11,74.12000274658203
2020-12-14,74.38999938964844
2020-12-15,76.19000244140625
2020-12-16,75.9000015258789
2020-12-17,76.5999984741211
2020-12-18,76.61000061035156
2020-12-21,76.27999877929688
2020-12-22,75.29000091552734
2020-12-23,76.12999725341797
2020-12-24,75.94000244140625
2020-12-28,75.58999633789062
2020-12-29,76.12999725341797
2020-12-30,75.98999786376953
2020-12-31,75.22000122070312
2021-01-04,77.38999938964844
2021-01-05,79.26000213623047
2021-01-06,82.80000305175781
2021-01-07,85.9800033569336
2021-01-08,86.69000244140625
2021-01-11,83.77999877929688
2021-01-12,84.0199966430664
2021-01-13,81.76000213623047
2021-01-14,84.83999633789062
2021-01-15,80.47000122070312
2021-01-19,81.5999984741211
2021-01-20,82.68000030517578
2021-01-21,82.38999938964844
2021-01-22,81.4000015258789
2021-01-25,81.08999633789062
